Datum Zeit,Zittau-Ost PM10
,µg/m³
30-09-17,
29-09-17,
28-09-17,
27-09-17,
26-09-17,
25-09-17,
24-09-17,
23-09-17,
22-09-17,
21-09-17,
20-09-17,
19-09-17,95
18-09-17,27
17-09-17,11
16-09-17,21
15-09-17,11
14-09-17,10
13-09-17,14
12-09-17,37
11-09-17,20
10-09-17,5
09-09-17,12
08-09-17,43
07-09-17,10
06-09-17,22
05-09-17,25
04-09-17,33
03-09-17,7
02-09-17,8
01-09-17,5

