Datum Zeit,Carlsfeld PM10
,µg/m³
30-09-17,
29-09-17,
28-09-17,
27-09-17,
26-09-17,
25-09-17,
24-09-17,
23-09-17,
22-09-17,
21-09-17,10
20-09-17,9
19-09-17,5
18-09-17,5
17-09-17,5
16-09-17,6
15-09-17,3
14-09-17,2
13-09-17,4
12-09-17,5
11-09-17,5
10-09-17,4
09-09-17,9
08-09-17,12
07-09-17,10
06-09-17,7
05-09-17,7
04-09-17,6
03-09-17,7
02-09-17,9
01-09-17,5

