Datum Zeit,Niesky PM10
,µg/m³
30-09-17,20
29-09-17,26
28-09-17,30
27-09-17,32
26-09-17,18
25-09-17,12
24-09-17,5
23-09-17,10
22-09-17,10
21-09-17,11
20-09-17,12
19-09-17,7
18-09-17,6
17-09-17,8
16-09-17,9
15-09-17,5
14-09-17,4
13-09-17,5
12-09-17,5
11-09-17,6
10-09-17,4
09-09-17,9
08-09-17,12
07-09-17,7
06-09-17,8
05-09-17,11
04-09-17,8
03-09-17,6
02-09-17,7
01-09-17,6

