Datum Zeit,Klingenthal PM10
,µg/m³
30-09-17,23
29-09-17,21
28-09-17,23
27-09-17,20
26-09-17,16
25-09-17,10
24-09-17,11
23-09-17,15
22-09-17,13
21-09-17,10
20-09-17,8
19-09-17,7
18-09-17,6
17-09-17,6
16-09-17,7
15-09-17,5
14-09-17,2
13-09-17,5
12-09-17,5
11-09-17,5
10-09-17,5
09-09-17,9
08-09-17,9
07-09-17,8
06-09-17,7
05-09-17,8
04-09-17,7
03-09-17,8
02-09-17,8
01-09-17,4

