Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,,,,,,6.04,,,
2018-07-01,01:00,,1,5,59,,4,,
2018-07-01,02:00,,1,5,55,,3,,
2018-07-01,03:00,,1,5,53,,2,,
2018-07-01,04:00,,1,5,52,,4,,
2018-07-01,05:00,,1,5,51,,4,,
2018-07-01,06:00,,1,7,49,,6,,
2018-07-01,07:00,,4,14,45,,6,,
2018-07-01,08:00,,2,6,58,,4,,
2018-07-01,09:00,,1,4,63,,1,,
2018-07-01,10:00,,1,4,65,,0,,
2018-07-01,11:00,,1,3,67,,0,,
2018-07-01,12:00,,1,3,68,,1,,
2018-07-01,13:00,,1,2,71,,0,,
2018-07-01,14:00,,1,2,73,,3,,
2018-07-01,15:00,,1,2,72,,3,,
2018-07-01,16:00,,1,2,72,,2,,
2018-07-01,17:00,,1,2,75,,2,,
2018-07-01,18:00,,1,2,75,,2,,
2018-07-01,19:00,,1,2,75,,2,,
2018-07-01,20:00,,1,3,72,,1,,
2018-07-01,21:00,,1,7,65,,2,,
2018-07-01,22:00,,1,19,53,,0,,
2018-07-01,23:00,,1,7,60,,2,,
2018-07-02,,,,,,8.78,,,
2018-07-02,00:00,,1,4,64,,1,,
2018-07-02,01:00,,1,15,51,,3,,
2018-07-02,02:00,,1,28,32,,6,,
2018-07-02,03:00,,1,11,52,,7,,
2018-07-02,04:00,,1,7,54,,5,,
2018-07-02,05:00,,1,19,29,,5,,
2018-07-02,06:00,,5,21,19,,6,,
2018-07-02,07:00,,8,18,28,,7,,
2018-07-02,08:00,,5,15,48,,7,,
2018-07-02,09:00,,4,14,54,,7,,
2018-07-02,10:00,,1,6,69,,5,,
2018-07-02,11:00,,1,5,75,,5,,
2018-07-02,12:00,,1,3,83,,6,,
2018-07-02,13:00,,1,4,88,,3,,
2018-07-02,14:00,,1,3,94,,3,,
2018-07-02,15:00,,1,3,97,,4,,
2018-07-02,16:00,,1,3,94,,4,,
2018-07-02,17:00,,1,2,94,,5,,
2018-07-02,18:00,,1,2,95,,5,,
2018-07-02,19:00,,1,3,93,,5,,
2018-07-02,20:00,,1,4,85,,30,,
2018-07-02,21:00,,1,4,86,,13,,
2018-07-02,22:00,,1,25,68,,6,,
2018-07-02,23:00,,1,11,79,,5,,
2018-07-03,,,,,,11.65,,,
2018-07-03,00:00,,1,13,66,,4,,
2018-07-03,01:00,,1,29,40,,8,,
2018-07-03,02:00,,1,21,47,,10,,
2018-07-03,03:00,,1,13,52,,7,,
2018-07-03,04:00,,1,11,55,,5,,
2018-07-03,05:00,,1,13,45,,6,,
2018-07-03,06:00,,2,17,44,,6,,
2018-07-03,07:00,,3,16,57,,8,,
2018-07-03,08:00,,3,14,66,,12,,
2018-07-03,09:00,,1,6,83,,9,,
2018-07-03,10:00,,1,3,91,,7,,
2018-07-03,11:00,,1,3,96,,7,,
2018-07-03,12:00,,1,3,101,,7,,
2018-07-03,13:00,,1,3,103,,10,,
2018-07-03,14:00,,1,3,107,,9,,
2018-07-03,15:00,,1,3,112,,10,,
2018-07-03,16:00,,1,3,114,,9,,
2018-07-03,17:00,,1,3,114,,8,,
2018-07-03,18:00,,1,3,115,,10,,
2018-07-03,19:00,,1,3,115,,10,,
2018-07-03,20:00,,1,4,115,,12,,
2018-07-03,21:00,,1,8,116,,11,,
2018-07-03,22:00,,1,12,111,,12,,
2018-07-03,23:00,,1,11,110,,13,,
2018-07-04,00:00,,1,14,99,,13,,
2018-07-04,01:00,,1,15,80,,10,,
2018-07-04,02:00,,1,12,77,,12,,
2018-07-04,03:00,,1,11,77,,12,,
2018-07-04,04:00,,1,10,77,,12,,
2018-07-04,05:00,,1,11,81,,12,,
2018-07-04,06:00,,1,13,78,,10,,
2018-07-04,07:00,,2,18,80,,11,,
2018-07-04,08:00,,2,20,88,,12,,
2018-07-04,09:00,,2,15,115,,14,,
2018-07-04,10:00,,1,8,137,,16,,
2018-07-04,11:00,,1,5,140,,14,,
2018-07-04,12:00,,1,4,143,,10,,
2018-07-04,13:00,,1,3,141,,11,,
2018-07-04,14:00,,1,3,141,,11,,
2018-07-04,15:00,,1,4,128,,15,,
2018-07-04,16:00,,1,4,142,,16,,
2018-07-04,17:00,,1,3,152,,12,,
2018-07-04,18:00,,1,4,157,,13,,
2018-07-04,19:00,,1,4,157,,15,,
2018-07-04,20:00,,1,5,157,,17,,
2018-07-04,21:00,,1,7,147,,17,,
2018-07-04,22:00,,1,9,131,,16,,
2018-07-04,23:00,,1,11,121,,16,,
2018-07-05,00:00,,1,20,99,,15,,
2018-07-05,01:00,,1,20,93,,18,,
2018-07-05,02:00,,1,12,108,,19,,
2018-07-05,03:00,,1,15,97,,18,,
2018-07-05,04:00,,1,16,87,,17,,
2018-07-05,05:00,,1,15,87,,17,,
2018-07-05,06:00,,1,14,89,,16,,
2018-07-05,07:00,,1,18,88,,15,,
2018-07-05,08:00,,2,30,76,,16,,
2018-07-05,09:00,,3,29,90,,22,,
2018-07-05,10:00,,2,21,116,,30,,
2018-07-05,11:00,,1,10,152,,24,,
2018-07-05,12:00,,1,7,169,,20,,
2018-07-05,13:00,,1,5,173,,21,,
