Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,,,,,,5.33,,3.22,
2018-07-01,01:00,,1,11,55,,10,,2.3
2018-07-01,02:00,,1,8,55,,11,,2.7
2018-07-01,03:00,,1,8,52,,11,,2.7
2018-07-01,04:00,,1,9,49,,9,,2.5
2018-07-01,05:00,,1,18,28,,10,,3.0
2018-07-01,06:00,,3,22,20,,14,,5.9
2018-07-01,07:00,,1,8,48,,12,,2.3
2018-07-01,08:00,,1,4,56,,9,,1.5
2018-07-01,09:00,,1,3,63,,7,,1.1
2018-07-01,10:00,,1,4,64,,5,,2.1
2018-07-01,11:00,,1,5,66,,5,,2.4
2018-07-01,12:00,,1,5,68,,7,,2.2
2018-07-01,13:00,,1,4,69,,6,,1.3
2018-07-01,14:00,,1,3,71,,7,,1.1
2018-07-01,15:00,,1,5,70,,5,,1.2
2018-07-01,16:00,,1,5,70,,7,,1.1
2018-07-01,17:00,,1,5,72,,7,,1.1
2018-07-01,18:00,,1,4,74,,7,,1.3
2018-07-01,19:00,,1,5,74,,7,,1.4
2018-07-01,20:00,,1,6,71,,7,,1.5
2018-07-01,21:00,,1,9,65,,8,,2.1
2018-07-01,22:00,,1,18,49,,9,,1.5
2018-07-01,23:00,,1,19,40,,11,,6.3
2018-07-02,,,,,,8.72,,4.91,
2018-07-02,00:00,,1,19,35,,12,,8.8
2018-07-02,01:00,,1,18,31,,11,,8.7
2018-07-02,02:00,,1,18,27,,12,,11.0
2018-07-02,03:00,,1,28,16,,11,,6.6
2018-07-02,04:00,,1,28,13,,8,,5.3
2018-07-02,05:00,,3,26,12,,11,,7.0
2018-07-02,06:00,,13,29,10,,13,,4.1
2018-07-02,07:00,,14,28,19,,15,,6.0
2018-07-02,08:00,,14,30,27,,14,,4.3
2018-07-02,09:00,,13,31,34,,17,,2.9
2018-07-02,10:00,,2,12,64,,15,,3.0
2018-07-02,11:00,,2,11,68,,14,,2.8
2018-07-02,12:00,,2,9,77,,13,,2.6
2018-07-02,13:00,,1,7,86,,15,,2.3
2018-07-02,14:00,,1,6,92,,12,,2.7
2018-07-02,15:00,,1,7,96,,11,,2.4
2018-07-02,16:00,,1,6,99,,10,,2.7
2018-07-02,17:00,,1,6,96,,8,,1.7
2018-07-02,18:00,,1,5,96,,6,,1.5
2018-07-02,19:00,,1,5,94,,7,,1.4
2018-07-02,20:00,,1,8,90,,8,,1.5
2018-07-02,21:00,,1,12,78,,12,,1.4
2018-07-02,22:00,,1,24,56,,14,,1.3
2018-07-02,23:00,,1,21,50,,14,,11.8
2018-07-03,00:00,,1,20,47,,15,,13.0
2018-07-03,01:00,,1,19,45,,14,,12.3
2018-07-03,02:00,,1,20,34,,14,,2.4
2018-07-03,03:00,,1,14,39,,12,,1.7
2018-07-03,04:00,,1,14,38,,11,,1.3
2018-07-03,05:00,,1,17,33,,10,,1.1
2018-07-03,06:00,,4,28,23,,14,,1.2
2018-07-03,07:00,,8,30,28,,15,,1.6
2018-07-03,08:00,,12,37,34,,18,,2.3
2018-07-03,11:00,,1,5,81,,11,,1.8
2018-07-03,12:00,,1,5,92,,13,,2.1
2018-07-03,13:00,,1,5,98,,11,,2.2
2018-07-03,14:00,,1,6,101,,12,,2.2
2018-07-03,15:00,,1,5,106,,15,,2.3
2018-07-03,16:00,,1,6,,,17,,2.2
2018-07-03,17:00,,1,7,112,,16,,2.2
2018-07-03,18:00,,1,6,114,,15,,2.3
2018-07-03,19:00,,1,5,113,,18,,2.3
2018-07-03,20:00,,1,8,110,,17,,2.3
2018-07-03,21:00,,1,13,98,,17,,3.2
2018-07-03,22:00,,1,19,86,,16,,11.3
