Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,,,,,,8.54,,3.68,
2018-07-01,01:00,,15,21,52,,11,,
2018-07-01,02:00,,6,16,48,,7,,
2018-07-01,03:00,,9,16,45,,11,,
2018-07-01,04:00,,9,19,39,,7,,
2018-07-01,05:00,,17,24,27,,8,,
2018-07-01,06:00,,18,26,23,,9,,
2018-07-01,07:00,,16,15,44,,7,,
2018-07-01,08:00,,19,15,51,,8,,
2018-07-01,09:00,,13,9,60,,6,,
2018-07-01,10:00,,18,15,59,,6,,
2018-07-01,11:00,,21,16,61,,7,,
2018-07-01,12:00,,19,19,62,,6,,
2018-07-01,13:00,,29,23,60,,5,,
2018-07-01,14:00,,30,25,60,,8,,
2018-07-01,15:00,,42,33,56,,8,,
2018-07-01,16:00,,37,31,58,,7,,
2018-07-01,17:00,,23,19,65,,6,,
2018-07-01,18:00,,16,15,69,,7,,
2018-07-01,19:00,,21,22,67,,6,,
2018-07-01,20:00,,22,25,63,,4,,
2018-07-01,21:00,,32,44,39,,7,,
2018-07-01,22:00,,21,50,24,,9,,
2018-07-01,23:00,,7,23,40,,9,,
2018-07-02,,,,,,13.22,,6.51,
2018-07-02,00:00,,17,31,30,,6,,
2018-07-02,01:00,,14,31,24,,7,,
2018-07-02,02:00,,13,30,17,,7,,
2018-07-02,03:00,,21,30,23,,7,,
2018-07-02,04:00,,24,32,16,,7,,
2018-07-02,05:00,,63,44,8,,9,,
2018-07-02,06:00,,81,49,11,,14,,
2018-07-02,07:00,,120,61,13,,18,,
2018-07-02,08:00,,95,60,19,,21,,
2018-07-02,09:00,,97,58,27,,19,,
2018-07-02,10:00,,68,48,46,,18,,
2018-07-02,11:00,,49,37,55,,12,,
2018-07-02,12:00,,45,37,64,,12,,
2018-07-02,13:00,,51,40,71,,14,,
2018-07-02,14:00,,55,42,74,,15,,
2018-07-02,15:00,,62,54,73,,12,,
