Datum Zeit,Glauchau NO2
,µg/m³
01-10-05 00:00,28
30-09-05 23:00,29
30-09-05 22:00,33
30-09-05 21:00,31
30-09-05 20:00,35
30-09-05 19:00,39
30-09-05 18:00,40
30-09-05 17:00,33
30-09-05 16:00,25
30-09-05 15:00,20
30-09-05 14:00,24
30-09-05 13:00,20
30-09-05 12:00,19
30-09-05 11:00,22
30-09-05 10:00,28
30-09-05 09:00,33
30-09-05 08:00,37
30-09-05 07:00,38
30-09-05 06:00,28
30-09-05 05:00,20
30-09-05 04:00,12
30-09-05 03:00,11
30-09-05 02:00,11
30-09-05 01:00,13
30-09-05 00:00,13
29-09-05 23:00,17
29-09-05 22:00,21
29-09-05 21:00,26
29-09-05 20:00,28
29-09-05 19:00,36
29-09-05 18:00,40
29-09-05 17:00,26
29-09-05 16:00,27
29-09-05 15:00,30
29-09-05 14:00,24
29-09-05 13:00,26
29-09-05 12:00,22
29-09-05 11:00,23
29-09-05 10:00,22
29-09-05 09:00,25
29-09-05 08:00,33
29-09-05 07:00,46
29-09-05 06:00,36
29-09-05 05:00,33
29-09-05 04:00,27
29-09-05 03:00,22
29-09-05 02:00,21
29-09-05 01:00,27
29-09-05 00:00,30
28-09-05 23:00,31
28-09-05 22:00,38
28-09-05 21:00,47
28-09-05 20:00,45
28-09-05 19:00,49
28-09-05 18:00,47
28-09-05 17:00,32
28-09-05 16:00,26
28-09-05 15:00,23
28-09-05 14:00,33
28-09-05 13:00,30
28-09-05 12:00,33
28-09-05 11:00,32
28-09-05 10:00,24
28-09-05 09:00,27
28-09-05 08:00,32
28-09-05 07:00,34
28-09-05 06:00,32
28-09-05 05:00,24
28-09-05 04:00,18
28-09-05 03:00,17
28-09-05 02:00,16
28-09-05 01:00,16
28-09-05 00:00,14
27-09-05 23:00,16
27-09-05 22:00,25
27-09-05 21:00,30
27-09-05 20:00,36
27-09-05 19:00,34
27-09-05 18:00,36
27-09-05 17:00,38
27-09-05 16:00,44
27-09-05 15:00,38
27-09-05 14:00,31
27-09-05 13:00,32
27-09-05 12:00,27
27-09-05 11:00,27
27-09-05 10:00,31
27-09-05 09:00,33
27-09-05 08:00,38
27-09-05 07:00,43
27-09-05 06:00,37
27-09-05 05:00,26
27-09-05 04:00,20
27-09-05 03:00,17
27-09-05 02:00,17
27-09-05 01:00,17
27-09-05 00:00,17
26-09-05 23:00,19
26-09-05 22:00,33
26-09-05 21:00,31
26-09-05 20:00,32
26-09-05 19:00,35
26-09-05 18:00,39
26-09-05 17:00,39
26-09-05 16:00,49
26-09-05 15:00,50
26-09-05 14:00,45
26-09-05 13:00,46
26-09-05 12:00,47
26-09-05 11:00,31
26-09-05 10:00,44
26-09-05 09:00,59
26-09-05 08:00,45
26-09-05 07:00,42
26-09-05 06:00,34
26-09-05 05:00,22
26-09-05 04:00,20
26-09-05 03:00,18
