Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-05,13
29-09-05,12
28-09-05,19
27-09-05,17
26-09-05,29
25-09-05,26
24-09-05,29
23-09-05,27
22-09-05,25
21-09-05,24
20-09-05,20
19-09-05,17
18-09-05,10
17-09-05,8
16-09-05,6
15-09-05,19
14-09-05,19
13-09-05,14
12-09-05,18
11-09-05,18
10-09-05,33
09-09-05,33
08-09-05,30
07-09-05,32
06-09-05,28
05-09-05,26
04-09-05,28
03-09-05,33
02-09-05,38
01-09-05,36

