Datum Zeit,Dresden-Nord PM2.5
,µg/m³
30-09-05,14.46
29-09-05,
28-09-05,17.30
27-09-05,
26-09-05,30.83
25-09-05,
24-09-05,25.05
23-09-05,
22-09-05,21.90
21-09-05,
20-09-05,17.87
19-09-05,
18-09-05,11.04
17-09-05,
16-09-05,13.02
15-09-05,
14-09-05,16.84
13-09-05,
12-09-05,21.22
11-09-05,
10-09-05,41.01
09-09-05,
08-09-05,27.53
07-09-05,
06-09-05,24.21
05-09-05,
04-09-05,24.07
03-09-05,
02-09-05,36.38
01-09-05,

