Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-09-05,2.92
29-09-05,
28-09-05,7.72
27-09-05,
26-09-05,20.62
25-09-05,
24-09-05,21.05
23-09-05,
22-09-05,16.05
21-09-05,
20-09-05,8.85
19-09-05,
18-09-05,5.12
17-09-05,
16-09-05,1.52
15-09-05,
14-09-05,10.60
13-09-05,
12-09-05,2.45
11-09-05,
10-09-05,19.96
09-09-05,
08-09-05,16.48
07-09-05,
06-09-05,18.13
05-09-05,
04-09-05,16.04
03-09-05,
02-09-05,30.30
01-09-05,

