Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-09-05,12
29-09-05,12
28-09-05,21
27-09-05,17
26-09-05,29
25-09-05,34
24-09-05,36
23-09-05,31
22-09-05,31
21-09-05,29
20-09-05,21
19-09-05,21
18-09-05,10
17-09-05,9
16-09-05,5
15-09-05,19
14-09-05,23
13-09-05,18
12-09-05,20
11-09-05,28
10-09-05,46
09-09-05,40
08-09-05,30
07-09-05,33
06-09-05,28
05-09-05,30
04-09-05,26
03-09-05,44
02-09-05,54
01-09-05,42

