Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-09-05,12.25
29-09-05,
28-09-05,19.29
27-09-05,
26-09-05,30.75
25-09-05,
24-09-05,28.17
23-09-05,
22-09-05,28.62
21-09-05,
20-09-05,22.70
19-09-05,
18-09-05,13.13
17-09-05,
16-09-05,8.78
15-09-05,
14-09-05,18.73
13-09-05,
12-09-05,
11-09-05,
10-09-05,
09-09-05,
08-09-05,29.14
07-09-05,
06-09-05,25.81
05-09-05,
04-09-05,25.05
03-09-05,
02-09-05,37.23
01-09-05,

