Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-10-05 00:00,55
30-09-05 23:00,59
30-09-05 22:00,64
30-09-05 21:00,66
30-09-05 20:00,82
30-09-05 19:00,122
30-09-05 18:00,89
30-09-05 17:00,132
30-09-05 16:00,107
30-09-05 15:00,62
30-09-05 14:00,107
30-09-05 13:00,117
30-09-05 12:00,104
30-09-05 11:00,92
30-09-05 10:00,99
30-09-05 09:00,105
30-09-05 08:00,73
30-09-05 07:00,63
30-09-05 06:00,24
30-09-05 05:00,39
30-09-05 04:00,8
30-09-05 03:00,3
30-09-05 02:00,5
30-09-05 01:00,8
30-09-05 00:00,10
29-09-05 23:00,11
29-09-05 22:00,23
29-09-05 21:00,25
29-09-05 20:00,34
29-09-05 19:00,75
29-09-05 18:00,35
29-09-05 17:00,42
29-09-05 16:00,45
29-09-05 15:00,54
29-09-05 14:00,59
29-09-05 13:00,45
29-09-05 12:00,38
29-09-05 11:00,35
29-09-05 10:00,45
29-09-05 09:00,81
29-09-05 08:00,101
29-09-05 07:00,93
29-09-05 06:00,42
29-09-05 05:00,19
29-09-05 04:00,25
29-09-05 03:00,23
29-09-05 02:00,26
29-09-05 01:00,22
29-09-05 00:00,38
28-09-05 23:00,47
28-09-05 22:00,61
28-09-05 21:00,57
28-09-05 20:00,93
28-09-05 19:00,97
28-09-05 18:00,86
28-09-05 17:00,73
28-09-05 16:00,
28-09-05 15:00,
28-09-05 14:00,69
28-09-05 13:00,59
28-09-05 12:00,66
28-09-05 11:00,87
28-09-05 10:00,95
28-09-05 09:00,75
28-09-05 08:00,83
28-09-05 07:00,80
28-09-05 06:00,45
28-09-05 05:00,31
28-09-05 04:00,14
28-09-05 03:00,9
28-09-05 02:00,10
28-09-05 01:00,26
28-09-05 00:00,14
27-09-05 23:00,15
27-09-05 22:00,33
27-09-05 21:00,25
27-09-05 20:00,45
27-09-05 19:00,104
27-09-05 18:00,110
27-09-05 17:00,102
27-09-05 16:00,75
27-09-05 15:00,79
27-09-05 14:00,60
27-09-05 13:00,41
27-09-05 12:00,51
27-09-05 11:00,54
27-09-05 10:00,67
27-09-05 09:00,134
27-09-05 08:00,168
27-09-05 07:00,146
27-09-05 06:00,78
27-09-05 05:00,45
27-09-05 04:00,43
27-09-05 03:00,23
27-09-05 02:00,25
27-09-05 01:00,20
27-09-05 00:00,24
26-09-05 23:00,30
26-09-05 22:00,27
26-09-05 21:00,45
26-09-05 20:00,36
26-09-05 19:00,84
26-09-05 18:00,76
26-09-05 17:00,57
26-09-05 16:00,58
26-09-05 15:00,69
26-09-05 14:00,77
26-09-05 13:00,91
26-09-05 12:00,90
26-09-05 11:00,69
26-09-05 10:00,98
26-09-05 09:00,98
26-09-05 08:00,123
26-09-05 07:00,111
26-09-05 06:00,59
26-09-05 05:00,30
26-09-05 04:00,15
26-09-05 03:00,9
26-09-05 02:00,12
26-09-05 01:00,12
26-09-05 00:00,11
25-09-05 23:00,27
25-09-05 22:00,26
25-09-05 21:00,11
25-09-05 20:00,14
25-09-05 19:00,24
25-09-05 18:00,20
25-09-05 17:00,32
25-09-05 16:00,27
25-09-05 15:00,25
25-09-05 14:00,30
25-09-05 13:00,27
25-09-05 12:00,24
25-09-05 11:00,30
25-09-05 10:00,34
25-09-05 09:00,40
25-09-05 08:00,29
25-09-05 07:00,71
25-09-05 06:00,32
25-09-05 05:00,39
25-09-05 04:00,46
25-09-05 03:00,122
25-09-05 02:00,178
25-09-05 01:00,122
25-09-05 00:00,165
24-09-05 23:00,141
24-09-05 22:00,31
24-09-05 21:00,15
24-09-05 20:00,16
24-09-05 19:00,141
24-09-05 18:00,52
24-09-05 17:00,66
24-09-05 16:00,51
24-09-05 15:00,37
24-09-05 14:00,40
24-09-05 13:00,32
24-09-05 12:00,29
24-09-05 11:00,49
24-09-05 10:00,34
24-09-05 09:00,46
24-09-05 08:00,60
24-09-05 07:00,54
24-09-05 06:00,17
24-09-05 05:00,17
24-09-05 04:00,21
24-09-05 03:00,36
24-09-05 02:00,26
24-09-05 01:00,46
24-09-05 00:00,40
23-09-05 23:00,64
23-09-05 22:00,42
23-09-05 21:00,55
23-09-05 20:00,54
23-09-05 19:00,45
23-09-05 18:00,28
23-09-05 17:00,38
23-09-05 16:00,52
23-09-05 15:00,46
23-09-05 14:00,53
23-09-05 13:00,53
23-09-05 12:00,64
23-09-05 11:00,79
23-09-05 10:00,96
23-09-05 09:00,165
23-09-05 08:00,183
23-09-05 07:00,210
23-09-05 06:00,65
23-09-05 05:00,50
23-09-05 04:00,23
23-09-05 03:00,6
23-09-05 02:00,20
23-09-05 01:00,5
23-09-05 00:00,19
22-09-05 23:00,12
22-09-05 22:00,13
22-09-05 21:00,7
22-09-05 20:00,55
22-09-05 19:00,22
22-09-05 18:00,23
22-09-05 17:00,17
22-09-05 16:00,24
22-09-05 15:00,33
22-09-05 14:00,16
22-09-05 13:00,44
22-09-05 12:00,51
22-09-05 11:00,111
22-09-05 10:00,151
22-09-05 09:00,187
22-09-05 08:00,184
22-09-05 07:00,182
22-09-05 06:00,87
22-09-05 05:00,63
22-09-05 04:00,49
22-09-05 03:00,31
22-09-05 02:00,4
22-09-05 01:00,8
22-09-05 00:00,17
21-09-05 23:00,30
21-09-05 22:00,35
21-09-05 21:00,43
21-09-05 20:00,61
21-09-05 19:00,63
21-09-05 18:00,22
21-09-05 17:00,25
21-09-05 16:00,42
21-09-05 15:00,39
21-09-05 14:00,59
21-09-05 13:00,55
21-09-05 12:00,59
21-09-05 11:00,100
21-09-05 10:00,133
21-09-05 09:00,278
21-09-05 08:00,281
21-09-05 07:00,341
21-09-05 06:00,117
21-09-05 05:00,201
21-09-05 04:00,138
21-09-05 03:00,111
21-09-05 02:00,11
21-09-05 01:00,31
21-09-05 00:00,50
20-09-05 23:00,117
20-09-05 22:00,192
20-09-05 21:00,325
20-09-05 20:00,158
20-09-05 19:00,65
20-09-05 18:00,67
20-09-05 17:00,44
20-09-05 16:00,52
20-09-05 15:00,46
20-09-05 14:00,40
20-09-05 13:00,46
20-09-05 12:00,55
20-09-05 11:00,88
20-09-05 10:00,132
20-09-05 09:00,171
20-09-05 08:00,320
20-09-05 07:00,336
20-09-05 06:00,191
20-09-05 05:00,60
20-09-05 04:00,59
20-09-05 03:00,59
20-09-05 02:00,27
20-09-05 01:00,23
20-09-05 00:00,47
19-09-05 23:00,25
19-09-05 22:00,41
19-09-05 21:00,57
19-09-05 20:00,50
19-09-05 19:00,48
19-09-05 18:00,58
19-09-05 17:00,47
19-09-05 16:00,59
19-09-05 15:00,39
19-09-05 14:00,41
19-09-05 13:00,43
19-09-05 12:00,59
19-09-05 11:00,64
19-09-05 10:00,117
19-09-05 09:00,217
19-09-05 08:00,342
19-09-05 07:00,363
19-09-05 06:00,226
19-09-05 05:00,328
19-09-05 04:00,189
19-09-05 03:00,127
19-09-05 02:00,96
19-09-05 01:00,112
19-09-05 00:00,107
18-09-05 23:00,78
18-09-05 22:00,64
18-09-05 21:00,125
18-09-05 20:00,66
18-09-05 19:00,24
18-09-05 18:00,36
18-09-05 17:00,24
18-09-05 16:00,23
18-09-05 15:00,25
18-09-05 14:00,23
18-09-05 13:00,28
18-09-05 12:00,22
18-09-05 11:00,38
18-09-05 10:00,48
18-09-05 09:00,65
18-09-05 08:00,30
18-09-05 07:00,27
18-09-05 06:00,17
18-09-05 05:00,36
18-09-05 04:00,73
18-09-05 03:00,59
18-09-05 02:00,49
18-09-05 01:00,96
18-09-05 00:00,64
17-09-05 23:00,75
17-09-05 22:00,43
17-09-05 21:00,40
17-09-05 20:00,69
17-09-05 19:00,72
17-09-05 18:00,83
17-09-05 17:00,33
17-09-05 16:00,56
17-09-05 15:00,75
17-09-05 14:00,56
17-09-05 13:00,52
17-09-05 12:00,64
17-09-05 11:00,66
17-09-05 10:00,83
17-09-05 09:00,77
17-09-05 08:00,57
17-09-05 07:00,56
17-09-05 06:00,40
17-09-05 05:00,38
17-09-05 04:00,33
17-09-05 03:00,41
17-09-05 02:00,38
17-09-05 01:00,45
17-09-05 00:00,39
16-09-05 23:00,68
16-09-05 22:00,67
16-09-05 21:00,70
16-09-05 20:00,73
16-09-05 19:00,112
16-09-05 18:00,107
16-09-05 17:00,96
16-09-05 16:00,76
16-09-05 15:00,80
16-09-05 14:00,71
16-09-05 13:00,83
16-09-05 12:00,72
16-09-05 11:00,92
16-09-05 10:00,96
16-09-05 09:00,152
16-09-05 08:00,86
16-09-05 07:00,55
16-09-05 06:00,27
16-09-05 05:00,29
16-09-05 04:00,6
16-09-05 03:00,14
16-09-05 02:00,11
16-09-05 01:00,18
16-09-05 00:00,40
15-09-05 23:00,32
15-09-05 22:00,36
15-09-05 21:00,47
15-09-05 20:00,68
15-09-05 19:00,98
15-09-05 18:00,83
15-09-05 17:00,62
15-09-05 16:00,76
15-09-05 15:00,85
15-09-05 14:00,95
15-09-05 13:00,76
15-09-05 12:00,61
15-09-05 11:00,48
15-09-05 10:00,69
15-09-05 09:00,45
15-09-05 08:00,70
15-09-05 07:00,42
15-09-05 06:00,42
15-09-05 05:00,16
15-09-05 04:00,10
15-09-05 03:00,5
15-09-05 02:00,7
15-09-05 01:00,8
15-09-05 00:00,9
14-09-05 23:00,10
14-09-05 22:00,16
14-09-05 21:00,28
14-09-05 20:00,22
