Datum Zeit,Goerlitz NO2
,µg/m³
01-10-05 00:00,21
30-09-05 23:00,28
30-09-05 22:00,30
30-09-05 21:00,33
30-09-05 20:00,38
30-09-05 19:00,42
30-09-05 18:00,56
30-09-05 17:00,48
30-09-05 16:00,38
30-09-05 15:00,45
30-09-05 14:00,43
30-09-05 13:00,41
30-09-05 12:00,33
30-09-05 11:00,34
30-09-05 10:00,32
30-09-05 09:00,29
30-09-05 08:00,29
30-09-05 07:00,29
30-09-05 06:00,21
30-09-05 05:00,13
30-09-05 04:00,9
30-09-05 03:00,9
30-09-05 02:00,11
30-09-05 01:00,12
30-09-05 00:00,13
29-09-05 23:00,16
29-09-05 22:00,20
29-09-05 21:00,20
29-09-05 20:00,26
29-09-05 19:00,43
29-09-05 18:00,49
29-09-05 17:00,51
29-09-05 16:00,42
29-09-05 15:00,54
29-09-05 14:00,46
29-09-05 13:00,43
29-09-05 12:00,41
29-09-05 11:00,42
29-09-05 10:00,51
29-09-05 09:00,44
29-09-05 08:00,47
29-09-05 07:00,40
29-09-05 06:00,31
29-09-05 05:00,23
29-09-05 04:00,16
29-09-05 03:00,14
29-09-05 02:00,16
29-09-05 01:00,16
29-09-05 00:00,21
28-09-05 23:00,26
28-09-05 22:00,28
28-09-05 21:00,36
28-09-05 20:00,37
28-09-05 19:00,45
28-09-05 18:00,33
28-09-05 17:00,40
28-09-05 16:00,45
28-09-05 15:00,37
28-09-05 14:00,28
28-09-05 13:00,32
28-09-05 12:00,30
28-09-05 11:00,32
28-09-05 10:00,34
28-09-05 09:00,29
28-09-05 08:00,29
28-09-05 07:00,35
28-09-05 06:00,29
28-09-05 05:00,23
28-09-05 04:00,20
28-09-05 03:00,14
28-09-05 02:00,13
28-09-05 01:00,13
28-09-05 00:00,17
27-09-05 23:00,43
27-09-05 22:00,28
27-09-05 21:00,29
27-09-05 20:00,38
27-09-05 19:00,46
27-09-05 18:00,70
27-09-05 17:00,60
27-09-05 16:00,56
27-09-05 15:00,67
27-09-05 14:00,56
27-09-05 13:00,45
27-09-05 12:00,45
27-09-05 11:00,43
27-09-05 10:00,35
27-09-05 09:00,49
27-09-05 08:00,58
27-09-05 07:00,66
27-09-05 06:00,36
27-09-05 05:00,39
27-09-05 04:00,34
27-09-05 03:00,24
27-09-05 02:00,20
27-09-05 01:00,19
27-09-05 00:00,25
26-09-05 23:00,23
26-09-05 22:00,28
26-09-05 21:00,37
26-09-05 20:00,55
26-09-05 19:00,74
26-09-05 18:00,80
26-09-05 17:00,67
26-09-05 16:00,64
26-09-05 15:00,51
26-09-05 14:00,43
26-09-05 13:00,33
26-09-05 12:00,36
26-09-05 11:00,53
26-09-05 10:00,56
26-09-05 09:00,51
26-09-05 08:00,52
26-09-05 07:00,72
26-09-05 06:00,68
26-09-05 05:00,56
26-09-05 04:00,29
26-09-05 03:00,32
26-09-05 02:00,22
26-09-05 01:00,15
26-09-05 00:00,19
25-09-05 23:00,41
25-09-05 22:00,53
25-09-05 21:00,46
25-09-05 20:00,48
25-09-05 19:00,68
25-09-05 18:00,72
25-09-05 17:00,51
25-09-05 16:00,34
25-09-05 15:00,32
25-09-05 14:00,29
25-09-05 13:00,26
25-09-05 12:00,28
25-09-05 11:00,33
25-09-05 10:00,45
25-09-05 09:00,46
25-09-05 08:00,45
25-09-05 07:00,28
25-09-05 06:00,34
25-09-05 05:00,34
25-09-05 04:00,31
25-09-05 03:00,29
25-09-05 02:00,32
25-09-05 01:00,41
25-09-05 00:00,45
24-09-05 23:00,43
24-09-05 22:00,49
24-09-05 21:00,52
24-09-05 20:00,63
24-09-05 19:00,58
24-09-05 18:00,84
24-09-05 17:00,69
24-09-05 16:00,46
24-09-05 15:00,48
24-09-05 14:00,45
24-09-05 13:00,43
24-09-05 12:00,53
24-09-05 11:00,55
24-09-05 10:00,54
24-09-05 09:00,51
24-09-05 08:00,50
24-09-05 07:00,47
24-09-05 06:00,43
24-09-05 05:00,53
24-09-05 04:00,39
24-09-05 03:00,26
24-09-05 02:00,32
24-09-05 01:00,35
24-09-05 00:00,36
23-09-05 23:00,40
23-09-05 22:00,46
23-09-05 21:00,56
23-09-05 20:00,63
23-09-05 19:00,58
23-09-05 18:00,17
23-09-05 17:00,14
23-09-05 16:00,9
23-09-05 15:00,22
23-09-05 14:00,26
23-09-05 13:00,48
23-09-05 12:00,28
23-09-05 11:00,30
23-09-05 10:00,44
23-09-05 09:00,38
23-09-05 08:00,54
23-09-05 07:00,58
23-09-05 06:00,42
23-09-05 05:00,31
23-09-05 04:00,23
23-09-05 03:00,23
23-09-05 02:00,25
23-09-05 01:00,29
23-09-05 00:00,35
22-09-05 23:00,43
22-09-05 22:00,46
22-09-05 21:00,55
22-09-05 20:00,70
22-09-05 19:00,23
22-09-05 18:00,13
22-09-05 17:00,15
22-09-05 16:00,12
22-09-05 15:00,11
22-09-05 14:00,11
22-09-05 13:00,10
22-09-05 12:00,11
22-09-05 11:00,16
22-09-05 10:00,19
22-09-05 09:00,30
22-09-05 08:00,37
22-09-05 07:00,22
22-09-05 06:00,22
22-09-05 05:00,27
22-09-05 04:00,29
22-09-05 03:00,25
22-09-05 02:00,24
22-09-05 01:00,27
22-09-05 00:00,32
21-09-05 23:00,36
21-09-05 22:00,48
21-09-05 21:00,52
21-09-05 20:00,56
21-09-05 19:00,53
21-09-05 18:00,12
21-09-05 17:00,13
21-09-05 16:00,10
21-09-05 15:00,8
21-09-05 14:00,7
21-09-05 13:00,8
21-09-05 12:00,9
21-09-05 11:00,21
21-09-05 10:00,32
21-09-05 09:00,43
21-09-05 08:00,33
21-09-05 07:00,42
21-09-05 06:00,32
21-09-05 05:00,25
21-09-05 04:00,24
21-09-05 03:00,22
21-09-05 02:00,24
21-09-05 01:00,24
21-09-05 00:00,28
20-09-05 23:00,36
20-09-05 22:00,43
20-09-05 21:00,47
20-09-05 20:00,59
20-09-05 19:00,24
20-09-05 18:00,9
20-09-05 17:00,8
20-09-05 16:00,8
20-09-05 15:00,8
20-09-05 14:00,9
20-09-05 13:00,8
20-09-05 12:00,7
20-09-05 11:00,7
20-09-05 10:00,10
20-09-05 09:00,27
20-09-05 08:00,26
20-09-05 07:00,24
20-09-05 06:00,20
20-09-05 05:00,21
20-09-05 04:00,27
20-09-05 03:00,16
20-09-05 02:00,18
20-09-05 01:00,20
