Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2003-08-01,01:00,,,,,32,,,,
2003-08-01,02:00,,,,,21,,,,
2003-08-01,03:00,,,,,22,,,,
2003-08-01,04:00,,,,,15,,,,
2003-08-01,05:00,,,,,4,,,,
2003-08-01,06:00,,,,,4,,,,
2003-08-01,07:00,,,,,18,,,,
2003-08-01,08:00,,,,,41,,,,
2003-08-01,09:00,,,,,49,,,,
2003-08-01,10:00,,,,,57,,,,
2003-08-01,11:00,,,,,77,,,,
2003-08-01,12:00,,,,,104,,,,
2003-08-01,13:00,,,,,119,,,,
2003-08-01,14:00,,,,,133,,,,
2003-08-01,15:00,,,,,136,,,,
2003-08-01,16:00,,,,,142,,,,
2003-08-01,17:00,,,,,141,,,,
2003-08-01,18:00,,,,,137,,,,
2003-08-01,19:00,,,,,125,,,,
2003-08-01,20:00,,,,,82,,,,
2003-08-01,21:00,,,,,27,,,,
2003-08-01,22:00,,,,,36,,,,
2003-08-01,23:00,,,,,14,,,,
2003-08-02,00:00,,,,,22,,,,
2003-08-02,01:00,,,,,22,,,,
2003-08-02,02:00,,,,,16,,,,
2003-08-02,03:00,,,,,8,,,,
2003-08-02,04:00,,,,,6,,,,
2003-08-02,05:00,,,,,12,,,,
2003-08-02,06:00,,,,,21,,,,
2003-08-02,07:00,,,,,23,,,,
2003-08-02,08:00,,,,,31,,,,
2003-08-02,09:00,,,,,62,,,,
2003-08-02,10:00,,,,,103,,,,
2003-08-02,11:00,,,,,126,,,,
2003-08-02,12:00,,,,,135,,,,
2003-08-02,13:00,,,,,143,,,,
2003-08-02,14:00,,,,,154,,,,
2003-08-02,15:00,,,,,158,,,,
2003-08-02,16:00,,,,,147,,,,
2003-08-02,17:00,,,,,149,,,,
2003-08-02,18:00,,,,,147,,,,
2003-08-02,19:00,,,,,132,,,,
2003-08-02,20:00,,,,,109,,,,
2003-08-02,21:00,,,,,96,,,,
2003-08-02,22:00,,,,,79,,,,
2003-08-02,23:00,,,,,70,,,,
2003-08-03,00:00,,,,,62,,,,
2003-08-03,01:00,,,,,43,,,,
2003-08-03,02:00,,,,,43,,,,
2003-08-03,03:00,,,,,33,,,,
2003-08-03,04:00,,,,,24,,,,
2003-08-03,05:00,,,,,20,,,,
2003-08-03,06:00,,,,,14,,,,
2003-08-03,07:00,,,,,46,,,,
2003-08-03,08:00,,,,,75,,,,
2003-08-03,09:00,,,,,88,,,,
2003-08-03,10:00,,,,,109,,,,
2003-08-03,11:00,,,,,141,,,,
2003-08-03,12:00,,,,,162,,,,
2003-08-03,13:00,,,,,173,,,,
2003-08-03,14:00,,,,,184,,,,
2003-08-03,15:00,,,,,194,,,,
2003-08-03,16:00,,,,,199,,,,
2003-08-03,17:00,,,,,199,,,,
2003-08-03,18:00,,,,,184,,,,
2003-08-03,19:00,,,,,163,,,,
2003-08-03,20:00,,,,,147,,,,
2003-08-03,21:00,,,,,141,,,,
2003-08-03,22:00,,,,,114,,,,
2003-08-03,23:00,,,,,95,,,,
2003-08-04,00:00,,,,,103,,,,
2003-08-04,01:00,,,,,100,,,,
2003-08-04,02:00,,,,,59,,,,
2003-08-04,03:00,,,,,58,,,,
2003-08-04,04:00,,,,,48,,,,
2003-08-04,05:00,,,,,40,,,,
2003-08-04,06:00,,,,,37,,,,
2003-08-04,07:00,,,,,36,,,,
2003-08-04,08:00,,,,,41,,,,
2003-08-04,09:00,,,,,50,,,,
2003-08-04,10:00,,,,,78,,,,
2003-08-04,11:00,,,,,112,,,,
2003-08-04,12:00,,,,,150,,,,
2003-08-04,13:00,,,,,167,,,,
2003-08-04,14:00,,,,,177,,,,
2003-08-04,15:00,,,,,184,,,,
2003-08-04,16:00,,,,,186,,,,
2003-08-04,17:00,,,,,182,,,,
2003-08-04,18:00,,,,,180,,,,
2003-08-04,19:00,,,,,167,,,,
2003-08-04,20:00,,,,,125,,,,
2003-08-04,21:00,,,,,114,,,,
2003-08-04,22:00,,,,,112,,,,
2003-08-04,23:00,,,,,88,,,,
2003-08-05,00:00,,,,,73,,,,
2003-08-05,01:00,,,,,77,,,,
2003-08-05,02:00,,,,,70,,,,
