Datum Zeit,Borna PM10
,µg/m³
28-02-05,27
27-02-05,9
26-02-05,52
25-02-05,99
24-02-05,73
23-02-05,74
22-02-05,47
21-02-05,50
20-02-05,33
19-02-05,38
18-02-05,47
17-02-05,20
16-02-05,22
15-02-05,22
14-02-05,15
13-02-05,7
12-02-05,10
11-02-05,24
10-02-05,37
09-02-05,70
08-02-05,57
07-02-05,50
06-02-05,48
05-02-05,32
04-02-05,40
03-02-05,16
02-02-05,22
01-02-05,19

