Datum Zeit,Schwartenberg PM10
,µg/m³
28-02-05,9
27-02-05,7
26-02-05,17
25-02-05,38
24-02-05,34
23-02-05,35
22-02-05,34
21-02-05,28
20-02-05,19
19-02-05,18
18-02-05,14
17-02-05,6
16-02-05,10
15-02-05,12
14-02-05,7
13-02-05,4
12-02-05,3
11-02-05,2
10-02-05,25
09-02-05,48
08-02-05,44
07-02-05,35
06-02-05,37
05-02-05,34
04-02-05,14
03-02-05,13
02-02-05,6
01-02-05,10

