Datum Zeit,Zittau-Ost PM10
,µg/m³
28-02-05,13
27-02-05,12
26-02-05,35
25-02-05,65
24-02-05,95
23-02-05,77
22-02-05,70
21-02-05,41
20-02-05,46
19-02-05,30
18-02-05,24
17-02-05,16
16-02-05,19
15-02-05,33
14-02-05,11
13-02-05,5
12-02-05,13
11-02-05,33
10-02-05,57
09-02-05,37
08-02-05,33
07-02-05,38
06-02-05,64
05-02-05,111
04-02-05,58
03-02-05,22
02-02-05,37
01-02-05,12

