Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
28-02-05,15
27-02-05,8
26-02-05,44
25-02-05,83
24-02-05,63
23-02-05,59
22-02-05,55
21-02-05,44
20-02-05,23
19-02-05,31
18-02-05,30
17-02-05,19
16-02-05,24
15-02-05,22
14-02-05,10
13-02-05,4
12-02-05,4
11-02-05,10
10-02-05,32
09-02-05,51
08-02-05,45
07-02-05,41
06-02-05,3
05-02-05,10
04-02-05,24
03-02-05,18
02-02-05,19
01-02-05,14

