Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
28-02-05,19.32
27-02-05,
26-02-05,45.58
25-02-05,
24-02-05,66.80
23-02-05,
22-02-05,56.67
21-02-05,
20-02-05,27.89
19-02-05,
18-02-05,36.90
17-02-05,
16-02-05,22.35
15-02-05,
14-02-05,12.93
13-02-05,
12-02-05,6.86
11-02-05,
10-02-05,32.80
09-02-05,
08-02-05,38.86
07-02-05,
06-02-05,42.96
05-02-05,
04-02-05,33.29
03-02-05,
02-02-05,14.19
01-02-05,

