Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
28-02-05,15
27-02-05,10
26-02-05,42
25-02-05,77
24-02-05,64
23-02-05,71
22-02-05,53
21-02-05,45
20-02-05,34
19-02-05,35
18-02-05,27
17-02-05,23
16-02-05,20
15-02-05,22
14-02-05,11
13-02-05,5
12-02-05,9
11-02-05,15
10-02-05,44
09-02-05,57
08-02-05,43
07-02-05,29
06-02-05,34
05-02-05,33
04-02-05,29
03-02-05,16
02-02-05,18
01-02-05,14

