Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
28-02-05,21
27-02-05,14
26-02-05,48
25-02-05,94
24-02-05,94
23-02-05,79
22-02-05,71
21-02-05,64
20-02-05,49
19-02-05,39
18-02-05,40
17-02-05,26
16-02-05,50
15-02-05,33
14-02-05,18
13-02-05,8
12-02-05,12
11-02-05,23
10-02-05,52
09-02-05,64
08-02-05,48
07-02-05,37
06-02-05,44
05-02-05,44
04-02-05,50
03-02-05,23
02-02-05,25
01-02-05,17

