Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-12-01,01:00,,1,20,16,,22,,
2017-12-01,02:00,,1,20,16,,21,,
2017-12-01,03:00,,1,18,19,,21,,
2017-12-01,04:00,,2,19,17,,20,,
2017-12-01,05:00,,4,23,12,,20,,
2017-12-01,06:00,,8,28,7,,22,,
2017-12-01,07:00,,25,36,4,,23,,
2017-12-01,08:00,,53,41,2,,27,,
2017-12-01,09:00,,31,37,3,,27,,
2017-12-01,10:00,,29,32,7,,26,,
2017-12-01,11:00,,33,28,12,,30,,
2017-12-01,12:00,,14,19,23,,26,,
2017-12-01,13:00,,40,27,8,,20,,
2017-12-01,14:00,,26,32,9,,27,,
2017-12-01,15:00,,13,28,16,,25,,
2017-12-01,16:00,,22,36,8,,25,,
2017-12-01,17:00,,25,40,3,,30,,
2017-12-01,18:00,,17,32,12,,29,,
2017-12-01,19:00,,8,26,28,,24,,
2017-12-01,20:00,,3,21,33,,18,,
2017-12-01,21:00,,2,15,39,,15,,
2017-12-01,22:00,,2,18,35,,13,,
2017-12-01,23:00,,3,20,28,,16,,
2017-12-02,00:00,,2,21,24,,21,,
2017-12-02,01:00,,1,17,28,,20,,
2017-12-02,02:00,,1,16,28,,19,,
2017-12-02,03:00,,1,18,26,,19,,
2017-12-02,04:00,,1,21,21,,18,,
2017-12-02,05:00,,6,24,18,,17,,
2017-12-02,06:00,,4,23,20,,19,,
2017-12-02,07:00,,1,20,24,,18,,
2017-12-02,08:00,,2,20,26,,18,,
2017-12-02,09:00,,5,23,26,,20,,
2017-12-02,10:00,,4,22,27,,20,,
2017-12-02,11:00,,7,22,27,,21,,
2017-12-02,12:00,,8,20,27,,20,,
2017-12-02,13:00,,6,23,24,,19,,
2017-12-02,14:00,,6,26,19,,21,,
2017-12-02,15:00,,10,31,15,,22,,
2017-12-02,16:00,,10,34,14,,22,,
2017-12-02,17:00,,11,33,14,,21,,
2017-12-02,18:00,,5,33,10,,24,,
2017-12-02,19:00,,11,37,6,,26,,
2017-12-02,20:00,,12,36,6,,31,,
2017-12-02,21:00,,7,33,6,,30,,
2017-12-02,22:00,,3,29,8,,28,,
2017-12-02,23:00,,5,28,8,,27,,
2017-12-03,00:00,,1,23,12,,25,,
2017-12-03,01:00,,9,28,4,,26,,
2017-12-03,02:00,,4,25,7,,27,,
2017-12-03,03:00,,2,21,15,,24,,
2017-12-03,04:00,,1,20,12,,23,,
2017-12-03,05:00,,1,22,13,,23,,
2017-12-03,06:00,,1,23,18,,23,,
2017-12-03,07:00,,1,20,24,,22,,
2017-12-03,08:00,,1,18,25,,24,,
2017-12-03,09:00,,2,16,30,,21,,
2017-12-03,10:00,,3,15,33,,18,,
2017-12-03,11:00,,3,12,36,,16,,
2017-12-03,12:00,,4,14,37,,19,,
2017-12-03,13:00,,5,14,35,,19,,
2017-12-03,14:00,,3,13,37,,22,,
2017-12-03,15:00,,3,12,44,,18,,
2017-12-03,16:00,,3,14,41,,15,,
2017-12-03,17:00,,1,14,41,,15,,
2017-12-03,18:00,,1,14,38,,14,,
2017-12-03,19:00,,1,16,34,,16,,
2017-12-03,20:00,,1,13,39,,16,,
2017-12-03,21:00,,1,14,35,,13,,
2017-12-03,22:00,,1,14,31,,15,,
2017-12-03,23:00,,1,14,29,,11,,
2017-12-04,00:00,,1,15,26,,9,,
2017-12-04,01:00,,1,15,25,,9,,
2017-12-04,02:00,,1,15,23,,11,,
2017-12-04,03:00,,1,16,22,,9,,
2017-12-04,04:00,,1,16,22,,9,,
2017-12-04,05:00,,1,16,22,,9,,
2017-12-04,06:00,,3,19,20,,7,,
2017-12-04,07:00,,8,23,20,,7,,
2017-12-04,08:00,,12,25,22,,9,,
2017-12-04,09:00,,15,28,22,,12,,
2017-12-04,10:00,,13,26,25,,9,,
2017-12-04,11:00,,13,25,22,,6,,
2017-12-04,12:00,,13,25,24,,4,,
2017-12-04,13:00,,8,22,39,,7,,
2017-12-04,14:00,,8,22,50,,5,,
2017-12-04,15:00,,10,26,47,,2,,
2017-12-04,16:00,,7,23,49,,5,,
2017-12-04,17:00,,9,29,44,,4,,
2017-12-04,18:00,,13,40,30,,6,,
2017-12-04,19:00,,8,32,36,,6,,
2017-12-04,20:00,,3,22,42,,7,,
2017-12-04,21:00,,1,15,48,,7,,
2017-12-04,22:00,,1,13,50,,8,,
2017-12-04,23:00,,1,13,49,,9,,
2017-12-05,00:00,,1,12,48,,10,,
2017-12-05,01:00,,1,11,48,,12,,
2017-12-05,02:00,,1,9,52,,11,,
2017-12-05,03:00,,1,8,56,,10,,
2017-12-05,04:00,,1,7,57,,7,,
2017-12-05,05:00,,1,7,56,,5,,
2017-12-05,06:00,,2,15,48,,1,,
2017-12-05,07:00,,6,22,43,,3,,
2017-12-05,08:00,,10,24,39,,3,,
2017-12-05,09:00,,8,21,42,,3,,
2017-12-05,10:00,,7,17,43,,4,,
2017-12-05,11:00,,8,18,39,,4,,
2017-12-05,12:00,,7,19,39,,4,,
2017-12-05,13:00,,7,18,39,,6,,
2017-12-05,14:00,,8,19,37,,7,,
2017-12-05,15:00,,8,21,37,,5,,
2017-12-05,16:00,,8,22,39,,5,,
2017-12-05,17:00,,8,23,36,,5,,
2017-12-05,18:00,,5,20,39,,6,,
2017-12-05,19:00,,4,20,35,,7,,
2017-12-05,20:00,,2,17,39,,9,,
2017-12-05,21:00,,2,16,38,,10,,
2017-12-05,22:00,,1,16,35,,11,,
2017-12-05,23:00,,1,15,36,,9,,
2017-12-06,00:00,,1,14,37,,10,,
2017-12-06,01:00,,1,12,40,,11,,
2017-12-06,02:00,,1,10,42,,10,,
2017-12-06,03:00,,1,10,43,,10,,
2017-12-06,04:00,,1,10,44,,10,,
2017-12-06,05:00,,1,10,43,,11,,
2017-12-06,06:00,,4,14,40,,10,,
2017-12-06,07:00,,5,17,39,,12,,
2017-12-06,08:00,,8,20,38,,11,,
2017-12-06,09:00,,6,20,39,,12,,
2017-12-06,10:00,,5,18,43,,10,,
2017-12-06,11:00,,5,17,44,,11,,
2017-12-06,12:00,,9,18,42,,14,,
2017-12-06,13:00,,7,18,41,,15,,
2017-12-06,14:00,,5,17,43,,14,,
2017-12-06,15:00,,6,18,43,,13,,
2017-12-06,16:00,,7,21,42,,13,,
2017-12-06,17:00,,5,21,41,,13,,
2017-12-06,18:00,,3,20,42,,12,,
2017-12-06,19:00,,3,18,44,,12,,
2017-12-06,20:00,,2,18,43,,13,,
2017-12-06,21:00,,2,16,44,,13,,
2017-12-06,22:00,,1,15,46,,13,,
2017-12-06,23:00,,1,13,48,,11,,
2017-12-07,00:00,,1,11,51,,10,,
2017-12-07,01:00,,1,10,52,,9,,
2017-12-07,02:00,,1,10,52,,9,,
2017-12-07,03:00,,1,10,51,,10,,
2017-12-07,04:00,,1,10,50,,9,,
2017-12-07,05:00,,1,9,51,,8,,
2017-12-07,06:00,,1,13,50,,8,,
2017-12-07,07:00,,2,19,43,,11,,
2017-12-07,08:00,,2,14,45,,10,,
2017-12-07,09:00,,5,19,38,,15,,
2017-12-07,10:00,,4,17,44,,13,,
2017-12-07,11:00,,2,12,51,,10,,
2017-12-07,12:00,,2,11,52,,8,,
2017-12-07,13:00,,2,11,49,,9,,
2017-12-07,14:00,,2,12,49,,11,,
2017-12-07,15:00,,2,13,47,,12,,
2017-12-07,16:00,,1,16,46,,11,,
2017-12-07,17:00,,1,17,47,,12,,
2017-12-07,18:00,,1,16,48,,11,,
2017-12-07,19:00,,1,17,44,,10,,
2017-12-07,20:00,,1,17,42,,11,,
2017-12-07,21:00,,1,19,39,,12,,
2017-12-07,22:00,,1,18,38,,13,,
2017-12-07,23:00,,1,17,38,,13,,
2017-12-08,00:00,,1,18,38,,15,,
2017-12-08,01:00,,1,15,40,,14,,
2017-12-08,02:00,,1,15,42,,11,,
2017-12-08,03:00,,1,15,41,,11,,
2017-12-08,04:00,,1,14,40,,10,,
2017-12-08,05:00,,1,16,34,,9,,
2017-12-08,06:00,,1,17,33,,10,,
2017-12-08,07:00,,2,17,39,,8,,
2017-12-08,08:00,,5,25,32,,6,,
2017-12-08,09:00,,6,28,26,,7,,
2017-12-08,10:00,,8,25,31,,5,,
2017-12-08,11:00,,7,23,35,,7,,
2017-12-08,12:00,,8,18,47,,8,,
2017-12-08,13:00,,7,17,45,,8,,
2017-12-08,14:00,,6,15,54,,6,,
2017-12-08,15:00,,6,17,57,,5,,
2017-12-08,16:00,,9,26,47,,9,,
2017-12-08,17:00,,5,31,40,,13,,
2017-12-08,18:00,,1,20,48,,11,,
2017-12-08,19:00,,2,17,49,,9,,
2017-12-08,20:00,,1,16,48,,8,,
2017-12-08,21:00,,1,13,50,,8,,
2017-12-08,22:00,,1,13,49,,8,,
2017-12-08,23:00,,1,11,51,,4,,
2017-12-09,00:00,,1,10,49,,4,,
2017-12-09,01:00,,1,10,51,,5,,
2017-12-09,02:00,,1,9,53,,4,,
2017-12-09,03:00,,1,10,49,,5,,
2017-12-09,04:00,,1,10,50,,5,,
2017-12-09,05:00,,1,8,53,,4,,
2017-12-09,06:00,,1,8,53,,4,,
2017-12-09,07:00,,1,8,55,,4,,
2017-12-09,08:00,,1,9,52,,4,,
2017-12-09,09:00,,2,12,49,,4,,
2017-12-09,10:00,,4,14,49,,8,,
2017-12-09,11:00,,5,12,56,,6,,
2017-12-09,12:00,,,,58,,5,,
2017-12-09,13:00,,,,57,,6,,
2017-12-09,14:00,,,,55,,4,,
2017-12-09,15:00,,,,53,,7,,
2017-12-09,16:00,,,,51,,7,,
2017-12-09,17:00,,,,50,,7,,
2017-12-09,18:00,,,,47,,8,,
2017-12-09,19:00,,,,46,,8,,
2017-12-09,20:00,,,,47,,7,,
2017-12-09,21:00,,,,47,,7,,
2017-12-09,22:00,,,,47,,7,,
2017-12-09,23:00,,,,47,,7,,
2017-12-10,00:00,,,,47,,6,,
2017-12-10,01:00,,,,49,,5,,
2017-12-10,02:00,,,,53,,3,,
2017-12-10,03:00,,,,56,,4,,
2017-12-10,04:00,,,,57,,5,,
2017-12-10,05:00,,,,58,,4,,
2017-12-10,06:00,,,,58,,4,,
2017-12-10,07:00,,,,51,,5,,
2017-12-10,08:00,,,,51,,6,,
2017-12-10,09:00,,,,53,,8,,
2017-12-10,10:00,,,,64,,7,,
2017-12-10,11:00,,,,66,,4,,
2017-12-10,12:00,,,,65,,7,,
2017-12-10,13:00,,,,67,,8,,
2017-12-10,14:00,,,,65,,3,,
2017-12-10,15:00,,,,62,,5,,
2017-12-10,16:00,,,,62,,9,,
2017-12-10,17:00,,,,64,,6,,
2017-12-10,18:00,,,,64,,8,,
2017-12-10,19:00,,,,63,,9,,
2017-12-10,20:00,,,,66,,5,,
2017-12-10,21:00,,,,65,,3,,
2017-12-10,22:00,,,,64,,5,,
2017-12-10,23:00,,,,62,,5,,
2017-12-11,00:00,,,,61,,4,,
2017-12-11,01:00,,,,60,,4,,
2017-12-11,02:00,,,,58,,6,,
2017-12-11,03:00,,,,60,,5,,
2017-12-11,04:00,,,,63,,6,,
2017-12-11,05:00,,,,64,,3,,
2017-12-11,06:00,,,,65,,4,,
2017-12-11,07:00,,,,61,,5,,
2017-12-11,08:00,,,,57,,4,,
2017-12-11,09:00,,,,56,,5,,
2017-12-11,10:00,,,,54,,5,,
2017-12-11,11:00,,,,55,,3,,
2017-12-11,12:00,,,,53,,2,,
2017-12-11,13:00,,,,50,,3,,
2017-12-11,14:00,,,,49,,4,,
2017-12-11,15:00,,,,42,,3,,
2017-12-11,16:00,,,,45,,4,,
2017-12-11,17:00,,,,46,,8,,
2017-12-11,18:00,,,,46,,7,,
2017-12-11,19:00,,,,45,,6,,
2017-12-11,20:00,,,,44,,7,,
2017-12-11,21:00,,,,33,,8,,
2017-12-11,22:00,,,,34,,7,,
2017-12-11,23:00,,,,32,,10,,
2017-12-12,00:00,,,,33,,9,,
2017-12-12,01:00,,,,36,,9,,
2017-12-12,02:00,,,,35,,10,,
2017-12-12,03:00,,,,30,,11,,
2017-12-12,04:00,,,,20,,10,,
2017-12-12,05:00,,,,34,,11,,
2017-12-12,06:00,,,,47,,8,,
2017-12-12,07:00,,,,52,,5,,
2017-12-12,08:00,,,,52,,5,,
2017-12-12,09:00,,2,12,51,,4,,
2017-12-12,10:00,,3,14,47,,1,,
2017-12-12,11:00,,4,13,35,,5,,
2017-12-12,12:00,,7,14,31,,4,,
2017-12-12,13:00,,6,14,34,,6,,
2017-12-12,14:00,,6,14,44,,7,,
2017-12-12,15:00,,5,14,49,,7,,
2017-12-12,16:00,,6,17,49,,6,,
2017-12-12,17:00,,4,17,50,,6,,
2017-12-12,18:00,,3,14,52,,7,,
2017-12-12,19:00,,3,13,52,,6,,
2017-12-12,20:00,,2,11,54,,7,,
2017-12-12,21:00,,1,11,53,,5,,
2017-12-12,22:00,,1,11,53,,4,,
2017-12-12,23:00,,1,11,52,,4,,
2017-12-13,00:00,,1,10,51,,5,,
2017-12-13,01:00,,1,9,51,,4,,
2017-12-13,02:00,,1,9,50,,5,,
2017-12-13,03:00,,1,9,48,,5,,
2017-12-13,04:00,,1,9,44,,5,,
2017-12-13,05:00,,1,10,44,,5,,
2017-12-13,06:00,,2,14,41,,6,,
2017-12-13,07:00,,3,14,45,,9,,
2017-12-13,08:00,,2,15,43,,8,,
2017-12-13,09:00,,4,18,37,,10,,
2017-12-13,10:00,,4,17,37,,12,,
2017-12-13,11:00,,4,15,41,,10,,
2017-12-13,12:00,,2,11,51,,8,,
2017-12-13,13:00,,2,10,53,,6,,
2017-12-13,14:00,,2,9,52,,6,,
2017-12-13,15:00,,2,13,47,,9,,
2017-12-13,16:00,,2,17,45,,11,,
2017-12-13,17:00,,1,16,46,,10,,
2017-12-13,18:00,,1,12,50,,10,,
2017-12-13,19:00,,1,9,53,,8,,
2017-12-13,20:00,,1,8,55,,6,,
2017-12-13,21:00,,1,7,56,,9,,
2017-12-13,22:00,,1,8,55,,8,,
2017-12-13,23:00,,1,9,53,,5,,
2017-12-14,00:00,,1,7,54,,8,,
2017-12-14,01:00,,1,7,53,,5,,
2017-12-14,02:00,,1,6,53,,5,,
2017-12-14,03:00,,1,7,51,,2,,
2017-12-14,04:00,,1,8,49,,4,,
2017-12-14,05:00,,1,7,48,,4,,
2017-12-14,06:00,,1,7,50,,2,,
2017-12-14,07:00,,1,10,48,,5,,
2017-12-14,08:00,,2,13,43,,4,,
2017-12-14,09:00,,2,16,40,,5,,
2017-12-14,10:00,,1,11,50,,4,,
2017-12-14,11:00,,4,11,73,,2,,
2017-12-14,12:00,,3,11,72,,0,,
2017-12-14,13:00,,2,11,72,,1,,
2017-12-14,14:00,,4,13,68,,3,,
2017-12-14,15:00,,7,16,65,,4,,
2017-12-14,16:00,,4,19,59,,5,,
2017-12-14,17:00,,3,14,60,,6,,
2017-12-14,18:00,,1,10,65,,6,,
2017-12-14,19:00,,1,10,62,,7,,
