Datum Zeit,Leipzig-West PM10
,µg/m³
31-12-11,16
30-12-11,5
29-12-11,9
28-12-11,15
27-12-11,11
26-12-11,6
25-12-11,7
24-12-11,7
23-12-11,8
22-12-11,16
21-12-11,10
20-12-11,14
19-12-11,12
18-12-11,10
17-12-11,6
16-12-11,4
15-12-11,5
14-12-11,5
13-12-11,7
12-12-11,12
11-12-11,17
10-12-11,12
09-12-11,8
08-12-11,12
07-12-11,7
06-12-11,7
05-12-11,5
04-12-11,7
03-12-11,10
02-12-11,14
01-12-11,18

