Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-12-11,25
30-12-11,4
29-12-11,8
28-12-11,13
27-12-11,8
26-12-11,6
25-12-11,8
24-12-11,6
23-12-11,7
22-12-11,21
21-12-11,9
20-12-11,17
19-12-11,11
18-12-11,7
17-12-11,6
16-12-11,4
15-12-11,9
14-12-11,8
13-12-11,8
12-12-11,15
11-12-11,19
10-12-11,9
09-12-11,6
08-12-11,11
07-12-11,6
06-12-11,6
05-12-11,5
04-12-11,4
03-12-11,7
02-12-11,19
01-12-11,19

