Datum Zeit,Collmberg PM2.5
,µg/m³
31-12-11,5.92
30-12-11,2.48
29-12-11,5.60
28-12-11,7.11
27-12-11,5.90
26-12-11,3.13
25-12-11,3.73
24-12-11,3.26
23-12-11,3.40
22-12-11,5.36
21-12-11,4.85
20-12-11,7.23
19-12-11,6.96
18-12-11,4.27
17-12-11,2.69
16-12-11,2.31
15-12-11,2.61
14-12-11,2.24
13-12-11,3.30
12-12-11,6.15
11-12-11,6.37
10-12-11,4.98
09-12-11,3.10
08-12-11,4.18
07-12-11,
06-12-11,3.19
05-12-11,4.30
04-12-11,3.71
03-12-11,
02-12-11,
01-12-11,9.76

