Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-11,12
30-12-11,4
29-12-11,11
28-12-11,10
27-12-11,8
26-12-11,6
25-12-11,8
24-12-11,4
23-12-11,6
22-12-11,13
21-12-11,9
20-12-11,14
19-12-11,11
18-12-11,7
17-12-11,7
16-12-11,4
15-12-11,5
14-12-11,6
13-12-11,6
12-12-11,10
11-12-11,13
10-12-11,10
09-12-11,6
08-12-11,10
07-12-11,5
06-12-11,6
05-12-11,4
04-12-11,3
03-12-11,8
02-12-11,11
01-12-11,15

