Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-11,30
30-12-11,7
29-12-11,15
28-12-11,22
27-12-11,16
26-12-11,9
25-12-11,10
24-12-11,8
23-12-11,15
22-12-11,36
21-12-11,14
20-12-11,32
19-12-11,23
18-12-11,10
17-12-11,10
16-12-11,8
15-12-11,22
14-12-11,15
13-12-11,16
12-12-11,22
11-12-11,28
10-12-11,17
09-12-11,15
08-12-11,18
07-12-11,14
06-12-11,18
05-12-11,13
04-12-11,7
03-12-11,13
02-12-11,28
01-12-11,23

