Datum Zeit,Borna PM10
,µg/m³
31-12-11,13
30-12-11,6
29-12-11,13
28-12-11,12
27-12-11,12
26-12-11,7
25-12-11,9
24-12-11,6
23-12-11,11
22-12-11,20
21-12-11,14
20-12-11,17
19-12-11,14
18-12-11,9
17-12-11,9
16-12-11,5
15-12-11,8
14-12-11,8
13-12-11,10
12-12-11,15
11-12-11,17
10-12-11,12
09-12-11,10
08-12-11,16
07-12-11,9
06-12-11,10
05-12-11,8
04-12-11,6
03-12-11,10
02-12-11,18
01-12-11,19

