Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-12-11,25
30-12-11,7
29-12-11,16
28-12-11,19
27-12-11,15
26-12-11,9
25-12-11,10
24-12-11,6
23-12-11,11
22-12-11,22
21-12-11,13
20-12-11,29
19-12-11,17
18-12-11,10
17-12-11,10
16-12-11,9
15-12-11,14
14-12-11,15
13-12-11,14
12-12-11,19
11-12-11,19
10-12-11,16
09-12-11,11
08-12-11,18
07-12-11,12
06-12-11,11
05-12-11,9
04-12-11,7
03-12-11,12
02-12-11,20
01-12-11,25

