Datum Zeit,Glauchau PM10
,µg/m³
31-12-11,8
30-12-11,2
29-12-11,8
28-12-11,9
27-12-11,12
26-12-11,5
25-12-11,6
24-12-11,5
23-12-11,7
22-12-11,11
21-12-11,8
20-12-11,11
19-12-11,12
18-12-11,7
17-12-11,6
16-12-11,4
15-12-11,14
14-12-11,2
13-12-11,7
12-12-11,10
11-12-11,15
10-12-11,7
09-12-11,6
08-12-11,14
07-12-11,4
06-12-11,4
05-12-11,4
04-12-11,3
03-12-11,7
02-12-11,12
01-12-11,19

