Datum Zeit,Bautzen PM10
,µg/m³
31-12-11,15
30-12-11,6
29-12-11,12
28-12-11,15
27-12-11,10
26-12-11,7
25-12-11,10
24-12-11,11
23-12-11,10
22-12-11,21
21-12-11,11
20-12-11,18
19-12-11,15
18-12-11,10
17-12-11,7
16-12-11,6
15-12-11,
14-12-11,
13-12-11,
12-12-11,
11-12-11,
10-12-11,
09-12-11,11
08-12-11,10
07-12-11,8
06-12-11,10
05-12-11,7
04-12-11,6
03-12-11,13
02-12-11,19
01-12-11,19

