Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-02,29
29-04-02,14
28-04-02,12
27-04-02,10
26-04-02,26
25-04-02,16
24-04-02,15
23-04-02,41
22-04-02,31
21-04-02,24
20-04-02,29
19-04-02,27
18-04-02,24
17-04-02,22
16-04-02,23
15-04-02,16
14-04-02,7
13-04-02,38
12-04-02,48
11-04-02,38
10-04-02,51
09-04-02,65
08-04-02,52
07-04-02,24
06-04-02,24
05-04-02,50
04-04-02,50
03-04-02,48
02-04-02,58
01-04-02,50

