Datum Zeit,Glauchau SO2
,µg/m³
01-05-02 00:00,13.6
30-04-02 23:00,11.8
30-04-02 22:00,11.5
30-04-02 21:00,7.4
30-04-02 20:00,4.0
30-04-02 19:00,2.9
30-04-02 18:00,2.0
30-04-02 17:00,1.1
30-04-02 16:00,1.1
30-04-02 15:00,1.1
30-04-02 14:00,1.0
30-04-02 13:00,1.2
30-04-02 12:00,1.1
30-04-02 11:00,1.1
30-04-02 10:00,1.3
30-04-02 09:00,1.9
30-04-02 08:00,1.4
30-04-02 07:00,1.2
30-04-02 06:00,1.0
30-04-02 05:00,1.0
30-04-02 04:00,1.0
30-04-02 03:00,1.0
30-04-02 02:00,1.0
30-04-02 01:00,1.0
30-04-02 00:00,1.0
29-04-02 23:00,1.0
29-04-02 22:00,1.0
29-04-02 21:00,1.0
29-04-02 20:00,1.0
29-04-02 19:00,1.0
29-04-02 18:00,1.0
29-04-02 17:00,1.0
29-04-02 16:00,1.0
29-04-02 15:00,1.0
29-04-02 14:00,1.0
29-04-02 13:00,1.0
29-04-02 12:00,1.0
29-04-02 11:00,1.0
29-04-02 10:00,1.0
29-04-02 09:00,1.0
29-04-02 08:00,1.1
29-04-02 07:00,1.0
29-04-02 06:00,1.0
29-04-02 05:00,1.0
29-04-02 04:00,1.0
29-04-02 03:00,1.0
29-04-02 02:00,1.0
29-04-02 01:00,1.0
29-04-02 00:00,1.0
28-04-02 23:00,1.0
28-04-02 22:00,1.0
28-04-02 21:00,1.0
28-04-02 20:00,1.0
28-04-02 19:00,1.0
28-04-02 18:00,1.0
28-04-02 17:00,1.0
28-04-02 16:00,1.0
28-04-02 15:00,1.0
28-04-02 14:00,1.0
28-04-02 13:00,1.0
28-04-02 12:00,1.2
28-04-02 11:00,1.0
28-04-02 10:00,1.0
28-04-02 09:00,1.0
28-04-02 08:00,1.0
28-04-02 07:00,1.0
28-04-02 06:00,1.0
28-04-02 05:00,1.0
28-04-02 04:00,1.0
28-04-02 03:00,1.0
28-04-02 02:00,1.0
28-04-02 01:00,1.0
28-04-02 00:00,1.0
27-04-02 23:00,1.0
27-04-02 22:00,1.0
27-04-02 21:00,1.0
27-04-02 20:00,1.0
27-04-02 19:00,1.0
27-04-02 18:00,1.0
27-04-02 17:00,1.0
27-04-02 16:00,1.0
27-04-02 15:00,1.0
27-04-02 14:00,1.0
27-04-02 13:00,1.0
27-04-02 12:00,1.0
27-04-02 11:00,1.0
27-04-02 10:00,1.0
27-04-02 09:00,1.0
27-04-02 08:00,1.2
27-04-02 07:00,1.0
27-04-02 06:00,1.0
27-04-02 05:00,1.0
27-04-02 04:00,1.0
27-04-02 03:00,1.0
27-04-02 02:00,1.0
27-04-02 01:00,1.0
27-04-02 00:00,1.0
26-04-02 23:00,1.0
26-04-02 22:00,1.0
26-04-02 21:00,1.0
26-04-02 20:00,1.0
26-04-02 19:00,1.0
26-04-02 18:00,1.0
26-04-02 17:00,1.4
26-04-02 16:00,1.8
26-04-02 15:00,1.5
26-04-02 14:00,1.6
26-04-02 13:00,2.1
26-04-02 12:00,2.6
26-04-02 11:00,1.6
26-04-02 10:00,2.1
26-04-02 09:00,2.3
26-04-02 08:00,
26-04-02 07:00,
26-04-02 06:00,1.0
26-04-02 05:00,1.0
26-04-02 04:00,1.0
26-04-02 03:00,1.0
26-04-02 02:00,1.0
26-04-02 01:00,1.0
26-04-02 00:00,1.7
25-04-02 23:00,1.7
25-04-02 22:00,1.6
25-04-02 21:00,2.0
25-04-02 20:00,2.8
25-04-02 19:00,2.4
25-04-02 18:00,1.8
25-04-02 17:00,1.8
25-04-02 16:00,2.4
25-04-02 15:00,2.3
25-04-02 14:00,2.2
25-04-02 13:00,2.4
25-04-02 12:00,2.0
25-04-02 11:00,2.7
25-04-02 10:00,2.6
25-04-02 09:00,2.0
25-04-02 08:00,2.1
25-04-02 07:00,2.2
25-04-02 06:00,1.8
25-04-02 05:00,1.6
25-04-02 04:00,1.3
25-04-02 03:00,1.4
25-04-02 02:00,1.3
25-04-02 01:00,1.5
25-04-02 00:00,1.5
24-04-02 23:00,1.3
24-04-02 22:00,2.3
24-04-02 21:00,2.5
24-04-02 20:00,3.1
24-04-02 19:00,2.9
24-04-02 18:00,2.4
24-04-02 17:00,2.8
24-04-02 16:00,2.7
24-04-02 15:00,2.8
24-04-02 14:00,3.1
24-04-02 13:00,3.5
24-04-02 12:00,4.8
24-04-02 11:00,8.0
24-04-02 10:00,6.3
24-04-02 09:00,6.9
24-04-02 08:00,6.5
24-04-02 07:00,5.1
24-04-02 06:00,3.9
24-04-02 05:00,2.7
24-04-02 04:00,2.5
24-04-02 03:00,2.8
24-04-02 02:00,3.7
24-04-02 01:00,5.1
24-04-02 00:00,4.6
23-04-02 23:00,4.5
23-04-02 22:00,5.4
23-04-02 21:00,6.5
23-04-02 20:00,4.8
23-04-02 19:00,3.5
23-04-02 18:00,4.4
23-04-02 17:00,9.4
23-04-02 16:00,9.0
23-04-02 15:00,6.0
23-04-02 14:00,6.3
23-04-02 13:00,7.5
23-04-02 12:00,6.3
23-04-02 11:00,4.4
23-04-02 10:00,5.0
23-04-02 09:00,
23-04-02 08:00,4.9
23-04-02 07:00,3.1
23-04-02 06:00,1.4
23-04-02 05:00,1.0
23-04-02 04:00,1.1
23-04-02 03:00,1.0
23-04-02 02:00,1.2
23-04-02 01:00,1.3
23-04-02 00:00,1.4
22-04-02 23:00,1.8
22-04-02 22:00,2.4
22-04-02 21:00,2.6
22-04-02 20:00,1.4
22-04-02 19:00,2.0
22-04-02 18:00,1.3
22-04-02 17:00,1.7
22-04-02 16:00,1.4
22-04-02 15:00,2.3
22-04-02 14:00,2.5
22-04-02 13:00,3.1
22-04-02 12:00,3.5
22-04-02 11:00,3.3
22-04-02 10:00,3.6
22-04-02 09:00,2.7
22-04-02 08:00,3.0
22-04-02 07:00,2.4
22-04-02 06:00,1.9
22-04-02 05:00,2.1
22-04-02 04:00,1.1
22-04-02 03:00,1.1
22-04-02 02:00,1.1
22-04-02 01:00,1.5
22-04-02 00:00,1.6
21-04-02 23:00,1.6
21-04-02 22:00,1.6
21-04-02 21:00,1.7
21-04-02 20:00,1.3
21-04-02 19:00,1.8
21-04-02 18:00,1.6
21-04-02 17:00,1.6
21-04-02 16:00,1.3
21-04-02 15:00,2.0
21-04-02 14:00,2.6
21-04-02 13:00,2.7
21-04-02 12:00,2.9
21-04-02 11:00,3.4
21-04-02 10:00,2.5
21-04-02 09:00,1.7
21-04-02 08:00,1.6
21-04-02 07:00,1.6
21-04-02 06:00,1.3
21-04-02 05:00,1.3
21-04-02 04:00,1.2
21-04-02 03:00,1.3
21-04-02 02:00,1.4
21-04-02 01:00,1.8
21-04-02 00:00,2.3
20-04-02 23:00,1.8
20-04-02 22:00,2.3
20-04-02 21:00,2.4
20-04-02 20:00,2.5
20-04-02 19:00,2.8
20-04-02 18:00,2.6
20-04-02 17:00,3.5
20-04-02 16:00,3.3
20-04-02 15:00,4.1
20-04-02 14:00,7.1
20-04-02 13:00,8.6
20-04-02 12:00,8.3
20-04-02 11:00,5.1
20-04-02 10:00,4.4
20-04-02 09:00,4.7
20-04-02 08:00,3.5
20-04-02 07:00,3.3
20-04-02 06:00,2.7
20-04-02 05:00,2.5
20-04-02 04:00,1.6
20-04-02 03:00,2.1
20-04-02 02:00,2.0
20-04-02 01:00,2.2
20-04-02 00:00,1.0
19-04-02 23:00,1.5
19-04-02 22:00,1.3
19-04-02 21:00,1.4
19-04-02 20:00,1.0
19-04-02 19:00,1.2
19-04-02 18:00,1.3
19-04-02 17:00,1.6
