Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-04-02,38
29-04-02,22
28-04-02,16
27-04-02,49
26-04-02,59
25-04-02,47
24-04-02,25
23-04-02,56
22-04-02,57
21-04-02,42
20-04-02,47
19-04-02,46
18-04-02,46
17-04-02,29
16-04-02,41
15-04-02,21
14-04-02,20
13-04-02,59
12-04-02,88
11-04-02,85
10-04-02,63
09-04-02,
08-04-02,
07-04-02,
06-04-02,
05-04-02,
04-04-02,
03-04-02,
02-04-02,74
01-04-02,

