Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-05-02 00:00,41
30-04-02 23:00,67
30-04-02 22:00,68
30-04-02 21:00,89
30-04-02 20:00,80
30-04-02 19:00,61
30-04-02 18:00,39
30-04-02 17:00,48
30-04-02 16:00,38
30-04-02 15:00,51
30-04-02 14:00,48
30-04-02 13:00,41
30-04-02 12:00,51
30-04-02 11:00,49
30-04-02 10:00,48
30-04-02 09:00,41
30-04-02 08:00,38
30-04-02 07:00,29
30-04-02 06:00,14
30-04-02 05:00,8
30-04-02 04:00,5
30-04-02 03:00,3
30-04-02 02:00,7
30-04-02 01:00,5
30-04-02 00:00,8
29-04-02 23:00,12
29-04-02 22:00,14
29-04-02 21:00,38
29-04-02 20:00,30
29-04-02 19:00,55
29-04-02 18:00,26
29-04-02 17:00,28
29-04-02 16:00,30
29-04-02 15:00,23
29-04-02 14:00,26
29-04-02 13:00,37
29-04-02 12:00,94
29-04-02 11:00,95
29-04-02 10:00,36
29-04-02 09:00,29
29-04-02 08:00,25
29-04-02 07:00,46
29-04-02 06:00,27
29-04-02 05:00,18
29-04-02 04:00,14
29-04-02 03:00,9
29-04-02 02:00,10
29-04-02 01:00,3
29-04-02 00:00,7
28-04-02 23:00,8
28-04-02 22:00,20
28-04-02 21:00,46
28-04-02 20:00,22
28-04-02 19:00,46
28-04-02 18:00,19
28-04-02 17:00,16
28-04-02 16:00,26
28-04-02 15:00,16
28-04-02 14:00,29
28-04-02 13:00,32
28-04-02 12:00,27
28-04-02 11:00,42
28-04-02 10:00,19
28-04-02 09:00,19
28-04-02 08:00,9
28-04-02 07:00,6
28-04-02 06:00,11
28-04-02 05:00,30
28-04-02 04:00,14
28-04-02 03:00,30
28-04-02 02:00,20
28-04-02 01:00,16
28-04-02 00:00,14
27-04-02 23:00,14
27-04-02 22:00,17
27-04-02 21:00,14
27-04-02 20:00,27
27-04-02 19:00,35
27-04-02 18:00,59
27-04-02 17:00,59
27-04-02 16:00,60
27-04-02 15:00,79
27-04-02 14:00,56
27-04-02 13:00,30
27-04-02 12:00,31
27-04-02 11:00,32
27-04-02 10:00,38
27-04-02 09:00,35
27-04-02 08:00,14
27-04-02 07:00,8
27-04-02 06:00,8
27-04-02 05:00,16
27-04-02 04:00,8
27-04-02 03:00,6
27-04-02 02:00,11
27-04-02 01:00,8
27-04-02 00:00,12
26-04-02 23:00,9
26-04-02 22:00,25
26-04-02 21:00,19
26-04-02 20:00,25
