Datum Zeit,Goerlitz O3
,µg/m³
01-05-02 00:00,13
30-04-02 23:00,45
30-04-02 22:00,41
30-04-02 21:00,28
30-04-02 20:00,58
30-04-02 19:00,69
30-04-02 18:00,57
30-04-02 17:00,58
30-04-02 16:00,56
30-04-02 15:00,57
30-04-02 14:00,60
30-04-02 13:00,61
30-04-02 12:00,57
30-04-02 11:00,52
30-04-02 10:00,46
30-04-02 09:00,45
30-04-02 08:00,37
30-04-02 07:00,33
30-04-02 06:00,34
30-04-02 05:00,46
30-04-02 04:00,58
30-04-02 03:00,64
30-04-02 02:00,71
30-04-02 01:00,75
30-04-02 00:00,67
29-04-02 23:00,67
29-04-02 22:00,58
29-04-02 21:00,66
29-04-02 20:00,68
29-04-02 19:00,56
29-04-02 18:00,49
29-04-02 17:00,47
29-04-02 16:00,61
29-04-02 15:00,57
29-04-02 14:00,64
29-04-02 13:00,71
29-04-02 12:00,68
29-04-02 11:00,67
29-04-02 10:00,61
29-04-02 09:00,56
29-04-02 08:00,54
29-04-02 07:00,46
29-04-02 06:00,36
29-04-02 05:00,52
29-04-02 04:00,70
29-04-02 03:00,73
29-04-02 02:00,72
29-04-02 01:00,75
29-04-02 00:00,81
28-04-02 23:00,53
28-04-02 22:00,43
28-04-02 21:00,41
28-04-02 20:00,73
28-04-02 19:00,74
28-04-02 18:00,77
28-04-02 17:00,75
28-04-02 16:00,79
28-04-02 15:00,78
28-04-02 14:00,72
28-04-02 13:00,68
28-04-02 12:00,70
28-04-02 11:00,65
28-04-02 10:00,59
28-04-02 09:00,55
28-04-02 08:00,57
28-04-02 07:00,54
28-04-02 06:00,50
28-04-02 05:00,49
28-04-02 04:00,53
28-04-02 03:00,52
28-04-02 02:00,53
28-04-02 01:00,59
28-04-02 00:00,62
27-04-02 23:00,58
27-04-02 22:00,65
27-04-02 21:00,57
27-04-02 20:00,62
27-04-02 19:00,69
27-04-02 18:00,67
27-04-02 17:00,73
27-04-02 16:00,77
27-04-02 15:00,70
27-04-02 14:00,66
27-04-02 13:00,68
27-04-02 12:00,71
27-04-02 11:00,74
27-04-02 10:00,81
27-04-02 09:00,80
27-04-02 08:00,69
27-04-02 07:00,61
27-04-02 06:00,50
27-04-02 05:00,56
27-04-02 04:00,62
27-04-02 03:00,66
27-04-02 02:00,74
27-04-02 01:00,77
27-04-02 00:00,81
26-04-02 23:00,78
26-04-02 22:00,63
26-04-02 21:00,64
26-04-02 20:00,35
26-04-02 19:00,37
26-04-02 18:00,44
26-04-02 17:00,68
26-04-02 16:00,64
26-04-02 15:00,58
26-04-02 14:00,57
26-04-02 13:00,58
26-04-02 12:00,51
26-04-02 11:00,45
26-04-02 10:00,29
26-04-02 09:00,26
26-04-02 08:00,28
26-04-02 07:00,21
26-04-02 06:00,17
26-04-02 05:00,15
26-04-02 04:00,22
26-04-02 03:00,13
26-04-02 02:00,30
26-04-02 01:00,38
26-04-02 00:00,42
25-04-02 23:00,42
25-04-02 22:00,39
25-04-02 21:00,53
25-04-02 20:00,40
25-04-02 19:00,43
25-04-02 18:00,44
25-04-02 17:00,49
25-04-02 16:00,61
25-04-02 15:00,55
25-04-02 14:00,55
25-04-02 13:00,59
25-04-02 12:00,63
25-04-02 11:00,47
25-04-02 10:00,46
25-04-02 09:00,29
25-04-02 08:00,13
25-04-02 07:00,3
25-04-02 06:00,1
25-04-02 05:00,2
25-04-02 04:00,5
25-04-02 03:00,3
25-04-02 02:00,5
25-04-02 01:00,7
25-04-02 00:00,5
24-04-02 23:00,8
24-04-02 22:00,19
24-04-02 21:00,36
24-04-02 20:00,40
24-04-02 19:00,47
24-04-02 18:00,50
24-04-02 17:00,51
24-04-02 16:00,58
24-04-02 15:00,57
24-04-02 14:00,57
24-04-02 13:00,61
24-04-02 12:00,55
24-04-02 11:00,53
24-04-02 10:00,51
24-04-02 09:00,50
