Datum Zeit,Borna O3
,µg/m³
01-05-02 00:00,48
30-04-02 23:00,24
30-04-02 22:00,32
30-04-02 21:00,42
30-04-02 20:00,32
30-04-02 19:00,47
30-04-02 18:00,46
30-04-02 17:00,58
30-04-02 16:00,55
30-04-02 15:00,55
30-04-02 14:00,45
30-04-02 13:00,45
30-04-02 12:00,49
30-04-02 11:00,49
30-04-02 10:00,46
30-04-02 09:00,44
30-04-02 08:00,36
30-04-02 07:00,26
30-04-02 06:00,23
30-04-02 05:00,44
30-04-02 04:00,57
30-04-02 03:00,61
30-04-02 02:00,71
30-04-02 01:00,69
30-04-02 00:00,59
29-04-02 23:00,58
29-04-02 22:00,51
29-04-02 21:00,58
29-04-02 20:00,54
29-04-02 19:00,78
29-04-02 18:00,68
29-04-02 17:00,71
29-04-02 16:00,68
29-04-02 15:00,70
29-04-02 14:00,44
29-04-02 13:00,56
29-04-02 12:00,70
29-04-02 11:00,53
29-04-02 10:00,55
29-04-02 09:00,45
29-04-02 08:00,43
29-04-02 07:00,38
29-04-02 06:00,28
29-04-02 05:00,37
29-04-02 04:00,44
29-04-02 03:00,59
29-04-02 02:00,64
29-04-02 01:00,66
29-04-02 00:00,67
28-04-02 23:00,57
28-04-02 22:00,35
28-04-02 21:00,57
28-04-02 20:00,49
28-04-02 19:00,52
28-04-02 18:00,70
28-04-02 17:00,90
28-04-02 16:00,79
28-04-02 15:00,78
28-04-02 14:00,71
28-04-02 13:00,71
28-04-02 12:00,73
28-04-02 11:00,68
28-04-02 10:00,59
28-04-02 09:00,55
28-04-02 08:00,51
28-04-02 07:00,49
28-04-02 06:00,45
28-04-02 05:00,47
28-04-02 04:00,48
28-04-02 03:00,48
28-04-02 02:00,51
28-04-02 01:00,63
28-04-02 00:00,60
27-04-02 23:00,65
27-04-02 22:00,63
27-04-02 21:00,63
27-04-02 20:00,56
27-04-02 19:00,64
27-04-02 18:00,71
27-04-02 17:00,69
27-04-02 16:00,71
27-04-02 15:00,72
27-04-02 14:00,70
27-04-02 13:00,67
27-04-02 12:00,63
27-04-02 11:00,60
27-04-02 10:00,64
27-04-02 09:00,69
27-04-02 08:00,73
27-04-02 07:00,73
27-04-02 06:00,80
27-04-02 05:00,71
27-04-02 04:00,64
27-04-02 03:00,62
27-04-02 02:00,64
27-04-02 01:00,69
27-04-02 00:00,72
26-04-02 23:00,69
26-04-02 22:00,73
26-04-02 21:00,76
26-04-02 20:00,54
26-04-02 19:00,52
26-04-02 18:00,52
26-04-02 17:00,49
26-04-02 16:00,54
26-04-02 15:00,64
26-04-02 14:00,62
26-04-02 13:00,52
26-04-02 12:00,51
26-04-02 11:00,40
26-04-02 10:00,33
26-04-02 09:00,20
26-04-02 08:00,8
26-04-02 07:00,2
26-04-02 06:00,1
26-04-02 05:00,2
26-04-02 04:00,2
26-04-02 03:00,4
26-04-02 02:00,9
26-04-02 01:00,16
26-04-02 00:00,16
25-04-02 23:00,18
25-04-02 22:00,16
25-04-02 21:00,8
25-04-02 20:00,13
25-04-02 19:00,21
25-04-02 18:00,35
25-04-02 17:00,34
25-04-02 16:00,31
25-04-02 15:00,30
25-04-02 14:00,28
25-04-02 13:00,24
25-04-02 12:00,17
25-04-02 11:00,9
25-04-02 10:00,7
25-04-02 09:00,5
25-04-02 08:00,1
25-04-02 07:00,2
25-04-02 06:00,2
25-04-02 05:00,7
25-04-02 04:00,9
25-04-02 03:00,22
25-04-02 02:00,25
25-04-02 01:00,35
25-04-02 00:00,33
24-04-02 23:00,22
24-04-02 22:00,22
24-04-02 21:00,16
24-04-02 20:00,24
24-04-02 19:00,26
24-04-02 18:00,37
24-04-02 17:00,34
24-04-02 16:00,35
24-04-02 15:00,38
24-04-02 14:00,30
24-04-02 13:00,32
24-04-02 12:00,37
24-04-02 11:00,39
24-04-02 10:00,54
24-04-02 09:00,46
24-04-02 08:00,43
24-04-02 07:00,31
24-04-02 06:00,21
24-04-02 05:00,33
24-04-02 04:00,55
24-04-02 03:00,59
24-04-02 02:00,60
24-04-02 01:00,52
24-04-02 00:00,54
23-04-02 23:00,62
23-04-02 22:00,59
23-04-02 21:00,72
23-04-02 20:00,79
23-04-02 19:00,80
23-04-02 18:00,71
23-04-02 17:00,23
23-04-02 16:00,41
23-04-02 15:00,56
23-04-02 14:00,72
23-04-02 13:00,86
23-04-02 12:00,66
23-04-02 11:00,49
23-04-02 10:00,32
23-04-02 09:00,16
23-04-02 08:00,13
23-04-02 07:00,7
23-04-02 06:00,4
23-04-02 05:00,13
23-04-02 04:00,18
23-04-02 03:00,29
23-04-02 02:00,27
23-04-02 01:00,33
23-04-02 00:00,52
22-04-02 23:00,53
22-04-02 22:00,45
22-04-02 21:00,41
22-04-02 20:00,41
22-04-02 19:00,75
22-04-02 18:00,90
22-04-02 17:00,101
22-04-02 16:00,97
22-04-02 15:00,96
22-04-02 14:00,103
22-04-02 13:00,95
22-04-02 12:00,96
22-04-02 11:00,84
22-04-02 10:00,29
22-04-02 09:00,21
22-04-02 08:00,18
22-04-02 07:00,11
22-04-02 06:00,15
22-04-02 05:00,19
22-04-02 04:00,22
22-04-02 03:00,19
22-04-02 02:00,11
22-04-02 01:00,16
22-04-02 00:00,10
21-04-02 23:00,18
21-04-02 22:00,31
21-04-02 21:00,55
21-04-02 20:00,83
21-04-02 19:00,101
21-04-02 18:00,109
21-04-02 17:00,112
21-04-02 16:00,111
21-04-02 15:00,120
21-04-02 14:00,115
21-04-02 13:00,106
21-04-02 12:00,98
21-04-02 11:00,83
21-04-02 10:00,78
21-04-02 09:00,66
21-04-02 08:00,55
21-04-02 07:00,46
21-04-02 06:00,40
21-04-02 05:00,34
21-04-02 04:00,27
21-04-02 03:00,24
21-04-02 02:00,24
21-04-02 01:00,21
21-04-02 00:00,27
20-04-02 23:00,30
20-04-02 22:00,39
20-04-02 21:00,47
20-04-02 20:00,57
20-04-02 19:00,67
20-04-02 18:00,78
20-04-02 17:00,72
20-04-02 16:00,67
20-04-02 15:00,64
20-04-02 14:00,67
20-04-02 13:00,68
20-04-02 12:00,57
20-04-02 11:00,48
20-04-02 10:00,37
20-04-02 09:00,29
20-04-02 08:00,17
20-04-02 07:00,4
20-04-02 06:00,2
20-04-02 05:00,1
20-04-02 04:00,2
20-04-02 03:00,3
20-04-02 02:00,4
20-04-02 01:00,2
20-04-02 00:00,2
19-04-02 23:00,13
19-04-02 22:00,25
19-04-02 21:00,40
19-04-02 20:00,54
19-04-02 19:00,68
19-04-02 18:00,69
19-04-02 17:00,70
19-04-02 16:00,60
