Datum Zeit,Freiberg O3
,µg/m³
01-05-02 00:00,109
30-04-02 23:00,101
30-04-02 22:00,85
30-04-02 21:00,72
30-04-02 20:00,69
30-04-02 19:00,69
30-04-02 18:00,69
30-04-02 17:00,70
30-04-02 16:00,68
30-04-02 15:00,68
30-04-02 14:00,72
30-04-02 13:00,57
30-04-02 12:00,68
30-04-02 11:00,67
30-04-02 10:00,68
30-04-02 09:00,55
30-04-02 08:00,54
30-04-02 07:00,44
30-04-02 06:00,38
30-04-02 05:00,61
30-04-02 04:00,77
30-04-02 03:00,82
30-04-02 02:00,86
30-04-02 01:00,85
30-04-02 00:00,84
29-04-02 23:00,80
29-04-02 22:00,76
29-04-02 21:00,74
29-04-02 20:00,82
29-04-02 19:00,80
29-04-02 18:00,81
29-04-02 17:00,79
29-04-02 16:00,72
29-04-02 15:00,72
29-04-02 14:00,77
29-04-02 13:00,76
29-04-02 12:00,68
29-04-02 11:00,61
29-04-02 10:00,61
29-04-02 09:00,66
29-04-02 08:00,60
29-04-02 07:00,43
29-04-02 06:00,50
29-04-02 05:00,69
29-04-02 04:00,79
29-04-02 03:00,80
29-04-02 02:00,76
29-04-02 01:00,85
29-04-02 00:00,93
28-04-02 23:00,88
28-04-02 22:00,87
28-04-02 21:00,75
28-04-02 20:00,79
28-04-02 19:00,78
28-04-02 18:00,93
28-04-02 17:00,83
28-04-02 16:00,81
28-04-02 15:00,82
28-04-02 14:00,79
28-04-02 13:00,79
28-04-02 12:00,85
28-04-02 11:00,78
28-04-02 10:00,71
28-04-02 09:00,72
28-04-02 08:00,73
28-04-02 07:00,71
28-04-02 06:00,66
28-04-02 05:00,61
28-04-02 04:00,63
28-04-02 03:00,62
28-04-02 02:00,61
28-04-02 01:00,60
28-04-02 00:00,65
27-04-02 23:00,69
27-04-02 22:00,72
27-04-02 21:00,69
27-04-02 20:00,72
27-04-02 19:00,75
27-04-02 18:00,69
27-04-02 17:00,79
27-04-02 16:00,79
27-04-02 15:00,85
27-04-02 14:00,82
27-04-02 13:00,76
27-04-02 12:00,79
27-04-02 11:00,77
27-04-02 10:00,79
27-04-02 09:00,82
27-04-02 08:00,82
27-04-02 07:00,81
27-04-02 06:00,81
27-04-02 05:00,77
27-04-02 04:00,77
27-04-02 03:00,79
27-04-02 02:00,84
27-04-02 01:00,82
27-04-02 00:00,85
26-04-02 23:00,87
26-04-02 22:00,84
26-04-02 21:00,84
26-04-02 20:00,67
26-04-02 19:00,77
26-04-02 18:00,70
26-04-02 17:00,71
26-04-02 16:00,83
26-04-02 15:00,97
26-04-02 14:00,103
26-04-02 13:00,97
26-04-02 12:00,96
26-04-02 11:00,80
26-04-02 10:00,60
26-04-02 09:00,48
26-04-02 08:00,37
26-04-02 07:00,21
26-04-02 06:00,29
26-04-02 05:00,29
26-04-02 04:00,64
26-04-02 03:00,66
26-04-02 02:00,63
26-04-02 01:00,54
26-04-02 00:00,51
25-04-02 23:00,44
25-04-02 22:00,40
25-04-02 21:00,34
25-04-02 20:00,36
25-04-02 19:00,36
25-04-02 18:00,41
25-04-02 17:00,36
25-04-02 16:00,40
25-04-02 15:00,52
25-04-02 14:00,57
25-04-02 13:00,51
25-04-02 12:00,43
25-04-02 11:00,31
25-04-02 10:00,21
25-04-02 09:00,22
