Datum Zeit,Dresden-Nord O3
,µg/m³
01-05-02 00:00,46
30-04-02 23:00,19
30-04-02 22:00,34
30-04-02 21:00,44
30-04-02 20:00,53
30-04-02 19:00,55
30-04-02 18:00,59
30-04-02 17:00,58
30-04-02 16:00,49
30-04-02 15:00,53
30-04-02 14:00,40
30-04-02 13:00,49
30-04-02 12:00,47
30-04-02 11:00,47
30-04-02 10:00,38
30-04-02 09:00,33
30-04-02 08:00,26
30-04-02 07:00,12
30-04-02 06:00,16
30-04-02 05:00,30
30-04-02 04:00,44
30-04-02 03:00,60
30-04-02 02:00,68
30-04-02 01:00,59
30-04-02 00:00,45
29-04-02 23:00,39
29-04-02 22:00,9
29-04-02 21:00,23
29-04-02 20:00,41
29-04-02 19:00,53
29-04-02 18:00,51
29-04-02 17:00,54
29-04-02 16:00,52
29-04-02 15:00,43
29-04-02 14:00,53
29-04-02 13:00,50
29-04-02 12:00,36
29-04-02 11:00,42
29-04-02 10:00,45
29-04-02 09:00,44
29-04-02 08:00,46
29-04-02 07:00,38
29-04-02 06:00,20
29-04-02 05:00,39
29-04-02 04:00,48
29-04-02 03:00,52
29-04-02 02:00,53
29-04-02 01:00,42
29-04-02 00:00,26
28-04-02 23:00,22
28-04-02 22:00,35
28-04-02 21:00,48
28-04-02 20:00,40
28-04-02 19:00,51
28-04-02 18:00,64
28-04-02 17:00,58
28-04-02 16:00,62
28-04-02 15:00,69
28-04-02 14:00,66
28-04-02 13:00,59
28-04-02 12:00,61
28-04-02 11:00,52
28-04-02 10:00,54
28-04-02 09:00,48
28-04-02 08:00,41
28-04-02 07:00,38
28-04-02 06:00,28
28-04-02 05:00,31
28-04-02 04:00,47
28-04-02 03:00,41
28-04-02 02:00,45
28-04-02 01:00,40
28-04-02 00:00,40
27-04-02 23:00,40
27-04-02 22:00,32
27-04-02 21:00,37
27-04-02 20:00,49
27-04-02 19:00,52
27-04-02 18:00,61
27-04-02 17:00,56
27-04-02 16:00,58
27-04-02 15:00,58
27-04-02 14:00,60
27-04-02 13:00,58
27-04-02 12:00,58
27-04-02 11:00,64
27-04-02 10:00,59
27-04-02 09:00,64
27-04-02 08:00,64
27-04-02 07:00,64
27-04-02 06:00,53
27-04-02 05:00,58
27-04-02 04:00,56
27-04-02 03:00,66
27-04-02 02:00,66
27-04-02 01:00,66
27-04-02 00:00,63
26-04-02 23:00,58
26-04-02 22:00,53
26-04-02 21:00,51
26-04-02 20:00,49
26-04-02 19:00,48
26-04-02 18:00,32
26-04-02 17:00,46
26-04-02 16:00,55
26-04-02 15:00,64
26-04-02 14:00,50
26-04-02 13:00,54
26-04-02 12:00,50
26-04-02 11:00,38
26-04-02 10:00,26
26-04-02 09:00,11
26-04-02 08:00,4
26-04-02 07:00,2
26-04-02 06:00,2
26-04-02 05:00,6
26-04-02 04:00,11
26-04-02 03:00,9
26-04-02 02:00,7
26-04-02 01:00,2
26-04-02 00:00,1
25-04-02 23:00,1
25-04-02 22:00,3
25-04-02 21:00,6
25-04-02 20:00,5
25-04-02 19:00,17
25-04-02 18:00,17
25-04-02 17:00,19
25-04-02 16:00,23
25-04-02 15:00,26
25-04-02 14:00,29
25-04-02 13:00,27
25-04-02 12:00,25
25-04-02 11:00,11
25-04-02 10:00,7
25-04-02 09:00,5
25-04-02 08:00,2
25-04-02 07:00,2
25-04-02 06:00,2
25-04-02 05:00,1
25-04-02 04:00,1
25-04-02 03:00,1
25-04-02 02:00,1
25-04-02 01:00,6
25-04-02 00:00,6
24-04-02 23:00,9
24-04-02 22:00,13
24-04-02 21:00,17
24-04-02 20:00,17
24-04-02 19:00,26
24-04-02 18:00,30
24-04-02 17:00,37
24-04-02 16:00,38
24-04-02 15:00,45
24-04-02 14:00,35
24-04-02 13:00,39
24-04-02 12:00,35
24-04-02 11:00,30
24-04-02 10:00,27
24-04-02 09:00,20
24-04-02 08:00,19
24-04-02 07:00,10
24-04-02 06:00,11
24-04-02 05:00,16
24-04-02 04:00,32
24-04-02 03:00,40
24-04-02 02:00,47
24-04-02 01:00,41
24-04-02 00:00,30
23-04-02 23:00,26
23-04-02 22:00,26
23-04-02 21:00,35
23-04-02 20:00,25
23-04-02 19:00,22
23-04-02 18:00,29
23-04-02 17:00,36
23-04-02 16:00,39
23-04-02 15:00,46
23-04-02 14:00,59
23-04-02 13:00,64
23-04-02 12:00,54
23-04-02 11:00,45
23-04-02 10:00,21
23-04-02 09:00,18
23-04-02 08:00,11
23-04-02 07:00,6
23-04-02 06:00,3
23-04-02 05:00,7
23-04-02 04:00,13
23-04-02 03:00,18
23-04-02 02:00,20
23-04-02 01:00,17
23-04-02 00:00,12
22-04-02 23:00,5
22-04-02 22:00,1
22-04-02 21:00,1
22-04-02 20:00,7
22-04-02 19:00,40
22-04-02 18:00,56
22-04-02 17:00,59
