Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-09-14,29
29-09-14,26
28-09-14,25
27-09-14,27
26-09-14,23
25-09-14,22
24-09-14,24
23-09-14,22
22-09-14,18
21-09-14,23
20-09-14,25
19-09-14,33
18-09-14,35
17-09-14,35
16-09-14,55
15-09-14,47
14-09-14,17
13-09-14,18
12-09-14,28
11-09-14,20
10-09-14,22
09-09-14,29
08-09-14,47
07-09-14,34
06-09-14,42
05-09-14,43
04-09-14,34
03-09-14,23
02-09-14,23
01-09-14,22

