Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-14,32
29-09-14,29
28-09-14,22
27-09-14,23
26-09-14,25
25-09-14,22
24-09-14,26
23-09-14,21
22-09-14,18
21-09-14,18
20-09-14,21
19-09-14,29
18-09-14,32
17-09-14,30
16-09-14,39
15-09-14,37
14-09-14,16
13-09-14,17
12-09-14,21
11-09-14,22
10-09-14,28
09-09-14,37
08-09-14,39
07-09-14,24
06-09-14,39
05-09-14,39
04-09-14,29
03-09-14,21
02-09-14,19
01-09-14,22

