Datum Zeit,Brockau PM10
,µg/m³
30-09-14,17
29-09-14,13
28-09-14,12
27-09-14,11
26-09-14,13
25-09-14,13
24-09-14,12
23-09-14,9
22-09-14,10
21-09-14,11
20-09-14,12
19-09-14,19
18-09-14,21
17-09-14,17
16-09-14,23
15-09-14,22
14-09-14,5
13-09-14,5
12-09-14,12
11-09-14,14
10-09-14,17
09-09-14,25
08-09-14,31
07-09-14,19
06-09-14,28
05-09-14,20
04-09-14,24
03-09-14,19
02-09-14,12
01-09-14,9

