Datum Zeit,Leipzig-West PM10
,µg/m³
30-09-14,19
29-09-14,16
28-09-14,17
27-09-14,16
26-09-14,19
25-09-14,15
24-09-14,15
23-09-14,12
22-09-14,12
21-09-14,18
20-09-14,18
19-09-14,23
18-09-14,24
17-09-14,24
16-09-14,37
15-09-14,32
14-09-14,13
13-09-14,13
12-09-14,23
11-09-14,11
10-09-14,14
09-09-14,20
08-09-14,38
07-09-14,27
06-09-14,32
05-09-14,28
04-09-14,23
03-09-14,13
02-09-14,11
01-09-14,13

