Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-09-14,23
29-09-14,21
28-09-14,15
27-09-14,16
26-09-14,18
25-09-14,18
24-09-14,17
23-09-14,12
22-09-14,13
21-09-14,15
20-09-14,16
19-09-14,22
18-09-14,26
17-09-14,25
16-09-14,30
15-09-14,32
14-09-14,12
13-09-14,12
12-09-14,19
11-09-14,20
10-09-14,23
09-09-14,29
08-09-14,36
07-09-14,20
06-09-14,28
05-09-14,31
04-09-14,33
03-09-14,23
02-09-14,17
01-09-14,12

