Datum Zeit,Bautzen PM10_TEOM
,µg/m³
01-11-17 00:00,
31-10-17 23:00,7
31-10-17 22:00,7
31-10-17 21:00,9
31-10-17 20:00,9
31-10-17 19:00,9
31-10-17 18:00,8
31-10-17 17:00,7
31-10-17 16:00,8
31-10-17 15:00,9
31-10-17 14:00,8
31-10-17 13:00,9
31-10-17 12:00,10
31-10-17 11:00,9
31-10-17 10:00,9
31-10-17 09:00,9
31-10-17 08:00,10
31-10-17 07:00,12
31-10-17 06:00,12
31-10-17 05:00,12
31-10-17 04:00,10
31-10-17 03:00,10
31-10-17 02:00,12
31-10-17 01:00,10
31-10-17 00:00,9
30-10-17 23:00,8
30-10-17 22:00,7
30-10-17 21:00,6
30-10-17 20:00,7
30-10-17 19:00,9
30-10-17 18:00,4
30-10-17 17:00,5
30-10-17 16:00,5
30-10-17 15:00,4
30-10-17 14:00,5
30-10-17 13:00,7
30-10-17 12:00,9
30-10-17 11:00,7
30-10-17 10:00,7
30-10-17 09:00,9
30-10-17 08:00,9
30-10-17 07:00,9
30-10-17 06:00,11
30-10-17 05:00,12
30-10-17 04:00,10
30-10-17 03:00,9
30-10-17 02:00,9
30-10-17 01:00,7
30-10-17 00:00,7
29-10-17 23:00,5
29-10-17 22:00,3
29-10-17 21:00,2
29-10-17 20:00,4
29-10-17 19:00,2
29-10-17 18:00,3
29-10-17 17:00,2
29-10-17 16:00,1
29-10-17 15:00,1
29-10-17 14:00,2
29-10-17 13:00,2
29-10-17 12:00,5
29-10-17 11:00,10
29-10-17 10:00,10
29-10-17 09:00,5
29-10-17 08:00,1
29-10-17 07:00,2
29-10-17 06:00,2
29-10-17 05:00,0
29-10-17 04:00,1
29-10-17 03:00,3
29-10-17 02:00,6
29-10-17 01:00,6
29-10-17 00:00,8
28-10-17 23:00,11
28-10-17 22:00,13
28-10-17 21:00,11
28-10-17 20:00,11
28-10-17 19:00,13
28-10-17 18:00,12
28-10-17 17:00,11
28-10-17 16:00,10
28-10-17 15:00,9
28-10-17 14:00,8
28-10-17 13:00,7
28-10-17 12:00,7
28-10-17 11:00,6
28-10-17 10:00,5
28-10-17 09:00,5
28-10-17 08:00,6
28-10-17 07:00,5
28-10-17 06:00,6
28-10-17 05:00,5
28-10-17 04:00,7
28-10-17 03:00,7
28-10-17 02:00,8
28-10-17 01:00,7
28-10-17 00:00,5
27-10-17 23:00,5
27-10-17 22:00,5
27-10-17 21:00,4
27-10-17 20:00,4
27-10-17 19:00,4
27-10-17 18:00,4
27-10-17 17:00,2
27-10-17 16:00,5
27-10-17 15:00,6
27-10-17 14:00,6
27-10-17 13:00,5
27-10-17 12:00,8
27-10-17 11:00,8
27-10-17 10:00,8
27-10-17 09:00,11
27-10-17 08:00,10
27-10-17 07:00,7
27-10-17 06:00,7
27-10-17 05:00,11
27-10-17 04:00,14
27-10-17 03:00,15
27-10-17 02:00,11
27-10-17 01:00,10
27-10-17 00:00,13
26-10-17 23:00,12
26-10-17 22:00,13
26-10-17 21:00,13
26-10-17 20:00,17
26-10-17 19:00,18
26-10-17 18:00,18
26-10-17 17:00,16
26-10-17 16:00,15
26-10-17 15:00,15
26-10-17 14:00,16
26-10-17 13:00,18
26-10-17 12:00,20
26-10-17 11:00,20
26-10-17 10:00,19
26-10-17 09:00,21
26-10-17 08:00,18
26-10-17 07:00,19
26-10-17 06:00,14
26-10-17 05:00,13
26-10-17 04:00,11
26-10-17 03:00,11
26-10-17 02:00,9
26-10-17 01:00,9
26-10-17 00:00,7
25-10-17 23:00,9
25-10-17 22:00,9
25-10-17 21:00,8
25-10-17 20:00,7
25-10-17 19:00,7
25-10-17 18:00,6
25-10-17 17:00,4
25-10-17 16:00,5
25-10-17 15:00,8
25-10-17 14:00,6
25-10-17 13:00,5
25-10-17 12:00,5
25-10-17 11:00,4
25-10-17 10:00,4
25-10-17 09:00,4
25-10-17 08:00,6
25-10-17 07:00,8
25-10-17 06:00,9
25-10-17 05:00,9
25-10-17 04:00,11
25-10-17 03:00,9
25-10-17 02:00,10
25-10-17 01:00,11
25-10-17 00:00,12
24-10-17 23:00,11
24-10-17 22:00,14
24-10-17 21:00,15
24-10-17 20:00,13
24-10-17 19:00,14
24-10-17 18:00,17
24-10-17 17:00,15
24-10-17 16:00,17
24-10-17 15:00,14
24-10-17 14:00,13
24-10-17 13:00,15
24-10-17 12:00,13
24-10-17 11:00,
24-10-17 10:00,14
24-10-17 09:00,9
24-10-17 08:00,7
24-10-17 07:00,11
24-10-17 06:00,11
24-10-17 05:00,11
24-10-17 04:00,11
24-10-17 03:00,11
24-10-17 02:00,10
24-10-17 01:00,12
24-10-17 00:00,11
23-10-17 23:00,11
23-10-17 22:00,11
23-10-17 21:00,12
23-10-17 20:00,13
23-10-17 19:00,9
23-10-17 18:00,6
23-10-17 17:00,5
23-10-17 16:00,7
23-10-17 15:00,8
23-10-17 14:00,10
23-10-17 13:00,10
23-10-17 12:00,10
23-10-17 11:00,11
23-10-17 10:00,10
23-10-17 09:00,12
23-10-17 08:00,11
23-10-17 07:00,9
23-10-17 06:00,7
23-10-17 05:00,4
23-10-17 04:00,3
23-10-17 03:00,4
23-10-17 02:00,4
23-10-17 01:00,3
23-10-17 00:00,3
22-10-17 23:00,6
22-10-17 22:00,6
22-10-17 21:00,7
22-10-17 20:00,9
22-10-17 19:00,7
22-10-17 18:00,7
22-10-17 17:00,6
22-10-17 16:00,4
22-10-17 15:00,5
22-10-17 14:00,5
22-10-17 13:00,5
22-10-17 12:00,6
22-10-17 11:00,8
22-10-17 10:00,6
22-10-17 09:00,3
22-10-17 08:00,4
22-10-17 07:00,4
22-10-17 06:00,4
22-10-17 05:00,7
22-10-17 04:00,7
22-10-17 03:00,11
22-10-17 02:00,15
22-10-17 01:00,13
22-10-17 00:00,13
21-10-17 23:00,15
21-10-17 22:00,17
21-10-17 21:00,24
21-10-17 20:00,26
21-10-17 19:00,17
21-10-17 18:00,16
21-10-17 17:00,15
21-10-17 16:00,14
21-10-17 15:00,15
21-10-17 14:00,14
21-10-17 13:00,10
21-10-17 12:00,10
21-10-17 11:00,13
21-10-17 10:00,12
21-10-17 09:00,12
21-10-17 08:00,9
21-10-17 07:00,8
21-10-17 06:00,9
21-10-17 05:00,6
21-10-17 04:00,6
21-10-17 03:00,8
21-10-17 02:00,11
21-10-17 01:00,19
21-10-17 00:00,29
20-10-17 23:00,32
20-10-17 22:00,31
20-10-17 21:00,32
20-10-17 20:00,33
20-10-17 19:00,30
20-10-17 18:00,26
20-10-17 17:00,25
20-10-17 16:00,21
20-10-17 15:00,21
20-10-17 14:00,21
20-10-17 13:00,19
20-10-17 12:00,17
20-10-17 11:00,17
20-10-17 10:00,22
20-10-17 09:00,24
20-10-17 08:00,28
20-10-17 07:00,28
20-10-17 06:00,30
20-10-17 05:00,28
20-10-17 04:00,27
20-10-17 03:00,26
20-10-17 02:00,25
20-10-17 01:00,24
20-10-17 00:00,23
19-10-17 23:00,23
19-10-17 22:00,25
19-10-17 21:00,26
19-10-17 20:00,25
19-10-17 19:00,26
19-10-17 18:00,24
19-10-17 17:00,21
19-10-17 16:00,20
19-10-17 15:00,19
19-10-17 14:00,18
19-10-17 13:00,18
19-10-17 12:00,19
19-10-17 11:00,19
19-10-17 10:00,21
19-10-17 09:00,28
19-10-17 08:00,41
19-10-17 07:00,39
19-10-17 06:00,37
19-10-17 05:00,37
19-10-17 04:00,38
19-10-17 03:00,38
19-10-17 02:00,38
19-10-17 01:00,37
19-10-17 00:00,37
18-10-17 23:00,38
18-10-17 22:00,42
18-10-17 21:00,43
18-10-17 20:00,41
18-10-17 19:00,39
18-10-17 18:00,37
18-10-17 17:00,34
18-10-17 16:00,31
18-10-17 15:00,27
18-10-17 14:00,26
18-10-17 13:00,26
18-10-17 12:00,25
18-10-17 11:00,26
18-10-17 10:00,26
18-10-17 09:00,26
18-10-17 08:00,28
18-10-17 07:00,27
18-10-17 06:00,24
18-10-17 05:00,22
18-10-17 04:00,20
18-10-17 03:00,19
18-10-17 02:00,20
18-10-17 01:00,20
