Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-10-17,
30-10-17,
29-10-17,
28-10-17,
27-10-17,
26-10-17,
25-10-17,
24-10-17,
23-10-17,
22-10-17,
21-10-17,
20-10-17,
19-10-17,
18-10-17,
17-10-17,23.38
16-10-17,16.42
15-10-17,10.51
14-10-17,10.93
13-10-17,10.14
12-10-17,7.43
11-10-17,6.35
10-10-17,10.69
09-10-17,6.61
08-10-17,4.10
07-10-17,5.88
06-10-17,4.80
05-10-17,6.51
04-10-17,8.04
03-10-17,5.16
02-10-17,8.41
01-10-17,8.62

