Datum Zeit,Leipzig-West PM2.5
,µg/m³
31-10-17,
30-10-17,
29-10-17,
28-10-17,
27-10-17,
26-10-17,
25-10-17,
24-10-17,
23-10-17,
22-10-17,
21-10-17,
20-10-17,
19-10-17,
18-10-17,
17-10-17,14.93
16-10-17,13.37
15-10-17,8.79
14-10-17,8.61
13-10-17,6.39
12-10-17,4.88
11-10-17,3.96
10-10-17,7.35
09-10-17,3.96
08-10-17,3.00
07-10-17,3.51
06-10-17,2.51
05-10-17,3.81
04-10-17,5.19
03-10-17,3.92
02-10-17,5.08
01-10-17,5.80

