Datum Zeit,Bautzen PM10
,µg/m³
31-01-17,
30-01-17,
29-01-17,
28-01-17,
27-01-17,
26-01-17,35
25-01-17,44
24-01-17,34
23-01-17,45
22-01-17,32
21-01-17,42
20-01-17,40
19-01-17,59
18-01-17,24
17-01-17,18
16-01-17,9
15-01-17,6
14-01-17,9
13-01-17,5
12-01-17,10
11-01-17,30
10-01-17,24
09-01-17,25
08-01-17,35
07-01-17,21
06-01-17,11
05-01-17,4
04-01-17,4
03-01-17,7
02-01-17,19
01-01-17,55

