Datum Zeit,Chemnitz-Hans-Link-Straße NO2
28-01-17 00:00,30
27-01-17 23:00,56
27-01-17 22:00,46
27-01-17 21:00,27
27-01-17 20:00,31
27-01-17 19:00,62
27-01-17 18:00,55
27-01-17 17:00,27
27-01-17 16:00,19
27-01-17 15:00,17
27-01-17 14:00,14
27-01-17 13:00,13
27-01-17 12:00,14
27-01-17 11:00,20
27-01-17 10:00,22
27-01-17 09:00,16
27-01-17 08:00,15
27-01-17 07:00,10
27-01-17 06:00,11
27-01-17 05:00,10
27-01-17 04:00,14
27-01-17 03:00,14
27-01-17 02:00,15
27-01-17 01:00,19
27-01-17 00:00,11
26-01-17 23:00,10
26-01-17 22:00,14
26-01-17 21:00,17
26-01-17 20:00,23
26-01-17 19:00,26
26-01-17 18:00,25
26-01-17 17:00,29
26-01-17 16:00,26
26-01-17 15:00,24
26-01-17 14:00,19
26-01-17 13:00,16
26-01-17 12:00,18
26-01-17 11:00,13
26-01-17 10:00,14
26-01-17 09:00,17
26-01-17 08:00,16
26-01-17 07:00,13
26-01-17 06:00,12
26-01-17 05:00,8
26-01-17 04:00,12
26-01-17 03:00,16
26-01-17 02:00,19
26-01-17 01:00,21
26-01-17 00:00,24
25-01-17 23:00,25
25-01-17 22:00,25
25-01-17 21:00,25
25-01-17 20:00,23
25-01-17 19:00,25
25-01-17 18:00,32
25-01-17 17:00,30
25-01-17 16:00,22
25-01-17 15:00,19
25-01-17 14:00,22
25-01-17 13:00,29
25-01-17 12:00,27
25-01-17 11:00,34
25-01-17 10:00,36
25-01-17 09:00,43
25-01-17 08:00,52
25-01-17 07:00,53
25-01-17 06:00,55
25-01-17 05:00,55
25-01-17 04:00,50
25-01-17 03:00,49
25-01-17 02:00,49
25-01-17 01:00,48
25-01-17 00:00,48
24-01-17 23:00,50
24-01-17 22:00,52
24-01-17 21:00,54
24-01-17 20:00,57
24-01-17 19:00,56
24-01-17 18:00,55
24-01-17 17:00,55
24-01-17 16:00,53
24-01-17 15:00,52
24-01-17 14:00,49
24-01-17 13:00,51
24-01-17 12:00,43
24-01-17 11:00,43
24-01-17 10:00,49
24-01-17 09:00,53
24-01-17 08:00,53
24-01-17 07:00,51
24-01-17 06:00,48
24-01-17 05:00,47
24-01-17 04:00,45
24-01-17 03:00,45
24-01-17 02:00,45
24-01-17 01:00,46
24-01-17 00:00,49
23-01-17 23:00,55
23-01-17 22:00,58
23-01-17 21:00,49
23-01-17 20:00,50
23-01-17 19:00,48
23-01-17 18:00,55
23-01-17 17:00,60
23-01-17 16:00,60
23-01-17 15:00,52
23-01-17 14:00,38
23-01-17 13:00,39
23-01-17 12:00,67
23-01-17 11:00,80
23-01-17 10:00,64
23-01-17 09:00,53
23-01-17 08:00,53
23-01-17 07:00,70
23-01-17 06:00,47
23-01-17 05:00,36
23-01-17 04:00,70
23-01-17 03:00,80
23-01-17 02:00,77
23-01-17 01:00,33
23-01-17 00:00,29
22-01-17 23:00,25
22-01-17 22:00,24
22-01-17 21:00,36
22-01-17 20:00,19
22-01-17 19:00,17
22-01-17 18:00,18
22-01-17 17:00,20
22-01-17 16:00,10
22-01-17 15:00,16
22-01-17 14:00,40
22-01-17 13:00,39
22-01-17 12:00,38
22-01-17 11:00,57
22-01-17 10:00,46
22-01-17 09:00,53
22-01-17 08:00,55
22-01-17 07:00,22
22-01-17 06:00,14
22-01-17 05:00,17
22-01-17 04:00,17
22-01-17 03:00,19
22-01-17 02:00,25
22-01-17 01:00,17
22-01-17 00:00,22
21-01-17 23:00,32
21-01-17 22:00,41
21-01-17 21:00,50
21-01-17 20:00,49
21-01-17 19:00,39
21-01-17 18:00,36
21-01-17 17:00,52
21-01-17 16:00,48
21-01-17 15:00,38
21-01-17 14:00,37
21-01-17 13:00,29
21-01-17 12:00,48
21-01-17 11:00,55
21-01-17 10:00,47
21-01-17 09:00,47
21-01-17 08:00,56
21-01-17 07:00,61
21-01-17 06:00,64
21-01-17 05:00,69
21-01-17 04:00,63
21-01-17 03:00,69
21-01-17 02:00,74
21-01-17 01:00,74
21-01-17 00:00,76
20-01-17 23:00,79
20-01-17 22:00,78
20-01-17 21:00,79
20-01-17 20:00,81
20-01-17 19:00,84
20-01-17 18:00,73
20-01-17 17:00,66
20-01-17 16:00,59
20-01-17 15:00,76
20-01-17 14:00,77
20-01-17 13:00,81
20-01-17 12:00,77
20-01-17 11:00,68
20-01-17 10:00,68
20-01-17 09:00,55
20-01-17 08:00,61
20-01-17 07:00,65
20-01-17 06:00,62
20-01-17 05:00,64
20-01-17 04:00,65
20-01-17 03:00,67
20-01-17 02:00,69
20-01-17 01:00,76
20-01-17 00:00,82
19-01-17 23:00,83
19-01-17 22:00,77
19-01-17 21:00,75
19-01-17 20:00,73
19-01-17 19:00,79
19-01-17 18:00,80
19-01-17 17:00,87
19-01-17 16:00,69
19-01-17 15:00,84
19-01-17 14:00,75
19-01-17 13:00,74
19-01-17 12:00,66
19-01-17 11:00,60
19-01-17 10:00,51
19-01-17 09:00,51
19-01-17 08:00,52
19-01-17 07:00,51
19-01-17 06:00,47
19-01-17 05:00,46
19-01-17 04:00,52
19-01-17 03:00,39
19-01-17 02:00,30
19-01-17 01:00,25
19-01-17 00:00,20
18-01-17 23:00,16
18-01-17 22:00,18
18-01-17 21:00,16
18-01-17 20:00,25
18-01-17 19:00,24
18-01-17 18:00,23
18-01-17 17:00,15
18-01-17 16:00,16
18-01-17 15:00,11
18-01-17 14:00,10
18-01-17 13:00,10
18-01-17 12:00,10
18-01-17 11:00,7
18-01-17 10:00,7
18-01-17 09:00,9
18-01-17 08:00,7
18-01-17 07:00,8
18-01-17 06:00,9
18-01-17 05:00,14
18-01-17 04:00,17
18-01-17 03:00,19
18-01-17 02:00,21
18-01-17 01:00,17
18-01-17 00:00,16
17-01-17 23:00,19
17-01-17 22:00,17
17-01-17 21:00,23
17-01-17 20:00,30
17-01-17 19:00,33
17-01-17 18:00,30
17-01-17 17:00,36
17-01-17 16:00,27
17-01-17 15:00,23
17-01-17 14:00,18
17-01-17 13:00,19
17-01-17 12:00,19
17-01-17 11:00,23
17-01-17 10:00,32
17-01-17 09:00,25
17-01-17 08:00,29
17-01-17 07:00,23
17-01-17 06:00,26
17-01-17 05:00,22
17-01-17 04:00,21
17-01-17 03:00,27
17-01-17 02:00,28
17-01-17 01:00,28
17-01-17 00:00,26
16-01-17 23:00,27
16-01-17 22:00,32
16-01-17 21:00,31
16-01-17 20:00,23
16-01-17 19:00,23
16-01-17 18:00,26
16-01-17 17:00,29
16-01-17 16:00,23
16-01-17 15:00,16
16-01-17 14:00,20
16-01-17 13:00,22
16-01-17 12:00,25
16-01-17 11:00,26
16-01-17 10:00,29
16-01-17 09:00,25
16-01-17 08:00,21
16-01-17 07:00,18
16-01-17 06:00,16
16-01-17 05:00,9
16-01-17 04:00,10
16-01-17 03:00,13
16-01-17 02:00,10
16-01-17 01:00,8
16-01-17 00:00,13
15-01-17 23:00,14
15-01-17 22:00,16
15-01-17 21:00,15
15-01-17 20:00,15
15-01-17 19:00,15
15-01-17 18:00,13
15-01-17 17:00,12
15-01-17 16:00,10
15-01-17 15:00,8
15-01-17 14:00,8
15-01-17 13:00,9
15-01-17 12:00,9
15-01-17 11:00,9
15-01-17 10:00,10
15-01-17 09:00,10
15-01-17 08:00,9
15-01-17 07:00,8
15-01-17 06:00,9
15-01-17 05:00,8
15-01-17 04:00,7
15-01-17 03:00,6
15-01-17 02:00,7
15-01-17 01:00,8
15-01-17 00:00,11
14-01-17 23:00,11
14-01-17 22:00,12
14-01-17 21:00,16
14-01-17 20:00,23
14-01-17 19:00,22
14-01-17 18:00,22
14-01-17 17:00,20
14-01-17 16:00,15
14-01-17 15:00,13
14-01-17 14:00,14
14-01-17 13:00,13
14-01-17 12:00,14
14-01-17 11:00,14
14-01-17 10:00,12
14-01-17 09:00,9
14-01-17 08:00,13
14-01-17 07:00,11
14-01-17 06:00,11
14-01-17 05:00,9
14-01-17 04:00,8
14-01-17 03:00,7
14-01-17 02:00,10
14-01-17 01:00,15
14-01-17 00:00,21
13-01-17 23:00,23
13-01-17 22:00,16
13-01-17 21:00,19
13-01-17 20:00,21
13-01-17 19:00,18
13-01-17 18:00,17
13-01-17 17:00,16
13-01-17 16:00,16
13-01-17 15:00,15
13-01-17 14:00,17
13-01-17 13:00,18
13-01-17 12:00,15
13-01-17 11:00,11
13-01-17 10:00,10
13-01-17 09:00,10
13-01-17 08:00,11
13-01-17 07:00,8
13-01-17 06:00,6
13-01-17 05:00,7
13-01-17 04:00,8
13-01-17 03:00,7
13-01-17 02:00,6
13-01-17 01:00,8
13-01-17 00:00,10
12-01-17 23:00,12
12-01-17 22:00,13
12-01-17 21:00,16
12-01-17 20:00,21
12-01-17 19:00,32
12-01-17 18:00,34
12-01-17 17:00,26
12-01-17 16:00,24
12-01-17 15:00,16
12-01-17 14:00,17
12-01-17 13:00,15
12-01-17 12:00,16
12-01-17 11:00,16
12-01-17 10:00,19
12-01-17 09:00,21
12-01-17 08:00,24
12-01-17 07:00,19
12-01-17 06:00,13
12-01-17 05:00,8
12-01-17 04:00,6
12-01-17 03:00,7
12-01-17 02:00,8
12-01-17 01:00,12
12-01-17 00:00,14
11-01-17 23:00,21
11-01-17 22:00,22
11-01-17 21:00,22
11-01-17 20:00,22
11-01-17 19:00,23
11-01-17 18:00,23
11-01-17 17:00,19
11-01-17 16:00,18
11-01-17 15:00,17
11-01-17 14:00,19
11-01-17 13:00,19
11-01-17 12:00,18
11-01-17 11:00,19
11-01-17 10:00,20
11-01-17 09:00,24
11-01-17 08:00,21
11-01-17 07:00,19
11-01-17 06:00,14
11-01-17 05:00,13
11-01-17 04:00,19
11-01-17 03:00,40
11-01-17 02:00,34
11-01-17 01:00,30
11-01-17 00:00,28
10-01-17 23:00,26
10-01-17 22:00,18
10-01-17 21:00,21
10-01-17 20:00,20
10-01-17 19:00,25
10-01-17 18:00,20
10-01-17 17:00,18
10-01-17 16:00,15
10-01-17 15:00,11
10-01-17 14:00,9
10-01-17 13:00,8
10-01-17 12:00,11
10-01-17 11:00,20
10-01-17 10:00,21
10-01-17 09:00,25
10-01-17 08:00,23
10-01-17 07:00,12
10-01-17 06:00,10
10-01-17 05:00,8
10-01-17 04:00,9
10-01-17 03:00,8
10-01-17 02:00,8
10-01-17 01:00,8
10-01-17 00:00,9
09-01-17 23:00,11
09-01-17 22:00,14
09-01-17 21:00,17
09-01-17 20:00,18
09-01-17 19:00,30
09-01-17 18:00,38
09-01-17 17:00,37
09-01-17 16:00,34
09-01-17 15:00,40
09-01-17 14:00,39
09-01-17 13:00,36
09-01-17 12:00,35
09-01-17 11:00,37
09-01-17 10:00,34
09-01-17 09:00,36
09-01-17 08:00,36
09-01-17 07:00,35
09-01-17 06:00,33
09-01-17 05:00,27
09-01-17 04:00,23
09-01-17 03:00,27
09-01-17 02:00,23
09-01-17 01:00,24
09-01-17 00:00,24
08-01-17 23:00,28
08-01-17 22:00,29
08-01-17 21:00,34
08-01-17 20:00,33
08-01-17 19:00,32
08-01-17 18:00,33
08-01-17 17:00,35
08-01-17 16:00,37
08-01-17 15:00,37
08-01-17 14:00,33
08-01-17 13:00,33
08-01-17 12:00,29
08-01-17 11:00,28
08-01-17 10:00,29
08-01-17 09:00,29
08-01-17 08:00,31
08-01-17 07:00,29
08-01-17 06:00,26
08-01-17 05:00,24
08-01-17 04:00,22
08-01-17 03:00,22
08-01-17 02:00,21
08-01-17 01:00,21
08-01-17 00:00,21
07-01-17 23:00,21
07-01-17 22:00,18
07-01-17 21:00,19
07-01-17 20:00,16
07-01-17 19:00,15
07-01-17 18:00,17
07-01-17 17:00,21
07-01-17 16:00,20
07-01-17 15:00,17
07-01-17 14:00,15
07-01-17 13:00,15
07-01-17 12:00,15
07-01-17 11:00,14
07-01-17 10:00,17
07-01-17 09:00,16
07-01-17 08:00,24
07-01-17 07:00,25
07-01-17 06:00,31
07-01-17 05:00,45
07-01-17 04:00,37
07-01-17 03:00,22
07-01-17 02:00,25
07-01-17 01:00,45
07-01-17 00:00,61
06-01-17 23:00,61
06-01-17 22:00,61
06-01-17 21:00,56
06-01-17 20:00,57
06-01-17 19:00,57
06-01-17 18:00,54
06-01-17 17:00,57
06-01-17 16:00,41
06-01-17 15:00,33
06-01-17 14:00,35
06-01-17 13:00,27
06-01-17 12:00,29
06-01-17 11:00,30
06-01-17 10:00,39
06-01-17 09:00,36
06-01-17 08:00,39
06-01-17 07:00,31
06-01-17 06:00,31
06-01-17 05:00,25
06-01-17 04:00,15
06-01-17 03:00,19
06-01-17 02:00,19
06-01-17 01:00,16
06-01-17 00:00,15
05-01-17 23:00,26
05-01-17 22:00,23
05-01-17 21:00,14
05-01-17 20:00,19
05-01-17 19:00,21
05-01-17 18:00,18
05-01-17 17:00,21
05-01-17 16:00,17
05-01-17 15:00,17
05-01-17 14:00,16
05-01-17 13:00,14
05-01-17 12:00,18
05-01-17 11:00,15
05-01-17 10:00,14
05-01-17 09:00,14
05-01-17 08:00,14
05-01-17 07:00,13
05-01-17 06:00,8
05-01-17 05:00,6
05-01-17 04:00,9
05-01-17 03:00,13
05-01-17 02:00,6
05-01-17 01:00,5
05-01-17 00:00,6
04-01-17 23:00,10
04-01-17 22:00,14
04-01-17 21:00,14
04-01-17 20:00,12
04-01-17 19:00,10
04-01-17 18:00,12
04-01-17 17:00,15
04-01-17 16:00,13
04-01-17 15:00,12
04-01-17 14:00,11
04-01-17 13:00,12
04-01-17 12:00,13
04-01-17 11:00,15
04-01-17 10:00,15
04-01-17 09:00,24
04-01-17 08:00,21
04-01-17 07:00,13
04-01-17 06:00,12
04-01-17 05:00,10
04-01-17 04:00,10
04-01-17 03:00,9
04-01-17 02:00,10
04-01-17 01:00,11
04-01-17 00:00,12
03-01-17 23:00,15
03-01-17 22:00,13
03-01-17 21:00,14
03-01-17 20:00,16
03-01-17 19:00,20
03-01-17 18:00,23
03-01-17 17:00,26
03-01-17 16:00,21
03-01-17 15:00,19
03-01-17 14:00,18
03-01-17 13:00,19
03-01-17 12:00,19
03-01-17 11:00,18
03-01-17 10:00,19
03-01-17 09:00,21
03-01-17 08:00,22
03-01-17 07:00,19
03-01-17 06:00,14
03-01-17 05:00,12
03-01-17 04:00,9
03-01-17 03:00,8
03-01-17 02:00,11
03-01-17 01:00,14
03-01-17 00:00,19
02-01-17 23:00,25
02-01-17 22:00,23
02-01-17 21:00,23
02-01-17 20:00,25
02-01-17 19:00,27
02-01-17 18:00,28
02-01-17 17:00,29
02-01-17 16:00,28
02-01-17 15:00,29
02-01-17 14:00,28
02-01-17 13:00,24
02-01-17 12:00,23
02-01-17 11:00,26
02-01-17 10:00,30
02-01-17 09:00,29
02-01-17 08:00,29
02-01-17 07:00,25
02-01-17 06:00,21
02-01-17 05:00,19
02-01-17 04:00,16
02-01-17 03:00,15
02-01-17 02:00,17
02-01-17 01:00,19
02-01-17 00:00,18
01-01-17 23:00,19
01-01-17 22:00,18
01-01-17 21:00,18
01-01-17 20:00,20
01-01-17 19:00,27
01-01-17 18:00,33
01-01-17 17:00,31
01-01-17 16:00,27
01-01-17 15:00,22
01-01-17 14:00,17
01-01-17 13:00,16
01-01-17 12:00,18
01-01-17 11:00,15
01-01-17 10:00,8
01-01-17 09:00,9
01-01-17 08:00,11
01-01-17 07:00,13
01-01-17 06:00,16
01-01-17 05:00,20
01-01-17 04:00,30
01-01-17 03:00,41
01-01-17 02:00,38
01-01-17 01:00,35

