Datum Zeit,Klingenthal PM10
,µg/m³
31-01-17,
30-01-17,
29-01-17,
28-01-17,
27-01-17,33
26-01-17,15
25-01-17,9
24-01-17,54
23-01-17,71
22-01-17,39
21-01-17,35
20-01-17,37
19-01-17,36
18-01-17,26
17-01-17,8
16-01-17,5
15-01-17,11
14-01-17,4
13-01-17,2
12-01-17,9
11-01-17,30
10-01-17,14
09-01-17,10
08-01-17,16
07-01-17,26
06-01-17,
05-01-17,
04-01-17,3
03-01-17,9
02-01-17,31
01-01-17,125

