Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-03-01,,,,,,86,,,
2011-03-01,01:00,,1,43,23,,,,
2011-03-01,02:00,,1,32,35,,,,
2011-03-01,03:00,,1,32,26,,,,
2011-03-01,04:00,,1,31,18,,,,
2011-03-01,05:00,,1,30,14,,,,
2011-03-01,06:00,,3,30,8,,,,
2011-03-01,07:00,,19,38,2,,,,
2011-03-01,08:00,,9,41,12,,,,
2011-03-01,09:00,,5,37,21,,,,
2011-03-01,10:00,,6,32,27,,,,
2011-03-01,11:00,,8,30,34,,,,
2011-03-01,12:00,,5,25,54,,,,
2011-03-01,13:00,,3,23,66,,,,
2011-03-01,14:00,,2,20,77,,,,
2011-03-01,15:00,,2,21,75,,,,
2011-03-01,16:00,,1,20,78,,,,
2011-03-01,17:00,,1,22,73,,,,
2011-03-01,18:00,,1,26,63,,,,
2011-03-01,19:00,,1,28,56,,,,
2011-03-01,20:00,,1,30,49,,,,
2011-03-01,21:00,,1,44,30,,,,
2011-03-01,22:00,,2,46,28,,,,
2011-03-01,23:00,,1,35,27,,,,
2011-03-02,,,,,,70,,,
2011-03-02,00:00,,1,32,24,,,,
2011-03-02,01:00,,1,28,20,,,,
2011-03-02,02:00,,1,29,13,,,,
2011-03-02,03:00,,1,30,9,,,,
2011-03-02,04:00,,1,30,8,,,,
2011-03-02,05:00,,2,33,6,,,,
2011-03-02,06:00,,7,33,3,,,,
2011-03-02,07:00,,23,38,1,,,,
2011-03-02,08:00,,30,39,3,,,,
2011-03-02,09:00,,29,44,9,,,,
2011-03-02,10:00,,13,38,33,,,,
2011-03-02,11:00,,4,23,59,,,,
2011-03-02,12:00,,3,19,76,,,,
2011-03-02,13:00,,3,19,81,,,,
2011-03-02,14:00,,2,20,70,,,,
2011-03-02,15:00,,2,17,68,,,,
2011-03-02,16:00,,2,20,70,,,,
2011-03-02,17:00,,1,20,70,,,,
2011-03-02,18:00,,1,18,74,,,,
2011-03-02,19:00,,1,16,79,,,,
2011-03-02,20:00,,1,16,77,,,,
2011-03-02,21:00,,1,18,74,,,,
2011-03-02,22:00,,1,24,60,,,,
2011-03-02,23:00,,1,35,42,,,,
2011-03-03,,,,,,87,,,
2011-03-03,00:00,,1,25,46,,,,
2011-03-03,01:00,,1,24,39,,,,
2011-03-03,02:00,,1,24,35,,,,
2011-03-03,03:00,,1,26,29,,,,
2011-03-03,04:00,,2,29,12,,,,
2011-03-03,05:00,,1,23,15,,,,
2011-03-03,06:00,,3,32,9,,,,
2011-03-03,07:00,,9,41,1,,,,
