Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-03-01,,,,,,78,,59.62,
2011-03-01,01:00,,1,19,63,,,,
2011-03-01,02:00,,1,18,61,,,,
2011-03-01,03:00,,1,19,57,,,,
2011-03-01,04:00,,1,18,52,,,,
2011-03-01,05:00,,1,16,52,,,,
2011-03-01,06:00,,1,16,49,,,,
2011-03-01,07:00,,1,15,45,,,,
2011-03-01,08:00,,1,16,43,,,,
2011-03-01,09:00,,1,16,43,,,,
2011-03-01,10:00,,3,17,44,,,,
2011-03-01,11:00,,4,18,46,,,,
2011-03-01,12:00,,4,19,51,,,,
2011-03-01,13:00,,3,20,59,,,,
2011-03-01,14:00,,2,17,71,,,,
2011-03-01,15:00,,1,15,81,,,,
2011-03-01,16:00,,1,14,82,,,,
2011-03-01,17:00,,1,15,75,,,,
2011-03-01,18:00,,1,16,74,,,,
2011-03-01,19:00,,1,18,71,,,,
2011-03-01,20:00,,1,21,66,,,,
2011-03-01,21:00,,1,18,65,,,,
2011-03-01,22:00,,1,14,67,,,,
2011-03-01,23:00,,1,14,65,,,,
2011-03-02,,,,,,61,,45.16,
2011-03-02,00:00,,1,15,62,,,,
2011-03-02,01:00,,1,15,59,,,,
2011-03-02,02:00,,1,15,57,,,,
2011-03-02,03:00,,1,15,55,,,,
2011-03-02,04:00,,1,16,53,,,,
2011-03-02,05:00,,1,16,50,,,,
2011-03-02,06:00,,1,16,49,,,,
2011-03-02,07:00,,1,17,46,,,,
2011-03-02,08:00,,1,17,45,,,,
2011-03-02,09:00,,1,17,47,,,,
2011-03-02,10:00,,2,17,52,,,,
2011-03-02,11:00,,2,16,60,,,,
2011-03-02,12:00,,2,17,76,,,,
2011-03-02,13:00,,1,14,84,,,,
2011-03-02,14:00,,1,13,86,,,,
2011-03-02,15:00,,1,13,92,,,,
2011-03-02,16:00,,1,13,95,,,,
2011-03-02,17:00,,1,12,96,,,,
2011-03-02,18:00,,1,10,95,,,,
2011-03-02,19:00,,1,9,90,,,,
2011-03-02,20:00,,1,15,79,,,,
2011-03-02,21:00,,1,14,80,,,,
2011-03-02,22:00,,1,16,75,,,,
2011-03-02,23:00,,1,16,75,,,,
2011-03-03,,,,,,79,,67.37,
2011-03-03,00:00,,1,15,74,,,,
2011-03-03,01:00,,1,17,71,,,,
2011-03-03,02:00,,1,17,68,,,,
2011-03-03,03:00,,1,18,65,,,,
2011-03-03,04:00,,1,19,60,,,,
2011-03-03,05:00,,1,18,57,,,,
2011-03-03,06:00,,1,19,54,,,,
2011-03-03,07:00,,1,18,53,,,,
2011-03-03,08:00,,1,19,50,,,,
2011-03-03,09:00,,1,19,51,,,,
2011-03-03,10:00,,2,20,52,,,,
2011-03-03,11:00,,3,20,57,,,,
2011-03-03,12:00,,3,18,65,,,,
2011-03-03,13:00,,2,17,76,,,,
2011-03-03,14:00,,1,14,84,,,,
2011-03-03,15:00,,1,16,87,,,,
2011-03-03,16:00,,1,16,93,,,,
2011-03-03,17:00,,1,16,96,,,,
2011-03-03,18:00,,1,19,93,,,,
2011-03-03,19:00,,1,18,91,,,,
2011-03-03,20:00,,1,17,90,,,,
2011-03-03,21:00,,1,19,85,,,,
2011-03-03,22:00,,1,23,80,,,,
2011-03-03,23:00,,1,22,77,,,,
2011-03-04,,,,,,53,,45.94,
2011-03-04,00:00,,1,22,67,,,,
