Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,,2,9,,,7,
2018-02-01,02:00,,1,8,,,,
2018-02-01,03:00,,1,9,,,4,
2018-02-01,04:00,,2,13,,,4,
2018-02-01,05:00,,3,12,,,3,
2018-02-01,06:00,,9,28,,,7,
2018-02-01,07:00,,42,55,,,9,
2018-02-01,08:00,,72,74,,,13,
2018-02-01,09:00,,118,81,,,20,
2018-02-01,10:00,,97,72,,,26,
2018-02-01,11:00,,96,68,,,43,
2018-02-01,12:00,,40,46,,,29,
2018-02-01,13:00,,44,48,,,33,
2018-02-01,14:00,,29,39,,,20,
2018-02-01,15:00,,42,49,,,23,
2018-02-01,16:00,,80,67,,,33,
2018-02-01,17:00,,74,64,,,26,
2018-02-01,18:00,,45,60,,,29,
2018-02-01,19:00,,20,44,,,24,
2018-02-01,20:00,,11,35,,,22,
2018-02-01,21:00,,10,30,,,19,
2018-02-01,22:00,,4,24,,,17,
2018-02-01,23:00,,4,21,,,16,
2018-02-02,00:00,,3,18,,,16,
2018-02-02,01:00,,2,16,,,12,
2018-02-02,02:00,,7,23,,,12,
2018-02-02,03:00,,5,18,,,11,
2018-02-02,04:00,,7,22,,,10,
2018-02-02,05:00,,4,20,,,13,
2018-02-02,06:00,,19,27,,,9,
2018-02-02,07:00,,16,32,,,13,
2018-02-02,08:00,,28,41,,,22,
2018-02-02,09:00,,13,30,,,18,
2018-02-02,10:00,,14,25,,,16,
2018-02-02,11:00,,32,30,,,21,
2018-02-02,12:00,,13,22,,,26,
2018-02-02,13:00,,24,33,,,26,
2018-02-02,14:00,,39,40,,,26,
2018-02-02,15:00,,41,44,,,24,
2018-02-02,16:00,,63,52,,,21,
2018-02-02,17:00,,65,57,,,26,
2018-02-02,18:00,,59,54,,,29,
2018-02-02,19:00,,31,40,,,23,
2018-02-02,20:00,,20,35,,,16,
2018-02-02,21:00,,19,32,,,17,
2018-02-02,22:00,,44,43,,,23,
2018-02-02,23:00,,21,30,,,16,
2018-02-03,00:00,,9,22,,,13,
2018-02-03,01:00,,6,21,,,9,
2018-02-03,02:00,,12,24,,,11,
2018-02-03,03:00,,3,19,,,8,
2018-02-03,04:00,,3,18,,,8,
2018-02-03,05:00,,6,22,,,9,
2018-02-03,06:00,,7,19,,,10,
2018-02-03,07:00,,7,20,,,3,
2018-02-03,08:00,,8,23,,,6,
2018-02-03,09:00,,11,23,,,11,
2018-02-03,10:00,,33,32,,,18,
2018-02-03,11:00,,32,31,,,15,
2018-02-03,12:00,,41,37,,,18,
2018-02-03,13:00,,28,31,,,17,
2018-02-03,14:00,,42,40,,,16,
2018-02-03,15:00,,59,50,,,25,
2018-02-03,16:00,,46,43,,,17,
2018-02-03,17:00,,35,45,,,15,
2018-02-03,18:00,,48,54,,,24,
2018-02-03,19:00,,62,61,,,35,
2018-02-03,20:00,,40,50,,,30,
2018-02-03,21:00,,49,50,,,32,
2018-02-03,22:00,,15,31,,,19,
2018-02-03,23:00,,13,28,,,23,
2018-02-04,00:00,,10,22,,,19,
2018-02-04,01:00,,5,21,,,15,
2018-02-04,02:00,,12,26,,,15,
2018-02-04,03:00,,13,28,,,14,
2018-02-04,04:00,,6,16,,,9,
2018-02-04,05:00,,10,23,,,16,
2018-02-04,06:00,,7,13,,,8,
2018-02-04,07:00,,5,12,,,7,
2018-02-04,08:00,,6,12,,,11,
2018-02-04,09:00,,10,13,,,12,
2018-02-04,10:00,,15,18,,,8,
2018-02-04,11:00,,21,21,,,12,
2018-02-04,12:00,,26,26,,,10,
2018-02-04,13:00,,27,25,,,11,
2018-02-04,14:00,,36,31,,,15,
2018-02-04,15:00,,45,38,,,23,
2018-02-04,16:00,,39,35,,,22,
2018-02-04,17:00,,37,35,,,22,
2018-02-04,18:00,,73,57,,,37,
2018-02-04,19:00,,66,55,,,33,
2018-02-04,20:00,,45,47,,,25,
