Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,,,,,,8.71,,
2018-02-01,01:00,,1,8,,,2,
2018-02-01,02:00,,1,8,,,3,
2018-02-01,03:00,,1,8,,,2,
2018-02-01,04:00,,1,9,,,3,
2018-02-01,05:00,,2,10,,,2,
2018-02-01,06:00,,8,16,,,1,
2018-02-01,07:00,,16,33,,,2,
2018-02-01,08:00,,41,63,,,5,
2018-02-01,09:00,,39,59,,,7,
2018-02-01,10:00,,34,51,,,10,
2018-02-01,11:00,,34,45,,,8,
2018-02-01,12:00,,21,29,,,8,
2018-02-01,13:00,,13,24,,,15,
2018-02-01,14:00,,14,22,,,14,
2018-02-01,15:00,,17,24,,,14,
2018-02-01,16:00,,22,30,,,12,
2018-02-01,17:00,,26,37,,,13,
2018-02-01,18:00,,20,42,,,15,
2018-02-01,19:00,,22,45,,,17,
2018-02-01,20:00,,18,42,,,18,
2018-02-01,21:00,,17,39,,,15,
2018-02-01,22:00,,9,26,,,14,
2018-02-01,23:00,,5,18,,,9,
2018-02-02,00:00,,2,15,,,7,
2018-02-02,01:00,,1,11,,,7,
2018-02-02,02:00,,1,14,,,7,
2018-02-02,03:00,,1,14,,,7,
2018-02-02,04:00,,1,14,,,6,
2018-02-02,05:00,,1,10,,,5,
2018-02-02,06:00,,9,23,,,4,
2018-02-02,07:00,,23,43,,,11,
2018-02-02,08:00,,52,52,,,15,
2018-02-02,09:00,,26,39,,,16,
2018-02-02,10:00,,13,21,,,13,
2018-02-02,11:00,,13,19,,,12,
2018-02-02,12:00,,10,14,,,12,
2018-02-02,13:00,,11,15,,,10,
2018-02-02,14:00,,11,19,,,9,
2018-02-02,15:00,,17,24,,,12,
2018-02-02,16:00,,18,29,,,14,
2018-02-02,17:00,,12,24,,,13,
2018-02-02,18:00,,12,31,,,11,
2018-02-02,19:00,,12,29,,,10,
2018-02-02,20:00,,7,22,,,9,
2018-02-02,21:00,,4,19,,,8,
2018-02-02,22:00,,4,18,,,7,
2018-02-02,23:00,,4,17,,,9,
2018-02-03,00:00,,4,15,,,8,
2018-02-03,01:00,,3,13,,,6,
2018-02-03,02:00,,3,12,,,6,
2018-02-03,03:00,,2,13,,,8,
2018-02-03,04:00,,2,16,,,8,
2018-02-03,05:00,,2,15,,,9,
2018-02-03,06:00,,7,18,,,9,
2018-02-03,07:00,,7,20,,,9,
2018-02-03,08:00,,10,21,,,9,
2018-02-03,09:00,,12,21,,,10,
2018-02-03,10:00,,16,22,,,10,
2018-02-03,11:00,,12,17,,,10,
2018-02-03,12:00,,18,23,,,11,
2018-02-03,13:00,,20,25,,,16,
2018-02-03,14:00,,17,26,,,12,
2018-02-03,15:00,,20,29,,,10,
2018-02-03,16:00,,15,22,,,9,
2018-02-03,17:00,,24,28,,,6,
2018-02-03,18:00,,23,37,,,9,
2018-02-03,19:00,,25,49,,,14,
2018-02-03,20:00,,40,54,,,19,
2018-02-03,21:00,,46,56,,,23,
2018-02-03,22:00,,23,48,,,27,
2018-02-03,23:00,,9,35,,,28,
2018-02-04,00:00,,11,31,,,20,
2018-02-04,01:00,,8,25,,,16,
2018-02-04,02:00,,6,15,,,12,
2018-02-04,03:00,,5,13,,,10,
2018-02-04,04:00,,2,13,,,10,
2018-02-04,05:00,,4,19,,,9,
2018-02-04,06:00,,7,22,,,10,
2018-02-04,07:00,,4,17,,,11,
2018-02-04,08:00,,5,15,,,10,
2018-02-04,09:00,,11,21,,,9,
2018-02-04,10:00,,25,27,,,14,
2018-02-04,11:00,,21,21,,,11,
2018-02-04,12:00,,18,17,,,11,
2018-02-04,13:00,,18,17,,,11,
2018-02-04,14:00,,19,20,,,13,
2018-02-04,15:00,,17,20,,,13,
2018-02-04,16:00,,19,25,,,13,
2018-02-04,17:00,,17,24,,,14,
2018-02-04,18:00,,16,24,,,15,
2018-02-04,19:00,,12,19,,,13,
2018-02-04,20:00,,8,16,,,12,
2018-02-04,21:00,,12,21,,,13,
2018-02-04,22:00,,10,19,,,13,
2018-02-04,23:00,,5,21,,,13,
2018-02-05,00:00,,8,27,,,14,
2018-02-05,01:00,,7,27,,,16,
2018-02-05,02:00,,4,32,,,17,
2018-02-05,03:00,,11,35,,,18,
2018-02-05,04:00,,10,32,,,19,
2018-02-05,05:00,,23,38,,,19,
2018-02-05,06:00,,35,41,,,21,
2018-02-05,07:00,,73,46,,,25,
2018-02-05,08:00,,80,49,,,27,
2018-02-05,09:00,,96,51,,,29,
2018-02-05,10:00,,68,45,,,30,
2018-02-05,11:00,,47,44,,,28,
2018-02-05,12:00,,39,38,,,23,
2018-02-05,13:00,,32,33,,,23,
2018-02-05,14:00,,26,28,,,24,
2018-02-05,15:00,,36,34,,,26,
2018-02-05,16:00,,39,39,,,23,
2018-02-05,17:00,,43,44,,,23,
2018-02-05,18:00,,38,48,,,25,
2018-02-05,19:00,,26,44,,,22,
