Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-02-07,03:00,,1,9,48,,,3.4
2018-02-07,04:00,,1,7,51,,,3.9
2018-02-07,05:00,,1,8,51,,,6.0
2018-02-07,06:00,,1,9,49,,,6.7
2018-02-07,07:00,,1,8,49,,,5.6
2018-02-07,08:00,,1,7,50,,,5.6
2018-02-07,09:00,,1,8,49,,,9.0
2018-02-07,10:00,,2,7,50,,,9.4
2018-02-07,11:00,,3,7,49,,,9.9
2018-02-07,12:00,,3,6,50,,,7.7
2018-02-07,13:00,,4,7,51,,,6.3
2018-02-07,14:00,,4,9,54,,,5.8
2018-02-07,15:00,,4,11,53,,,11.1
2018-02-07,16:00,,3,10,55,,,4.4
2018-02-07,17:00,,1,10,53,,,5.2
2018-02-07,18:00,,1,12,52,,,4.8
2018-02-07,19:00,,1,15,49,,,4.9
2018-02-07,20:00,,1,17,46,,,5.6
2018-02-07,21:00,,1,15,50,,,7.0
2018-02-07,22:00,,1,15,51,,,6.7
2018-02-07,23:00,,1,15,49,,,6.5
2018-02-08,00:00,,1,15,51,,,7.7
2018-02-08,01:00,,1,13,56,,,6.7
2018-02-08,02:00,,1,16,48,,,6.9
2018-02-08,03:00,,1,15,51,,,7.2
2018-02-08,04:00,,1,11,57,,,6.8
2018-02-08,05:00,,1,13,55,,,9.4
2018-02-08,06:00,,1,11,59,,,7.0
2018-02-08,07:00,,1,13,56,,,8.5
2018-02-08,08:00,,1,12,58,,,8.0
2018-02-08,09:00,,1,12,59,,,8.4
2018-02-08,10:00,,2,12,59,,,8.1
2018-02-08,11:00,,3,13,58,,,7.3
2018-02-08,12:00,,3,12,59,,,6.5
2018-02-08,13:00,,4,13,59,,,5.7
2018-02-08,14:00,,4,14,59,,,5.3
2018-02-08,15:00,,3,13,59,,,4.3
2018-02-08,16:00,,3,15,59,,,3.7
2018-02-08,17:00,,1,13,58,,,2.7
2018-02-08,18:00,,1,17,53,,,1.8
2018-02-08,19:00,,1,15,56,,,2.4
2018-02-08,20:00,,1,14,56,,,2.9
2018-02-08,21:00,,1,14,62,,,6.6
2018-02-08,22:00,,1,12,61,,,2.7
2018-02-08,23:00,,1,14,51,,,3.0
2018-02-09,00:00,,1,24,45,,,10.5
2018-02-09,01:00,,1,26,43,,,21.5
2018-02-09,02:00,,1,30,37,,,31.7
2018-02-09,03:00,,1,21,45,,,21.5
2018-02-09,04:00,,1,20,44,,,24.1
2018-02-09,05:00,,1,21,43,,,25.7
2018-02-09,06:00,,1,13,52,,,10.8
2018-02-09,07:00,,1,14,50,,,13.8
2018-02-09,08:00,,1,24,38,,,29.7
2018-02-09,09:00,,2,20,43,,,31.4
2018-02-09,10:00,,2,13,50,,,10.2
2018-02-09,11:00,,2,10,54,,,6.7
2018-02-09,12:00,,3,11,52,,,11.9
2018-02-09,13:00,,8,19,45,,,40.4
2018-02-09,14:00,,7,19,49,,,19.1
2018-02-09,15:00,,7,17,50,,,15.0
2018-02-09,16:00,,6,20,47,,,15.1
2018-02-09,17:00,,3,29,37,,,30.3
2018-02-09,18:00,,1,30,35,,,23.6
2018-02-09,19:00,,1,23,40,,,8.6
2018-02-09,20:00,,1,28,34,,,17.5
2018-02-09,21:00,,1,25,34,,,12.2
2018-02-09,22:00,,1,30,25,,,10.9
2018-02-09,23:00,,1,25,30,,,6.3
2018-02-10,00:00,,1,19,36,,,3.8
2018-02-10,01:00,,1,15,43,,,5.1
2018-02-10,02:00,,1,19,39,,,13.3
2018-02-10,03:00,,1,16,42,,,14.3
2018-02-10,04:00,,1,14,44,,,12.6
2018-02-10,05:00,,1,14,42,,,12.5
2018-02-10,06:00,,1,13,44,,,9.8
2018-02-10,07:00,,1,12,46,,,9.5
2018-02-10,08:00,,1,14,43,,,14.2
2018-02-10,09:00,,1,16,42,,,18.4
2018-02-10,10:00,,3,16,40,,,26.1
2018-02-10,11:00,,4,17,42,,,21.1
2018-02-10,12:00,,4,16,49,,,11.9
2018-02-10,13:00,,2,9,56,,,2.9
2018-02-10,14:00,,1,8,65,,,0.5
2018-02-10,15:00,,1,8,66,,,0.5
2018-02-10,16:00,,1,9,64,,,1.3
2018-02-10,17:00,,1,11,57,,,3.6
2018-02-10,18:00,,1,11,55,,,3.7
2018-02-10,19:00,,1,11,53,,,3.4
2018-02-10,20:00,,1,11,51,,,2.4
2018-02-10,21:00,,1,13,41,,,4.5
2018-02-10,22:00,,1,11,47,,,2.5
2018-02-10,23:00,,1,18,32,,,8.2
2018-02-11,00:00,,1,8,55,,,1.2
2018-02-11,01:00,,1,7,61,,,0.5
2018-02-11,02:00,,1,9,53,,,0.5
2018-02-11,03:00,,1,13,43,,,5.3
2018-02-11,04:00,,1,20,26,,,10.1
2018-02-11,05:00,,1,22,22,,,13.4
2018-02-11,06:00,,1,27,17,,,22.3
2018-02-11,07:00,,1,22,26,,,10.9
2018-02-11,08:00,,1,10,51,,,4.4
2018-02-11,09:00,,1,10,52,,,8.4
2018-02-11,10:00,,1,10,49,,,3.8
2018-02-11,11:00,,2,10,44,,,2.4
2018-02-11,12:00,,1,8,48,,,1.6
2018-02-11,13:00,,2,8,53,,,3.6
2018-02-11,14:00,,1,7,62,,,4.2
2018-02-11,15:00,,1,9,63,,,6.9
2018-02-11,16:00,,1,11,63,,,9.8
2018-02-11,17:00,,1,10,59,,,9.8
