Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,,1,4,53,,3,
2018-02-01,02:00,,1,4,67,,2,
2018-02-01,03:00,,1,6,69,,3,
2018-02-01,04:00,,1,5,68,,3,
2018-02-01,05:00,,1,5,78,,1,
2018-02-01,06:00,,1,8,69,,2,
2018-02-01,07:00,,2,13,63,,2,
2018-02-01,08:00,,4,34,41,,3,
2018-02-01,09:00,,6,30,38,,6,
2018-02-01,10:00,,4,22,46,,4,
2018-02-01,11:00,,5,20,48,,6,
2018-02-01,12:00,,5,16,55,,10,
2018-02-01,13:00,,4,14,56,,10,
2018-02-01,14:00,,4,15,56,,13,
2018-02-01,15:00,,4,14,56,,9,
2018-02-01,16:00,,3,15,54,,8,
2018-02-01,17:00,,5,23,43,,9,
2018-02-01,18:00,,3,25,37,,8,
2018-02-01,19:00,,2,22,39,,8,
2018-02-01,20:00,,1,16,43,,9,
2018-02-01,21:00,,1,16,45,,9,
2018-02-01,22:00,,1,18,40,,7,
2018-02-01,23:00,,1,14,43,,10,
2018-02-02,00:00,,1,8,52,,9,
2018-02-02,01:00,,1,13,47,,10,
2018-02-02,02:00,,1,9,47,,8,
2018-02-02,03:00,,1,8,45,,7,
2018-02-02,04:00,,1,10,43,,7,
2018-02-02,05:00,,1,10,43,,7,
2018-02-02,06:00,,1,11,41,,6,
2018-02-02,07:00,,2,15,42,,9,
2018-02-02,08:00,,3,19,38,,10,
2018-02-02,09:00,,6,23,34,,11,
2018-02-02,10:00,,6,16,42,,11,
2018-02-02,11:00,,4,10,51,,11,
2018-02-02,12:00,,2,8,57,,11,
2018-02-02,13:00,,2,9,55,,10,
2018-02-02,14:00,,3,12,50,,10,
2018-02-02,15:00,,3,13,46,,11,
2018-02-02,16:00,,4,11,49,,8,
2018-02-02,17:00,,3,14,45,,7,
2018-02-02,18:00,,2,17,36,,8,
2018-02-02,19:00,,2,19,33,,7,
2018-02-02,20:00,,1,16,35,,7,
2018-02-02,21:00,,1,14,35,,7,
2018-02-02,22:00,,1,16,33,,8,
2018-02-02,23:00,,1,15,32,,9,
2018-02-03,00:00,,2,14,30,,9,
2018-02-03,01:00,,1,14,28,,8,
2018-02-03,02:00,,1,15,27,,9,
2018-02-03,03:00,,1,14,29,,10,
2018-02-03,04:00,,1,12,32,,12,
2018-02-03,05:00,,1,14,31,,11,
2018-02-03,06:00,,1,12,34,,11,
2018-02-03,07:00,,1,9,42,,12,
2018-02-03,08:00,,1,10,45,,8,
2018-02-03,09:00,,1,13,41,,6,
2018-02-03,10:00,,1,10,41,,7,
2018-02-03,11:00,,2,9,43,,12,
2018-02-03,12:00,,2,10,42,,12,
2018-02-03,13:00,,2,9,46,,10,
2018-02-03,14:00,,1,9,50,,11,
2018-02-03,15:00,,1,12,47,,9,
2018-02-03,16:00,,1,13,41,,8,
2018-02-03,17:00,,2,13,44,,10,
2018-02-03,18:00,,2,19,37,,7,
2018-02-03,19:00,,4,32,22,,9,
2018-02-03,20:00,,2,24,25,,17,
2018-02-03,21:00,,2,24,24,,22,
2018-02-03,22:00,,1,16,30,,21,
2018-02-03,23:00,,1,11,35,,16,
2018-02-04,00:00,,1,11,31,,13,
2018-02-04,01:00,,1,13,29,,13,
2018-02-04,02:00,,1,13,30,,13,
2018-02-04,03:00,,1,11,33,,13,
2018-02-04,04:00,,1,11,28,,11,
2018-02-04,05:00,,1,14,19,,14,
2018-02-04,06:00,,1,8,24,,12,
2018-02-04,07:00,,1,8,27,,9,
2018-02-04,08:00,,1,7,29,,10,
2018-02-04,09:00,,1,8,26,,11,
2018-02-04,10:00,,1,8,35,,12,
2018-02-04,11:00,,1,8,43,,7,
2018-02-04,12:00,,1,8,42,,6,
2018-02-04,13:00,,2,7,43,,7,
2018-02-04,14:00,,2,8,47,,8,
