Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,,2,9,,,5,
2018-02-01,02:00,,2,7,,,2,
2018-02-01,03:00,,1,6,,,2,
2018-02-01,04:00,,2,7,,,0,
2018-02-01,05:00,,12,15,,,0,
2018-02-01,06:00,,15,22,,,1,
2018-02-01,07:00,,48,59,,,3,
2018-02-01,08:00,,133,101,,,12,
2018-02-01,09:00,,111,93,,,17,
2018-02-01,10:00,,101,87,,,19,
2018-02-01,11:00,,98,80,,,11,
2018-02-01,12:00,,78,70,,,12,
2018-02-01,13:00,,69,63,,,15,
2018-02-01,14:00,,59,53,,,21,
2018-02-01,15:00,,83,64,,,23,
2018-02-01,16:00,,110,79,,,29,
2018-02-01,17:00,,90,71,,,30,
2018-02-01,18:00,,110,84,,,23,
2018-02-01,19:00,,76,74,,,23,
2018-02-01,20:00,,53,65,,,20,
2018-02-01,21:00,,46,62,,,19,
2018-02-01,22:00,,30,51,,,18,
2018-02-01,23:00,,16,32,,,16,
2018-02-02,00:00,,7,23,,,12,
2018-02-02,01:00,,3,15,,,10,
2018-02-02,02:00,,2,14,,,9,
2018-02-02,03:00,,2,10,,,6,
2018-02-02,04:00,,5,12,,,8,
2018-02-02,05:00,,20,29,,,6,
2018-02-02,06:00,,45,54,,,11,
2018-02-02,07:00,,84,71,,,18,
2018-02-02,08:00,,103,84,,,20,
2018-02-02,09:00,,132,85,,,24,
2018-02-02,10:00,,106,74,,,27,
2018-02-02,11:00,,58,57,,,26,
2018-02-02,12:00,,51,48,,,21,
2018-02-02,13:00,,54,45,,,19,
2018-02-02,14:00,,56,47,,,20,
2018-02-02,15:00,,59,44,,,20,
2018-02-02,16:00,,53,45,,,19,
2018-02-02,17:00,,69,58,,,18,
2018-02-02,18:00,,74,61,,,18,
2018-02-02,19:00,,39,40,,,17,
2018-02-02,20:00,,39,47,,,16,
2018-02-02,21:00,,32,38,,,17,
2018-02-02,22:00,,26,35,,,12,
2018-02-02,23:00,,18,25,,,12,
2018-02-03,00:00,,10,19,,,12,
2018-02-03,01:00,,3,14,,,10,
2018-02-03,02:00,,2,12,,,8,
2018-02-03,03:00,,4,14,,,8,
2018-02-03,04:00,,2,12,,,8,
2018-02-03,05:00,,5,15,,,10,
2018-02-03,06:00,,10,19,,,10,
2018-02-03,07:00,,13,19,,,10,
2018-02-03,08:00,,15,21,,,11,
2018-02-03,09:00,,26,29,,,13,
2018-02-03,10:00,,34,35,,,12,
2018-02-03,11:00,,40,42,,,15,
2018-02-03,12:00,,34,38,,,14,
2018-02-03,13:00,,37,36,,,11,
2018-02-03,14:00,,31,34,,,13,
2018-02-03,15:00,,37,40,,,12,
2018-02-03,16:00,,57,56,,,13,
2018-02-03,17:00,,68,61,,,15,
2018-02-03,18:00,,37,46,,,13,
2018-02-03,19:00,,42,45,,,13,
2018-02-03,20:00,,38,45,,,16,
2018-02-03,21:00,,52,53,,,17,
2018-02-03,22:00,,26,45,,,20,
2018-02-03,23:00,,47,54,,,25,
2018-02-04,00:00,,25,44,,,23,
2018-02-04,01:00,,13,32,,,17,
2018-02-04,02:00,,9,24,,,12,
2018-02-04,03:00,,7,24,,,12,
2018-02-04,04:00,,7,18,,,11,
2018-02-04,05:00,,5,18,,,10,
2018-02-04,06:00,,10,24,,,8,
2018-02-04,07:00,,20,35,,,11,
2018-02-04,08:00,,12,27,,,13,
2018-02-04,09:00,,20,30,,,12,
2018-02-04,10:00,,15,25,,,14,
2018-02-04,11:00,,22,20,,,15,
2018-02-04,12:00,,8,16,,,15,
2018-02-04,13:00,,5,15,,,15,
2018-02-04,14:00,,5,16,,,14,
2018-02-04,15:00,,6,18,,,11,
2018-02-04,16:00,,6,21,,,12,
2018-02-04,17:00,,6,20,,,17,
2018-02-04,18:00,,7,18,,,15,
2018-02-04,19:00,,5,19,,,16,
2018-02-04,20:00,,5,20,,,15,
2018-02-04,21:00,,6,21,,,15,
2018-02-04,22:00,,6,25,,,17,
2018-02-04,23:00,,17,43,,,19,
2018-02-05,00:00,,7,32,,,19,
2018-02-05,01:00,,13,39,,,21,
2018-02-05,02:00,,12,42,,,22,
2018-02-05,03:00,,16,41,,,23,
2018-02-05,04:00,,22,42,,,22,
2018-02-05,05:00,,51,43,,,23,
2018-02-05,06:00,,77,48,,,23,
2018-02-05,07:00,,141,63,,,24,
2018-02-05,08:00,,129,62,,,28,
2018-02-05,09:00,,27,37,,,31,
2018-02-05,10:00,,24,36,,,25,
2018-02-05,11:00,,20,26,,,26,
2018-02-05,12:00,,8,18,,,29,
2018-02-05,13:00,,5,14,,,34,
2018-02-05,14:00,,9,16,,,23,
2018-02-05,15:00,,6,15,,,20,
2018-02-05,16:00,,6,17,,,20,
2018-02-05,17:00,,5,16,,,18,
2018-02-05,18:00,,4,19,,,16,
2018-02-05,19:00,,10,32,,,16,
2018-02-05,20:00,,5,34,,,19,
2018-02-05,21:00,,35,48,,,21,
2018-02-05,22:00,,10,35,,,23,
2018-02-05,23:00,,12,39,,,23,
2018-02-06,00:00,,6,34,,,26,
2018-02-06,01:00,,7,39,,,25,
2018-02-06,02:00,,5,43,,,26,
2018-02-06,03:00,,4,35,,,26,
2018-02-06,04:00,,2,23,,,22,
2018-02-06,05:00,,19,28,,,22,
2018-02-06,06:00,,46,46,,,23,
2018-02-06,07:00,,147,72,,,25,
2018-02-06,08:00,,202,91,,,32,
2018-02-06,09:00,,153,89,,,30,
2018-02-06,10:00,,85,63,,,30,
2018-02-06,11:00,,60,52,,,32,
2018-02-06,12:00,,47,45,,,53,
2018-02-06,13:00,,32,35,,,47,
2018-02-06,14:00,,50,48,,,42,
2018-02-06,15:00,,42,48,,,51,
2018-02-06,16:00,,80,67,,,47,
2018-02-06,17:00,,67,64,,,46,
2018-02-06,18:00,,66,66,,,41,
2018-02-06,19:00,,49,60,,,46,
2018-02-06,20:00,,51,55,,,44,
2018-02-06,21:00,,45,60,,,37,
2018-02-06,22:00,,68,78,,,36,
2018-02-06,23:00,,21,48,,,35,
2018-02-07,00:00,,18,45,,,34,
2018-02-07,01:00,,7,43,,,34,
2018-02-07,02:00,,8,39,,,36,
2018-02-07,03:00,,6,37,,,38,
2018-02-07,04:00,,5,26,,,44,
2018-02-07,05:00,,11,26,,,38,
2018-02-07,06:00,,31,45,,,34,
2018-02-07,07:00,,77,60,,,34,
2018-02-07,08:00,,165,89,,,38,
2018-02-07,09:00,,183,90,,,41,
2018-02-07,10:00,,177,81,,,44,
2018-02-07,11:00,,123,74,,,58,
2018-02-07,12:00,,49,49,,,69,
2018-02-07,13:00,,38,45,,,48,
2018-02-07,14:00,,26,34,,,43,
2018-02-07,15:00,,13,29,,,40,
2018-02-07,16:00,,18,35,,,40,
2018-02-07,17:00,,19,39,,,39,
2018-02-07,18:00,,26,49,,,45,
2018-02-07,19:00,,33,56,,,48,
2018-02-07,20:00,,16,49,,,49,
2018-02-07,21:00,,7,36,,,50,
2018-02-07,22:00,,5,33,,,51,
2018-02-07,23:00,,8,35,,,52,
2018-02-08,00:00,,4,28,,,55,
2018-02-08,01:00,,7,32,,,56,
2018-02-08,02:00,,9,31,,,55,
2018-02-08,03:00,,7,39,,,57,
2018-02-08,04:00,,13,42,,,59,
2018-02-08,05:00,,28,45,,,58,
2018-02-08,06:00,,50,51,,,58,
2018-02-08,07:00,,96,59,,,66,
2018-02-08,08:00,,142,76,,,73,
2018-02-08,09:00,,118,67,,,77,
2018-02-08,10:00,,114,68,,,81,
2018-02-08,11:00,,105,66,,,82,
2018-02-08,12:00,,77,62,,,83,
2018-02-08,13:00,,44,54,,,74,
2018-02-08,14:00,,39,51,,,76,
2018-02-08,15:00,,25,43,,,73,
2018-02-08,16:00,,42,51,,,67,
2018-02-08,17:00,,48,58,,,64,
2018-02-08,18:00,,20,47,,,60,
2018-02-08,19:00,,27,54,,,53,
2018-02-08,20:00,,15,47,,,53,
2018-02-08,21:00,,12,44,,,50,
2018-02-08,22:00,,25,51,,,53,
2018-02-08,23:00,,34,56,,,55,
2018-02-09,00:00,,21,48,,,53,
2018-02-09,01:00,,23,57,,,55,
2018-02-09,02:00,,12,49,,,57,
2018-02-09,03:00,,11,46,,,57,
2018-02-09,04:00,,20,49,,,56,
2018-02-09,05:00,,54,51,,,60,
2018-02-09,06:00,,81,58,,,64,
2018-02-09,07:00,,144,71,,,67,
2018-02-09,08:00,,211,80,,,76,
2018-02-09,09:00,,215,82,,,77,
2018-02-09,10:00,,136,70,,,75,
2018-02-09,11:00,,124,70,,,67,
2018-02-09,12:00,,75,55,,,73,
2018-02-09,13:00,,66,53,,,71,
2018-02-09,14:00,,87,64,,,70,
2018-02-09,15:00,,106,71,,,68,
2018-02-09,16:00,,105,75,,,66,
2018-02-09,17:00,,115,85,,,64,
2018-02-09,18:00,,150,90,,,61,
2018-02-09,19:00,,83,79,,,63,
2018-02-09,20:00,,100,79,,,63,
2018-02-09,21:00,,97,84,,,66,
2018-02-09,22:00,,75,72,,,64,
2018-02-09,23:00,,88,72,,,69,
2018-02-10,00:00,,122,70,,,75,
2018-02-10,01:00,,37,52,,,73,
2018-02-10,02:00,,38,49,,,66,
2018-02-10,03:00,,26,47,,,64,
2018-02-10,04:00,,30,50,,,61,
2018-02-10,05:00,,17,43,,,55,
2018-02-10,06:00,,8,23,,,41,
2018-02-10,07:00,,12,30,,,33,
2018-02-10,08:00,,20,34,,,32,
2018-02-10,09:00,,29,44,,,34,
2018-02-10,10:00,,45,56,,,34,
2018-02-10,11:00,,54,59,,,36,
2018-02-10,12:00,,66,63,,,41,
2018-02-10,13:00,,59,60,,,53,
2018-02-10,14:00,,71,62,,,62,
2018-02-10,15:00,,59,58,,,71,
2018-02-10,16:00,,66,59,,,70,
2018-02-10,17:00,,69,67,,,64,
2018-02-10,18:00,,68,69,,,58,
2018-02-10,19:00,,63,66,,,55,
2018-02-10,20:00,,49,58,,,52,
2018-02-10,21:00,,29,44,,,43,
2018-02-10,22:00,,20,36,,,42,
2018-02-10,23:00,,29,43,,,45,
2018-02-11,00:00,,15,35,,,43,
2018-02-11,01:00,,6,24,,,39,
2018-02-11,02:00,,7,22,,,31,
2018-02-11,03:00,,4,21,,,24,
2018-02-11,04:00,,4,17,,,21,
2018-02-11,05:00,,4,15,,,17,
2018-02-11,06:00,,5,21,,,12,
2018-02-11,07:00,,7,25,,,12,
2018-02-11,08:00,,9,25,,,13,
2018-02-11,09:00,,12,24,,,10,
2018-02-11,10:00,,15,26,,,13,
2018-02-11,11:00,,20,27,,,35,
2018-02-11,12:00,,20,31,,,37,
2018-02-11,13:00,,24,32,,,33,
2018-02-11,14:00,,18,29,,,26,
2018-02-11,15:00,,33,36,,,15,
2018-02-11,16:00,,21,27,,,11,
2018-02-11,17:00,,20,26,,,15,
2018-02-11,18:00,,25,37,,,12,
2018-02-11,19:00,,23,32,,,11,
2018-02-11,20:00,,21,32,,,11,
2018-02-11,21:00,,19,34,,,11,
2018-02-11,22:00,,11,21,,,11,
2018-02-11,23:00,,15,19,,,10,
2018-02-12,00:00,,6,18,,,8,
2018-02-12,01:00,,4,16,,,8,
2018-02-12,02:00,,4,15,,,7,
2018-02-12,03:00,,8,25,,,8,
2018-02-12,04:00,,6,24,,,9,
2018-02-12,05:00,,38,47,,,8,
2018-02-12,06:00,,42,54,,,8,
2018-02-12,07:00,,89,71,,,9,
2018-02-12,08:00,,124,73,,,13,
2018-02-12,09:00,,130,81,,,15,
2018-02-12,10:00,,93,66,,,18,
2018-02-12,11:00,,70,48,,,16,
2018-02-12,12:00,,45,38,,,20,
2018-02-12,13:00,,40,35,,,20,
2018-02-12,14:00,,49,42,,,18,
2018-02-12,15:00,,70,55,,,18,
2018-02-12,16:00,,57,52,,,15,
2018-02-12,17:00,,87,72,,,15,
2018-02-12,18:00,,105,85,,,19,
2018-02-12,19:00,,64,71,,,21,
2018-02-12,20:00,,37,44,,,16,
2018-02-12,21:00,,24,34,,,9,
2018-02-12,22:00,,15,28,,,11,
2018-02-12,23:00,,13,30,,,12,
2018-02-13,00:00,,10,32,,,11,
2018-02-13,01:00,,4,20,,,10,
2018-02-13,02:00,,3,20,,,8,
2018-02-13,03:00,,3,21,,,9,
2018-02-13,04:00,,7,27,,,10,
2018-02-13,05:00,,20,40,,,12,
2018-02-13,06:00,,49,56,,,15,
2018-02-13,07:00,,74,69,,,18,
2018-02-13,08:00,,171,91,,,23,
2018-02-13,09:00,,155,86,,,24,
2018-02-13,10:00,,107,75,,,23,
2018-02-13,11:00,,90,72,,,24,
2018-02-13,12:00,,87,69,,,22,
2018-02-13,13:00,,59,60,,,23,
2018-02-13,14:00,,54,60,,,24,
2018-02-13,15:00,,74,75,,,27,
2018-02-13,16:00,,82,75,,,36,
2018-02-13,17:00,,111,98,,,39,
2018-02-13,18:00,,58,78,,,29,
2018-02-13,19:00,,83,91,,,27,
2018-02-13,20:00,,53,81,,,26,
2018-02-13,21:00,,87,90,,,26,
2018-02-13,22:00,,90,88,,,30,
2018-02-13,23:00,,26,64,,,28,
2018-02-14,00:00,,18,51,,,24,
2018-02-14,01:00,,11,44,,,23,
2018-02-14,02:00,,7,42,,,23,
2018-02-14,03:00,,13,46,,,26,
2018-02-14,04:00,,18,51,,,26,
2018-02-14,05:00,,59,59,,,28,
2018-02-14,06:00,,73,67,,,31,
2018-02-14,07:00,,86,63,,,34,
2018-02-14,08:00,,190,77,,,37,
2018-02-14,09:00,,173,79,,,38,
2018-02-14,10:00,,139,77,,,42,
2018-02-14,11:00,,84,66,,,51,
2018-02-14,12:00,,30,39,,,48,
2018-02-14,13:00,,18,27,,,35,
2018-02-14,14:00,,11,20,,,27,
2018-02-14,15:00,,8,19,,,28,
2018-02-14,16:00,,6,17,,,24,
2018-02-14,17:00,,6,18,,,22,
2018-02-14,18:00,,9,34,,,19,
2018-02-14,19:00,,17,47,,,25,
2018-02-14,20:00,,43,71,,,29,
2018-02-14,21:00,,66,91,,,32,
2018-02-14,22:00,,52,85,,,35,
2018-02-14,23:00,,49,68,,,36,
2018-02-15,00:00,,13,45,,,32,
2018-02-15,01:00,,4,29,,,29,
2018-02-15,02:00,,2,24,,,29,
2018-02-15,03:00,,3,29,,,31,
2018-02-15,04:00,,7,28,,,31,
2018-02-15,05:00,,15,35,,,31,
2018-02-15,06:00,,32,53,,,33,
2018-02-15,07:00,,51,62,,,32,
2018-02-15,08:00,,81,78,,,34,
2018-02-15,09:00,,61,67,,,33,
2018-02-15,10:00,,58,57,,,58,
2018-02-15,11:00,,50,54,,,92,
2018-02-15,12:00,,39,43,,,72,
2018-02-15,13:00,,36,43,,,50,
2018-02-15,14:00,,50,51,,,43,
2018-02-15,15:00,,43,49,,,46,
2018-02-15,16:00,,50,56,,,48,
2018-02-15,17:00,,56,58,,,49,
2018-02-15,18:00,,46,52,,,47,
2018-02-15,19:00,,50,56,,,34,
2018-02-15,20:00,,41,64,,,27,
2018-02-15,21:00,,33,58,,,23,
2018-02-15,22:00,,15,35,,,15,
2018-02-15,23:00,,13,38,,,16,
2018-02-16,00:00,,9,28,,,18,
2018-02-16,01:00,,8,29,,,13,
2018-02-16,02:00,,2,18,,,14,
2018-02-16,03:00,,4,20,,,12,
2018-02-16,04:00,,4,21,,,15,
2018-02-16,05:00,,20,30,,,18,
2018-02-16,06:00,,41,39,,,20,
2018-02-16,07:00,,113,63,,,21,
2018-02-16,08:00,,141,67,,,28,
2018-02-16,09:00,,129,64,,,33,
2018-02-16,10:00,,71,51,,,,
2018-02-16,11:00,,60,43,,,,
2018-02-16,12:00,,57,47,,,,
2018-02-16,13:00,,46,43,,,20,
2018-02-16,14:00,,39,34,,,18,
2018-02-16,15:00,,42,45,,,19,
2018-02-16,16:00,,37,48,,,28,
2018-02-16,17:00,,34,44,,,26,
2018-02-16,18:00,,50,60,,,26,
2018-02-16,19:00,,45,58,,,25,
2018-02-16,20:00,,40,58,,,26,
2018-02-16,21:00,,48,58,,,26,
2018-02-16,22:00,,45,55,,,26,
2018-02-16,23:00,,37,52,,,27,
2018-02-17,00:00,,39,61,,,27,
2018-02-17,01:00,,10,38,,,26,
2018-02-17,02:00,,9,32,,,20,
2018-02-17,03:00,,11,41,,,19,
2018-02-17,04:00,,20,51,,,19,
2018-02-17,05:00,,29,49,,,22,
2018-02-17,06:00,,50,52,,,21,
2018-02-17,07:00,,52,60,,,21,
2018-02-17,08:00,,67,53,,,22,
2018-02-17,09:00,,70,54,,,22,
2018-02-17,10:00,,68,51,,,24,
2018-02-17,11:00,,29,36,,,26,
2018-02-17,12:00,,32,40,,,38,
2018-02-17,13:00,,32,42,,,45,
2018-02-17,14:00,,13,26,,,39,
2018-02-17,15:00,,4,16,,,28,
2018-02-17,16:00,,3,16,,,28,
2018-02-17,17:00,,4,21,,,29,
2018-02-17,18:00,,7,30,,,32,
2018-02-17,19:00,,5,30,,,35,
2018-02-17,20:00,,15,40,,,37,
2018-02-17,21:00,,6,34,,,41,
2018-02-17,22:00,,3,34,,,40,
2018-02-17,23:00,,3,28,,,37,
2018-02-18,00:00,,2,26,,,34,
2018-02-18,01:00,,2,23,,,34,
2018-02-18,02:00,,1,22,,,29,
2018-02-18,03:00,,1,19,,,27,
2018-02-18,04:00,,2,19,,,24,
2018-02-18,05:00,,1,22,,,24,
2018-02-18,06:00,,2,19,,,26,
2018-02-18,07:00,,1,14,,,33,
2018-02-18,08:00,,4,20,,,34,
2018-02-18,09:00,,5,17,,,34,
2018-02-18,10:00,,15,27,,,34,
2018-02-18,11:00,,8,21,,,35,
2018-02-18,12:00,,6,18,,,31,
2018-02-18,13:00,,13,25,,,28,
2018-02-18,14:00,,25,34,,,43,
2018-02-18,15:00,,33,45,,,52,
2018-02-18,16:00,,26,41,,,60,
2018-02-18,17:00,,35,48,,,43,
2018-02-18,18:00,,40,59,,,41,
2018-02-18,19:00,,35,51,,,47,
2018-02-18,20:00,,24,44,,,39,
2018-02-18,21:00,,21,39,,,31,
2018-02-18,22:00,,17,37,,,26,
2018-02-18,23:00,,19,50,,,25,
2018-02-19,00:00,,9,37,,,20,
2018-02-19,01:00,,16,53,,,16,
2018-02-19,02:00,,19,53,,,19,
2018-02-19,03:00,,16,44,,,18,
2018-02-19,04:00,,17,44,,,16,
2018-02-19,05:00,,73,63,,,17,
2018-02-19,06:00,,58,65,,,19,
2018-02-19,07:00,,179,98,,,21,
2018-02-19,08:00,,243,100,,,27,
2018-02-19,09:00,,215,100,,,33,
2018-02-19,10:00,,97,71,,,47,
2018-02-19,11:00,,55,53,,,76,
2018-02-19,12:00,,58,55,,,69,
2018-02-19,13:00,,54,50,,,62,
2018-02-19,14:00,,30,40,,,44,
2018-02-19,15:00,,50,49,,,43,
2018-02-19,16:00,,20,36,,,39,
2018-02-19,17:00,,9,29,,,30,
2018-02-19,18:00,,23,52,,,30,
2018-02-19,19:00,,30,58,,,30,
2018-02-19,20:00,,23,55,,,37,
2018-02-19,21:00,,20,44,,,41,
2018-02-19,22:00,,11,36,,,39,
2018-02-19,23:00,,20,54,,,40,
2018-02-20,00:00,,11,43,,,41,
2018-02-20,01:00,,5,29,,,42,
2018-02-20,02:00,,7,32,,,41,
2018-02-20,03:00,,5,31,,,41,
2018-02-20,04:00,,4,32,,,42,
2018-02-20,05:00,,30,58,,,45,
2018-02-20,06:00,,90,89,,,48,
2018-02-20,07:00,,140,98,,,49,
2018-02-20,08:00,,161,100,,,50,
2018-02-20,09:00,,188,95,,,54,
2018-02-20,10:00,,100,78,,,56,
2018-02-20,11:00,,41,46,,,65,
2018-02-20,12:00,,31,42,,,60,
2018-02-20,13:00,,27,39,,,45,
2018-02-20,14:00,,13,26,,,38,
2018-02-20,15:00,,16,30,,,31,
2018-02-20,16:00,,13,33,,,30,
2018-02-20,17:00,,8,28,,,37,
2018-02-20,18:00,,3,27,,,40,
2018-02-20,19:00,,7,31,,,53,
2018-02-20,20:00,,4,38,,,58,
2018-02-20,21:00,,6,41,,,59,
2018-02-20,22:00,,3,29,,,55,
2018-02-20,23:00,,1,25,,,51,
2018-02-21,00:00,,2,28,,,49,
2018-02-21,01:00,,3,29,,,49,
2018-02-21,02:00,,1,24,,,48,
2018-02-21,03:00,,1,23,,,48,
2018-02-21,04:00,,2,19,,,46,
2018-02-21,05:00,,3,21,,,46,
2018-02-21,06:00,,13,36,,,47,
2018-02-21,07:00,,10,29,,,50,
2018-02-21,08:00,,23,36,,,57,
2018-02-21,09:00,,27,43,,,58,
2018-02-21,10:00,,17,33,,,63,
2018-02-21,11:00,,12,31,,,62,
2018-02-21,12:00,,11,26,,,58,
2018-02-21,13:00,,8,19,,,54,
2018-02-21,14:00,,7,17,,,44,
2018-02-21,15:00,,6,19,,,34,
2018-02-21,16:00,,7,23,,,40,
2018-02-21,17:00,,5,20,,,36,
2018-02-21,18:00,,5,24,,,30,
2018-02-21,19:00,,9,39,,,30,
2018-02-21,20:00,,6,32,,,30,
2018-02-21,21:00,,3,31,,,28,
2018-02-21,22:00,,2,28,,,30,
2018-02-21,23:00,,1,35,,,29,
2018-02-22,00:00,,1,26,,,27,
2018-02-22,01:00,,1,19,,,27,
2018-02-22,02:00,,1,18,,,28,
2018-02-22,03:00,,1,14,,,28,
2018-02-22,04:00,,2,19,,,27,
2018-02-22,05:00,,2,24,,,29,
2018-02-22,06:00,,7,34,,,33,
2018-02-22,07:00,,14,38,,,35,
2018-02-22,08:00,,30,52,,,38,
2018-02-22,09:00,,18,39,,,38,
2018-02-22,10:00,,13,24,,,38,
2018-02-22,11:00,,5,16,,,33,
2018-02-22,12:00,,4,13,,,23,
2018-02-22,13:00,,4,12,,,21,
2018-02-22,14:00,,4,10,,,18,
2018-02-22,15:00,,3,11,,,17,
2018-02-22,16:00,,3,10,,,16,
2018-02-22,17:00,,3,13,,,14,
2018-02-22,18:00,,2,14,,,16,
2018-02-22,19:00,,3,14,,,15,
2018-02-22,20:00,,1,16,,,17,
2018-02-22,21:00,,1,16,,,23,
2018-02-22,22:00,,1,14,,,22,
2018-02-22,23:00,,1,12,,,21,
2018-02-23,00:00,,1,13,,,22,
2018-02-23,01:00,,1,17,,,23,
2018-02-23,02:00,,1,13,,,25,
2018-02-23,03:00,,1,14,,,27,
2018-02-23,04:00,,1,14,,,29,
2018-02-23,05:00,,1,16,,,31,
2018-02-23,06:00,,4,20,,,34,
2018-02-23,07:00,,8,26,,,34,
2018-02-23,08:00,,31,37,,,39,
2018-02-23,09:00,,11,27,,,37,
2018-02-23,10:00,,8,18,,,37,
2018-02-23,11:00,,6,15,,,38,
2018-02-23,12:00,,7,15,,,36,
2018-02-23,13:00,,4,12,,,35,
2018-02-23,14:00,,6,13,,,35,
2018-02-23,15:00,,7,14,,,34,
2018-02-23,16:00,,5,14,,,28,
2018-02-23,17:00,,5,18,,,26,
2018-02-23,18:00,,3,18,,,29,
2018-02-23,19:00,,3,21,,,37,
2018-02-23,20:00,,1,21,,,40,
2018-02-23,21:00,,2,24,,,45,
2018-02-23,22:00,,2,24,,,51,
2018-02-23,23:00,,2,20,,,51,
2018-02-24,00:00,,1,16,,,48,
2018-02-24,01:00,,1,17,,,45,
2018-02-24,02:00,,1,18,,,45,
2018-02-24,03:00,,1,18,,,45,
2018-02-24,04:00,,1,16,,,46,
2018-02-24,05:00,,1,14,,,45,
