Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,,,,,,6.29,,,
2018-02-01,01:00,,1,6,47,,,,
2018-02-01,02:00,,1,6,48,,,,
2018-02-01,03:00,,1,5,48,,,,
2018-02-01,04:00,,1,7,46,,,,
2018-02-01,05:00,,1,12,48,,,,
2018-02-01,06:00,,1,11,61,,,,
2018-02-01,07:00,,1,13,71,,,,
2018-02-01,08:00,,1,27,51,,,,
2018-02-01,09:00,,2,44,36,,,,
2018-02-01,10:00,,4,41,39,,,,
2018-02-01,11:00,,5,37,41,,,,
2018-02-01,12:00,,3,24,51,,,,
2018-02-01,13:00,,3,19,54,,,,
2018-02-01,14:00,,2,17,58,,,,
2018-02-01,15:00,,3,21,55,,,,
2018-02-01,16:00,,1,23,52,,,,
2018-02-01,17:00,,1,24,50,,,,
2018-02-01,18:00,,2,38,34,,,,
2018-02-01,19:00,,1,33,38,,,,
2018-02-01,20:00,,1,24,43,,,,
2018-02-01,21:00,,1,18,43,,,,
2018-02-01,22:00,,1,15,47,,,,
2018-02-01,23:00,,1,15,50,,,,
2018-02-02,,,,,,7.02,,,
2018-02-02,00:00,,1,10,56,,,,
2018-02-02,01:00,,1,8,58,,,,
2018-02-02,02:00,,1,8,58,,,,
2018-02-02,03:00,,1,8,56,,,,
2018-02-02,04:00,,1,10,52,,,,
2018-02-02,05:00,,1,10,50,,,,
2018-02-02,06:00,,1,16,39,,,,
2018-02-02,07:00,,2,19,36,,,,
2018-02-02,08:00,,3,34,28,,,,
2018-02-02,09:00,,2,25,37,,,,
2018-02-02,10:00,,3,17,47,,,,
2018-02-02,11:00,,2,13,54,,,,
2018-02-02,12:00,,2,9,61,,,,
2018-02-02,13:00,,1,7,64,,,,
2018-02-02,14:00,,2,12,60,,,,
2018-02-02,15:00,,2,14,55,,,,
2018-02-02,16:00,,2,18,48,,,,
2018-02-02,17:00,,1,25,40,,,,
