Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,,,,,,5.95,,
2018-02-01,01:00,,1,9,46,,8,
2018-02-01,02:00,,1,9,42,,8,
2018-02-01,03:00,,1,8,40,,7,
2018-02-01,04:00,,1,10,35,,8,
2018-02-01,05:00,,1,11,33,,9,
2018-02-01,06:00,,1,9,40,,6,
2018-02-01,07:00,,1,5,64,,4,
2018-02-01,08:00,,1,5,69,,3,
2018-02-01,09:00,,1,4,76,,2,
2018-02-01,10:00,,1,7,75,,4,
2018-02-01,11:00,,1,10,68,,3,
2018-02-01,12:00,,2,9,68,,4,
2018-02-01,13:00,,1,6,71,,4,
2018-02-01,14:00,,2,6,73,,4,
2018-02-01,15:00,,1,8,68,,6,
2018-02-01,16:00,,1,8,65,,6,
2018-02-01,17:00,,1,8,54,,6,
2018-02-01,18:00,,1,9,40,,6,
2018-02-01,19:00,,1,11,38,,12,
2018-02-01,20:00,,1,10,50,,9,
2018-02-01,21:00,,1,11,45,,9,
2018-02-01,22:00,,1,11,43,,9,
2018-02-01,23:00,,1,11,41,,8,
2018-02-02,00:00,,1,10,42,,11,
2018-02-02,01:00,,1,10,43,,8,
2018-02-02,02:00,,1,13,41,,14,
2018-02-02,03:00,,1,13,44,,13,
2018-02-02,04:00,,1,10,47,,9,
2018-02-02,05:00,,1,10,46,,9,
2018-02-02,06:00,,1,8,49,,9,
2018-02-02,07:00,,1,8,49,,9,
2018-02-02,08:00,,1,10,44,,9,
2018-02-02,09:00,,1,10,41,,11,
2018-02-02,10:00,,2,11,41,,11,
2018-02-02,11:00,,3,9,45,,12,
2018-02-02,12:00,,2,8,51,,10,
2018-02-02,13:00,,2,7,57,,10,
2018-02-02,14:00,,4,7,56,,8,
2018-02-02,15:00,,2,10,55,,7,
2018-02-02,16:00,,1,10,58,,10,
2018-02-02,17:00,,1,11,55,,9,
2018-02-02,18:00,,1,12,53,,9,
2018-02-02,19:00,,1,13,48,,9,
2018-02-02,20:00,,1,15,44,,10,
2018-02-02,21:00,,1,14,43,,12,
2018-02-02,22:00,,1,12,46,,10,
2018-02-02,23:00,,1,13,42,,10,
2018-02-03,00:00,,1,12,43,,10,
2018-02-03,01:00,,1,14,37,,10,
2018-02-03,02:00,,1,11,40,,8,
2018-02-03,03:00,,1,11,37,,8,
2018-02-03,04:00,,1,12,34,,8,
2018-02-03,05:00,,1,11,32,,9,
2018-02-03,06:00,,1,11,30,,10,
2018-02-03,07:00,,1,12,30,,10,
2018-02-03,08:00,,1,11,30,,9,
2018-02-03,09:00,,1,7,46,,8,
2018-02-03,10:00,,1,5,52,,7,
2018-02-03,11:00,,1,5,52,,8,
2018-02-03,12:00,,1,6,54,,9,
2018-02-03,13:00,,1,5,54,,10,
2018-02-03,14:00,,1,4,59,,7,
2018-02-03,15:00,,1,5,53,,8,
2018-02-03,16:00,,1,5,50,,8,
2018-02-03,17:00,,1,6,44,,5,
2018-02-03,18:00,,1,7,37,,7,
2018-02-03,19:00,,1,8,35,,13,
2018-02-03,20:00,,1,5,38,,15,
2018-02-03,21:00,,1,5,36,,3,
2018-02-03,22:00,,1,5,32,,3,
2018-02-03,23:00,,1,6,27,,7,
2018-02-04,00:00,,1,6,25,,9,
2018-02-04,01:00,,1,6,25,,9,
2018-02-04,02:00,,1,6,23,,9,
2018-02-04,03:00,,1,5,17,,9,
2018-02-04,04:00,,1,7,18,,11,
2018-02-04,05:00,,1,8,20,,11,
2018-02-04,06:00,,1,7,27,,10,
2018-02-04,07:00,,1,7,31,,9,
2018-02-04,08:00,,1,6,31,,9,
2018-02-04,09:00,,1,6,33,,9,
2018-02-04,10:00,,1,6,34,,9,
2018-02-04,11:00,,2,6,37,,9,
2018-02-04,12:00,,2,5,44,,7,
2018-02-04,13:00,,1,4,49,,10,
2018-02-04,14:00,,1,4,50,,7,
2018-02-04,15:00,,1,4,51,,10,
2018-02-04,16:00,,1,4,55,,11,
2018-02-04,17:00,,1,7,50,,12,
2018-02-04,18:00,,1,8,37,,10,
2018-02-04,19:00,,1,8,34,,8,
2018-02-04,20:00,,1,8,31,,9,
2018-02-04,21:00,,1,9,24,,9,
2018-02-04,22:00,,1,10,25,,10,
2018-02-04,23:00,,1,9,25,,13,
2018-02-05,00:00,,1,8,25,,14,
2018-02-05,01:00,,1,6,35,,18,
2018-02-05,02:00,,1,6,58,,16,
2018-02-05,03:00,,1,9,46,,18,
2018-02-05,04:00,,1,12,38,,27,
2018-02-05,05:00,,1,10,38,,29,
2018-02-05,06:00,,1,13,33,,29,
2018-02-05,07:00,,1,11,32,,30,
2018-02-05,08:00,,1,15,29,,29,
2018-02-05,09:00,,1,11,32,,29,
2018-02-05,10:00,,2,9,38,,29,
2018-02-05,11:00,,1,8,44,,25,
2018-02-05,12:00,,1,9,44,,23,
2018-02-05,13:00,,1,8,50,,18,
2018-02-05,14:00,,1,8,54,,16,
2018-02-05,15:00,,1,7,61,,13,
2018-02-05,16:00,,1,6,64,,11,
2018-02-05,17:00,,1,10,64,,12,
2018-02-05,18:00,,1,12,54,,14,
2018-02-05,19:00,,1,13,52,,15,
2018-02-05,20:00,,1,14,52,,14,
2018-02-05,21:00,,1,9,57,,14,
2018-02-05,22:00,,1,8,58,,14,
2018-02-05,23:00,,1,9,55,,14,
2018-02-06,00:00,,1,12,46,,15,
2018-02-06,01:00,,1,12,38,,17,
2018-02-06,02:00,,1,14,31,,18,
2018-02-06,03:00,,1,17,24,,19,
2018-02-06,04:00,,1,24,16,,19,
2018-02-06,05:00,,1,23,14,,22,
2018-02-06,06:00,,1,23,12,,25,
2018-02-06,07:00,,4,29,10,,28,
2018-02-06,08:00,,3,29,18,,32,
2018-02-06,09:00,,4,25,28,,34,
2018-02-06,10:00,,6,22,41,,31,
2018-02-06,11:00,,6,18,50,,27,
2018-02-06,12:00,,4,14,59,,24,
2018-02-06,13:00,,2,10,65,,19,
2018-02-06,14:00,,2,10,65,,21,
2018-02-06,15:00,,1,8,69,,21,
2018-02-06,16:00,,1,8,71,,17,
2018-02-06,17:00,,1,7,73,,16,
2018-02-06,18:00,,1,10,68,,19,
2018-02-06,19:00,,1,11,65,,26,
2018-02-06,20:00,,1,14,60,,34,
2018-02-06,21:00,,1,16,53,,44,
2018-02-06,22:00,,1,17,48,,46,
2018-02-06,23:00,,1,18,44,,46,
2018-02-07,00:00,,1,19,37,,48,
2018-02-07,01:00,,1,29,17,,51,
2018-02-07,02:00,,1,20,20,,50,
2018-02-07,03:00,,1,26,13,,48,
2018-02-07,04:00,,1,28,9,,47,
2018-02-07,05:00,,1,23,14,,52,
2018-02-07,06:00,,8,35,6,,58,
