Datum Zeit,Leipzig-West PM2.5
,µg/m³
30-06-18,
29-06-18,
28-06-18,
27-06-18,
26-06-18,
25-06-18,
24-06-18,
23-06-18,
22-06-18,
21-06-18,
20-06-18,
19-06-18,
18-06-18,6.58
17-06-18,11.33
16-06-18,14.58
15-06-18,14.19
14-06-18,6.18
13-06-18,4.47
12-06-18,5.87
11-06-18,10.13
10-06-18,14.29
09-06-18,14.79
08-06-18,13.19
07-06-18,9.78
06-06-18,9.51
05-06-18,15.76
04-06-18,11.79
03-06-18,11.11
02-06-18,10.09
01-06-18,9.16

