Datum Zeit,Dresden-Nord PM2.5
,µg/m³
30-06-18,
29-06-18,
28-06-18,
27-06-18,
26-06-18,
25-06-18,
24-06-18,
23-06-18,
22-06-18,
21-06-18,
20-06-18,
19-06-18,
18-06-18,
17-06-18,15.13
16-06-18,14.69
15-06-18,13.02
14-06-18,9.82
13-06-18,6.53
12-06-18,
11-06-18,16.96
10-06-18,13.54
09-06-18,14.09
08-06-18,12.96
07-06-18,9.39
06-06-18,8.96
05-06-18,17.57
04-06-18,11.79
03-06-18,11.38
02-06-18,8.65
01-06-18,16.46

