Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-10-01,,,,,,7,,,
2008-10-01,01:00,,3,9,,,,,
2008-10-01,02:00,,2,7,,,,,
2008-10-01,03:00,,3,7,,,,,
2008-10-01,04:00,,4,9,,,,,
2008-10-01,05:00,,15,14,,,,,
2008-10-01,06:00,,31,28,,,,,
2008-10-01,07:00,,52,42,,,,,
2008-10-01,08:00,,48,41,,,,,
2008-10-01,09:00,,45,39,,,,,
2008-10-01,10:00,,47,35,,,,,
2008-10-01,11:00,,36,30,,,,,
2008-10-01,12:00,,43,35,,,,,
2008-10-01,13:00,,39,35,,,,,
2008-10-01,14:00,,37,34,,,,,
2008-10-01,15:00,,51,42,,,,,
2008-10-01,16:00,,36,33,,,,,
2008-10-01,17:00,,24,28,,,,,
2008-10-01,18:00,,30,33,,,,,
2008-10-01,19:00,,15,22,,,,,
2008-10-01,20:00,,9,14,,,,,
2008-10-01,21:00,,7,16,,,,,
2008-10-01,22:00,,5,14,,,,,
2008-10-01,23:00,,6,14,,,,,
2008-10-02,,,,,,13,,,
2008-10-02,00:00,,5,12,,,,,
2008-10-02,01:00,,2,9,,,,,
2008-10-02,02:00,,9,12,,,,,
2008-10-02,03:00,,3,8,,,,,
2008-10-02,04:00,,14,18,,,,,
2008-10-02,05:00,,20,29,,,,,
2008-10-02,06:00,,58,45,,,,,
2008-10-02,07:00,,84,62,,,,,
2008-10-02,08:00,,55,40,,,,,
2008-10-02,09:00,,53,38,,,,,
2008-10-02,10:00,,48,34,,,,,
2008-10-02,11:00,,39,27,,,,,
2008-10-02,12:00,,36,27,,,,,
2008-10-02,13:00,,29,23,,,,,
2008-10-02,14:00,,30,29,,,,,
2008-10-02,15:00,,47,36,,,,,
2008-10-02,16:00,,41,34,,,,,
2008-10-02,17:00,,47,45,,,,,
2008-10-02,18:00,,62,56,,,,,
2008-10-02,19:00,,54,60,,,,,
2008-10-02,20:00,,50,50,,,,,
2008-10-02,21:00,,29,38,,,,,
2008-10-02,22:00,,26,38,,,,,
2008-10-02,23:00,,29,40,,,,,
2008-10-03,,,,,,12,,,
2008-10-03,00:00,,12,22,,,,,
2008-10-03,01:00,,4,15,,,,,
2008-10-03,02:00,,5,11,,,,,
2008-10-03,03:00,,1,9,,,,,
2008-10-03,04:00,,1,7,,,,,
2008-10-03,05:00,,9,12,,,,,
2008-10-03,06:00,,11,18,,,,,
2008-10-03,07:00,,6,14,,,,,
2008-10-03,08:00,,10,21,,,,,
2008-10-03,09:00,,21,25,,,,,
2008-10-03,10:00,,18,27,,,,,
2008-10-03,11:00,,21,25,,,,,
2008-10-03,12:00,,20,23,,,,,
2008-10-03,13:00,,15,21,,,,,
2008-10-03,14:00,,17,21,,,,,
2008-10-03,15:00,,19,25,,,,,
2008-10-03,16:00,,15,23,,,,,
2008-10-03,17:00,,24,30,,,,,
2008-10-03,18:00,,19,30,,,,,
2008-10-03,19:00,,42,34,,,,,
2008-10-03,20:00,,14,20,,,,,
2008-10-03,21:00,,12,17,,,,,
2008-10-03,22:00,,12,17,,,,,
2008-10-03,23:00,,22,15,,,,,
2008-10-04,,,,,,10,,,
2008-10-04,00:00,,15,17,,,,,
2008-10-04,01:00,,16,16,,,,,
2008-10-04,02:00,,25,17,,,,,
2008-10-04,03:00,,19,17,,,,,
2008-10-04,04:00,,7,15,,,,,
2008-10-04,05:00,,17,19,,,,,
2008-10-04,06:00,,17,17,,,,,
2008-10-04,07:00,,12,18,,,,,
2008-10-04,08:00,,26,24,,,,,
2008-10-04,09:00,,39,33,,,,,
2008-10-04,10:00,,44,29,,,,,
2008-10-04,11:00,,24,19,,,,,
2008-10-04,12:00,,24,19,,,,,
2008-10-04,13:00,,20,18,,,,,
2008-10-04,14:00,,10,12,,,,,
2008-10-04,15:00,,5,8,,,,,
2008-10-04,16:00,,10,15,,,,,
2008-10-04,17:00,,16,23,,,,,
2008-10-04,18:00,,43,47,,,,,
2008-10-04,19:00,,33,37,,,,,
2008-10-04,20:00,,19,28,,,,,
2008-10-04,21:00,,10,23,,,,,
2008-10-04,22:00,,28,35,,,,,
2008-10-04,23:00,,7,18,,,,,
2008-10-05,,,,,,10,,,
2008-10-05,00:00,,2,12,,,,,
2008-10-05,01:00,,2,13,,,,,
2008-10-05,02:00,,4,12,,,,,
2008-10-05,03:00,,4,10,,,,,
2008-10-05,04:00,,1,7,,,,,
2008-10-05,05:00,,1,7,,,,,
2008-10-05,06:00,,1,7,,,,,
2008-10-05,07:00,,3,8,,,,,
2008-10-05,08:00,,3,7,,,,,
2008-10-05,09:00,,7,11,,,,,
2008-10-05,10:00,,10,12,,,,,
2008-10-05,11:00,,9,11,,,,,
2008-10-05,12:00,,10,12,,,,,
2008-10-05,13:00,,8,10,,,,,
2008-10-05,14:00,,9,12,,,,,
2008-10-05,15:00,,12,15,,,,,
2008-10-05,16:00,,8,14,,,,,
2008-10-05,17:00,,17,26,,,,,
2008-10-05,18:00,,14,27,,,,,
2008-10-05,19:00,,10,21,,,,,
2008-10-05,20:00,,9,20,,,,,
2008-10-05,21:00,,11,17,,,,,
2008-10-05,22:00,,10,14,,,,,
2008-10-05,23:00,,2,9,,,,,
2008-10-06,,,,,,8,,,
2008-10-06,00:00,,2,8,,,,,
2008-10-06,01:00,,1,9,,,,,
2008-10-06,02:00,,5,12,,,,,
